from_year,to_year,county_norm,from_precinct_norm,to_precinct_norm,method,score
2020,2022,KNOX,58S PEDIGO,58 PEDIGO,fuzzy_norm,0.947368
2020,2022,KNOX,59 BRICKEY,59 BRICKEY,exact_norm,1.0
2020,2022,KNOX,60 FORT SUMTER,60 FORT SUMTER,exact_norm,1.0
2020,2022,KNOX,61 HALLS,61W HALLS,fuzzy_norm,0.941176
2020,2022,KNOX,62 HARDIN VALLEY,62 HARDIN VALLEY,exact_norm,1.0
2020,2022,KNOX,63 KARNS,63 KARNS,exact_norm,1.0
2020,2022,KNOX,63N KARNS NORTH,63N KARNS NORTH,exact_norm,1.0
2020,2022,KNOX,64 SOLWAY,64 SOLWAY,exact_norm,1.0
2020,2022,KNOX,65N CONCORD NORTH,65N CONCORD NORTH,exact_norm,1.0
2020,2022,KNOX,66N FARRAGUT I,66NW FARRAGUT I,fuzzy_norm,0.965517
2020,2022,KNOX,66S FARRAGUT II,66SW FARRAGUT II,fuzzy_norm,0.967742
2020,2022,KNOX,67 NORTH CEDAR BLUFF,67 NORTH CEDAR BLUFF,exact_norm,1.0
2020,2022,KNOX,68 SOUTH CEDAR BLUFF,68 SOUTH CEDAR BLUFF,exact_norm,1.0
2020,2022,KNOX,68E EAST CEDAR BLUFF,68E EAST CEDAR BLUFF,exact_norm,1.0
2020,2022,KNOX,69E BLUEGRASS,69E BLUEGRASS,exact_norm,1.0
2020,2022,KNOX,69N WEST VALLEY,69N WEST VALLEY,exact_norm,1.0
2020,2022,KNOX,69S NORTHSHORE,69S NORTHSHORE,exact_norm,1.0
2020,2022,KNOX,69W A L LOTTS,69W A L LOTTS,exact_norm,1.0
2020,2022,KNOX,70E AMHERST,70E AMHERST,exact_norm,1.0
2020,2022,KNOX,70W BALL CAMP,70W BALL CAMP,exact_norm,1.0
2020,2022,KNOX,71 ROCKY HILL,71 ROCKY HILL,exact_norm,1.0
2020,2022,KNOX,73 POWELL,73E POWELL,fuzzy_norm,0.947368
2020,2022,KNOX,74 SHANNONDALE,74 SHANNONDALE,exact_norm,1.0
2020,2022,KNOX,76 SUNNYVIEW,76 SUNNYVIEW,exact_norm,1.0
2020,2022,KNOX,77 RAMSEY,77 RAMSEY,exact_norm,1.0
2020,2022,KNOX,78 RIVERDALE,78 RIVERDALE,exact_norm,1.0
2020,2022,KNOX,79 DORA KENNEDY,79 DORA KENNEDY,exact_norm,1.0
2020,2022,KNOX,80 CORRYTON,80 CORRYTON,exact_norm,1.0
2020,2022,KNOX,81 GIBBS,81 GIBBS,exact_norm,1.0
2020,2022,KNOX,82 ELLISTOWN,82 ELLISTOWN,exact_norm,1.0
2020,2022,KNOX,84 RITTA,84 RITTA,exact_norm,1.0
2020,2022,KNOX,85 SKAGGSTON,85 SKAGGSTON,exact_norm,1.0
2020,2022,KNOX,86 CARTER,86 CARTER,exact_norm,1.0
2020,2022,KNOX,87 THORNGROVE,87 THORNGROVE,exact_norm,1.0
2020,2022,KNOX,89 MT OLIVE,89 MT OLIVE,exact_norm,1.0
2020,2022,KNOX,92 GAP CREEK,92 GAP CREEK,exact_norm,1.0
2020,2022,KNOX,93 HOPEWELL,93 HOPEWELL,exact_norm,1.0
2020,2022,LAKE,1 TIPTONVILLE SR CITIZENS,1 TIPTONVILLE SR CITIZENS,exact_norm,1.0
2020,2022,LAKE,2 COURTHOUSE,2 COURTHOUSE,exact_norm,1.0
2020,2022,LAKE,3 LAKE CO MIDDLE,3 LAKE CO MIDDLE,exact_norm,1.0
2020,2022,LAUDERDALE,CENTRAL 6,CENTRAL 6,exact_norm,1.0
2020,2022,LAUDERDALE,EDITH 7,EDITH 7,exact_norm,1.0
2020,2022,LAUDERDALE,GATES 7,GATES 7,exact_norm,1.0
2020,2022,LAUDERDALE,HALLS 8,HALLS 8,exact_norm,1.0
2020,2022,LAUDERDALE,HENNING 1,HENNING 1,exact_norm,1.0
2020,2022,LAUDERDALE,LIGHTFOOT 5,LIGHTFOOT 5,exact_norm,1.0
2020,2022,LAUDERDALE,MCBRIDE 1,MCBRIDE 1,exact_norm,1.0
2020,2022,LAUDERDALE,RIPLEY 2,RIPLEY 2,exact_norm,1.0
2020,2022,LAUDERDALE,RIPLEY 3,RIPLEY 3,exact_norm,1.0
2020,2022,LAUDERDALE,RIPLEY 4,RIPLEY 4,exact_norm,1.0
2020,2022,LAWRENCE,01 1 ST JOSEPH,01 1 ST JOSEPH,exact_norm,1.0
2020,2022,LAWRENCE,01 2 WEST LORETTO,01 2 WEST LORETTO,exact_norm,1.0
2020,2022,LAWRENCE,03 1 SE LAWRENCE,03 1 SE LAWRENCE,exact_norm,1.0
2020,2022,LAWRENCE,03 2 CENTERPOINT,03 2 CENTER POINT,fuzzy_norm,0.969697
2020,2022,LAWRENCE,04 1 CROSSROADS,04 1 CROSSROADS,exact_norm,1.0
2020,2022,LAWRENCE,05 1 LEOMA,05 1 LEOMA,exact_norm,1.0
2020,2022,LAWRENCE,05 2 GANDY,05 2 GANDY,exact_norm,1.0
2020,2022,LAWRENCE,06 1 IRON CITY,06 1 IRON CITY,exact_norm,1.0
2020,2022,LAWRENCE,06 2 WEST POINT,06 2 WEST POINT,exact_norm,1.0
2020,2022,LAWRENCE,08 1 NEW PROSPECT,08 1 NEW PROSPECT,exact_norm,1.0
2020,2022,LAWRENCE,09 1 ETHRIDGE,09 1 ETHRIDGE,exact_norm,1.0
2020,2022,LAWRENCE,09 2 MARS HILL,09 2 MARS HILL,exact_norm,1.0
2020,2022,LAWRENCE,10 1 HOWARDS,10 1 HOWARDS,exact_norm,1.0
2020,2022,LAWRENCE,11 1 SUMMERTOWN,11 1 SUMMERTOWN,exact_norm,1.0
2020,2022,LAWRENCE,12 1 CENTER,12 1 CENTER,exact_norm,1.0
2020,2022,LAWRENCE,12 2 HENRYVILLE,12 2 HENRYVILLE,exact_norm,1.0
2020,2022,LAWRENCE,13 1 WEST END,13 1 WEST END,exact_norm,1.0
2020,2022,LAWRENCE,14 1 CRAWFISH VALLEY,14 1 CRAWFISH VALLEY,exact_norm,1.0
2020,2022,LAWRENCE,16 1 ROTARY PARK,16 1 ROTARY PARK,exact_norm,1.0
2020,2022,LAWRENCE,18 1 PSCOC,18 1 PSCOC,exact_norm,1.0
2020,2022,LINCOLN,1 3 TAFT,1 3 TAFT,exact_norm,1.0
2020,2022,LINCOLN,2 2 HOWELL,2 2 HOWELL,exact_norm,1.0
2020,2022,LINCOLN,2 3 PETERSBURG,2 3 PETERSBURG,exact_norm,1.0
2020,2022,LINCOLN,3 1 RECREATION CENTER,3 1 RECREATION CENTER,exact_norm,1.0
2020,2022,LINCOLN,3 2 LIBERTY,3 2 LIBERTY,exact_norm,1.0
2020,2022,LINCOLN,4 1 MARANATHA,4 1 MARANATHA,exact_norm,1.0
2020,2022,LINCOLN,4 2 FNB,4 2 FNB,exact_norm,1.0
2020,2022,LINCOLN,5 1 CALVARY,5 1 CALVARY,exact_norm,1.0
2020,2022,LINCOLN,5 2 ARMORY,5 2 ARMORY,exact_norm,1.0
2020,2022,LINCOLN,6 1 FAYETTEVILLE CPC,6 1 FAYETTEVILLE CPC,exact_norm,1.0
2020,2022,LINCOLN,6 2 BELLEVILLE,6 2 BELLEVILLE,exact_norm,1.0
2020,2022,LINCOLN,6 3 MULBERRY,6 3 MULBERRY,exact_norm,1.0
2020,2022,LINCOLN,7 1 ELORA,7 1 ELORA,exact_norm,1.0
2020,2022,LINCOLN,7 2 FLINTVILLE,7 2 FLINTVILLE,exact_norm,1.0
2020,2022,LINCOLN,8 1 LINCOLN,8 1 LINCOLN,exact_norm,1.0
2020,2022,LOUDON,DAVIS,DAVIS,exact_norm,1.0
2020,2022,LOUDON,EATON,EATON,exact_norm,1.0
2020,2022,LOUDON,GLENDALE,GLENDALE,exact_norm,1.0
2020,2022,LOUDON,GREENBACK,GREENBACK,exact_norm,1.0
2020,2022,LOUDON,HIGHLAND PARK,HIGHLAND PARK,exact_norm,1.0
2020,2022,LOUDON,LENOIR CITY,LENOIR CITY,exact_norm,1.0
2020,2022,LOUDON,LENOIR CITY OUTSIDE,LENOIR CITY OUTSIDE,exact_norm,1.0
2020,2022,LOUDON,LOUDON,LOUDON,exact_norm,1.0
2020,2022,LOUDON,LOUDON OUTSIDE,LOUDON OUTSIDE,exact_norm,1.0
2020,2022,LOUDON,LUTTRELL,LUTTRELL,exact_norm,1.0
2020,2022,LOUDON,PHILADELPHIA,PHILADELPHIA,exact_norm,1.0
2020,2022,LOUDON,TELLICO V NORTH,TELLICO V NORTH,exact_norm,1.0
2020,2022,LOUDON,TELLICO V SOUTH,TELLICO V SOUTH,exact_norm,1.0
2020,2022,MACON,ARMORY,ARMORY,exact_norm,1.0
2020,2022,MACON,CENTRAL,CENTRAL,exact_norm,1.0
2020,2022,MACON,COUNTY HIGH SCHOOL,COUNTY HIGH SCHOOL,exact_norm,1.0
2020,2022,MACON,COUNTY JUNIOR HIGH,COUNTY JUNIOR HIGH,exact_norm,1.0
2020,2022,MACON,CROSS ROADS,CROSS ROADS,exact_norm,1.0
2020,2022,MACON,LAFAYETTE,LAFAYETTE,exact_norm,1.0
2020,2022,MACON,RED BOILING SPRINGS,RED BOILING SPRINGS,exact_norm,1.0
2020,2022,MACON,WELCOME CENTER,WELCOME CENTER,exact_norm,1.0
2020,2022,MACON,WESTSIDE,WESTSIDE,exact_norm,1.0
2020,2022,MACON,WILLETTE,WILLETTE,exact_norm,1.0
2020,2022,MADISON,1 1 CIVIC CENTER,1 1 CIVIC CENTER,exact_norm,1.0
2020,2022,MADISON,1 2 MT MORIAH,1 2 MT MORIAH,exact_norm,1.0
2020,2022,MADISON,10 1 SPRING CREEK,10 1 SPRING CREEK,exact_norm,1.0
2020,2022,MADISON,10 2 NORTH EAST,10 2 NORTH EAST,exact_norm,1.0
2020,2022,MADISON,10 3 NORTH SIDE,10 3 NORTH SIDE,exact_norm,1.0
2020,2022,MADISON,2 1 ALEXANDER,2 1 ALEXANDER,exact_norm,1.0
2020,2022,MADISON,2 2 ALDERSGATE,2 2 ALDERSGATE,exact_norm,1.0
2020,2022,MADISON,2 3 MONTESSORI,2 3 MONTESSORI,exact_norm,1.0
2020,2022,MADISON,3 1 BOARD OF EDUCATION,7 1 BOARD OF EDUCATION,fuzzy_norm,0.954545
2020,2022,MADISON,4 1 MASONIC LODGE,4 1 MASONIC LODGE,exact_norm,1.0
2020,2022,MADISON,4 2 ANDREW JACKSON,4 2 ANDREW JACKSON,exact_norm,1.0
2020,2022,MADISON,5 2 MACEDONIA,5 1 MACEDONIA,fuzzy_norm,0.923077
2020,2022,MADISON,5 3 NORTH PARKWAY,5 2 NORTH PARKWAY,fuzzy_norm,0.941176
2020,2022,MADISON,6 1 SOUTH SIDE,6 1 SOUTH SIDE,exact_norm,1.0
2020,2022,MADISON,6 2 SOUTH,6 2 SOUTH,exact_norm,1.0
2020,2022,MADISON,6 3 MALESUS,6 3 MALESUS,exact_norm,1.0
2020,2022,MADISON,6 4 MEDON,6 4 MEDON,exact_norm,1.0
2020,2022,MADISON,8 2 BROWNS,8 2 BROWNS,exact_norm,1.0
2020,2022,MADISON,8 3 MIFFLIN,8 3 MIFFLIN,exact_norm,1.0
2020,2022,MADISON,8 4 EAST UNION,8 4 EAST UNION,exact_norm,1.0
2020,2022,MADISON,8 5 LESTERS,8 5 LESTERS,exact_norm,1.0
2020,2022,MADISON,9 3 THREE WAY,9 3 THREE WAY,exact_norm,1.0
2020,2022,MARION,ELDER MOUNTAIN,ELDER MOUNTAIN,exact_norm,1.0
2020,2022,MARION,FOSTER FALLS,FOSTER FALLS,exact_norm,1.0
2020,2022,MARION,HALETOWN LADD,HALETOWN LADD,exact_norm,1.0
2020,2022,MARION,JASPER,JASPER,exact_norm,1.0
2020,2022,MARION,KIMBALL,KIMBALL,exact_norm,1.0
2020,2022,MARION,LODGE,LODGE,exact_norm,1.0
2020,2022,MARION,MONTEAGLE,MONTEAGLE,exact_norm,1.0
2020,2022,MARION,NEW HOPE,NEW HOPE,exact_norm,1.0
2020,2022,MARION,ORME,ORME,exact_norm,1.0
2020,2022,MARION,POWELLS CROSSROAD,POWELLS CROSSROAD,exact_norm,1.0
2020,2022,MARION,RIVER CANYON,RIVER CANYON,exact_norm,1.0
2020,2022,MARION,SEQUATCHIE,SEQUATCHIE,exact_norm,1.0
2020,2022,MARION,SHELLMOUND,SHELLMOUND,exact_norm,1.0
2020,2022,MARION,SOUTH PITTSBURG,SOUTH PITTSBURG,exact_norm,1.0
2020,2022,MARION,WALDEN S RIDGE,WALDEN S RIDGE,exact_norm,1.0
2020,2022,MARION,WHITWELL,WHITWELL,exact_norm,1.0
2020,2022,MARION,WHITWELL MOUNTAIN,WHITWELL MOUNTAIN,exact_norm,1.0
2020,2022,MARSHALL,1 CHAPEL HILL,1 CHAPEL HILL,exact_norm,1.0
2020,2022,MARSHALL,2 HENRY HORTON PARK,2 HENRY HORTON PARK,exact_norm,1.0
2020,2022,MARSHALL,3 BELFAST,3 BELFAST,exact_norm,1.0
2020,2022,MARSHALL,4 CORNERSVILLE,4 CORNERSVILLE,exact_norm,1.0
2020,2022,MARSHALL,5 RECREATION CENTER,5 RECREATION CENTER,exact_norm,1.0
2020,2022,MARSHALL,6 PARKVIEW,6 PARKVIEW,exact_norm,1.0
2020,2022,MARSHALL,7 HARDISON,7 HARDISON,exact_norm,1.0
2020,2022,MARSHALL,8 LEWISBURG GAS,8 LEWISBURG GAS,exact_norm,1.0
2020,2022,MARSHALL,9 MCKNIGHT CENTER,9 MCKNIGHT CENTER,exact_norm,1.0
2020,2022,MAURY,ARMORY 7 1,ARMORY 7 1,exact_norm,1.0
2020,2022,MAURY,BEAR CREEK 8 1,BEAR CREEK 1 1,fuzzy_norm,0.928571
2020,2022,MAURY,BIGBYVILLE 9 1,BIGBYVILLE 9 1,exact_norm,1.0
2020,2022,MAURY,COLLEGE HILL 3 1,COLLEGE HILL 3 1,exact_norm,1.0
2020,2022,MAURY,FIRST FAMILY 2 1,FIRST FAMILY 2 1,exact_norm,1.0
2020,2022,MAURY,HAMPSHIRE 7 2,HAMPSHIRE 7 2,exact_norm,1.0
2020,2022,MAURY,MT PLEASANT 10 1,MT PLEASANT 10 1,exact_norm,1.0
2020,2022,MAURY,NEAPOLIS 5 2,NEAPOLIS 5 2,exact_norm,1.0
2020,2022,MAURY,PLEASANT HEIGHTS 9 2,PLEASANT HEIGHTS 4 2,fuzzy_norm,0.95
2020,2022,MAURY,RIVERSIDE 1 1,RIVERSIDE 1 2,fuzzy_norm,0.923077
2020,2022,MAURY,SANTA FE 6 1,SANTA FE 6 1,exact_norm,1.0
2020,2022,MAURY,SPRING HILL 11 2,SPRING HILL 11 2,exact_norm,1.0
2020,2022,MAURY,SPRING HILL MS 6 2,SPRING HILL MS 6 2,exact_norm,1.0
2020,2022,MAURY,ST CATHERINE 4 1,ST CATHERINES 4 1,fuzzy_norm,0.969697
2020,2022,MAURY,THETA 6 3,THETA 6 3,exact_norm,1.0
2020,2022,MCMINN,CALHOUN,CALHOUN,exact_norm,1.0
2020,2022,MCMINN,CENTRAL,CENTRAL,exact_norm,1.0
2020,2022,MCMINN,CITY PARK,CITY PARK,exact_norm,1.0
2020,2022,MCMINN,COURTHOUSE,COURTHOUSE,exact_norm,1.0
2020,2022,MCMINN,E K BAKER,E K BAKER,exact_norm,1.0
2020,2022,MCMINN,ENGLEWOOD,ENGLEWOOD,exact_norm,1.0
2020,2022,MCMINN,ETOWAH,ETOWAH,exact_norm,1.0
2020,2022,MCMINN,INGLESIDE,INGLESIDE,exact_norm,1.0
2020,2022,MCMINN,JONES CHAPEL,JONES CHAPEL,exact_norm,1.0
2020,2022,MCMINN,MOUNTAIN VIEW,MOUNTAIN VIEW,exact_norm,1.0
2020,2022,MCMINN,NIOTA,NIOTA,exact_norm,1.0
2020,2022,MCMINN,NORTH CITY,NORTH CITY,exact_norm,1.0
2020,2022,MCMINN,RICEVILLE,RICEVILLE,exact_norm,1.0
2020,2022,MCMINN,ROGERS CREEK,ROGERS CREEK,exact_norm,1.0
2020,2022,MCMINN,TCAT,TCAT,exact_norm,1.0
2020,2022,MCNAIRY,ADAMSVILLE 2 1,ADAMSVILLE 2 1,exact_norm,1.0
2020,2022,MCNAIRY,BETHEL SPRINGS 1 1,BETHEL SPRINGS 1 1,exact_norm,1.0
2020,2022,MCNAIRY,COURTHOUSE SE 6 1,COURTHOUSE SE 6 1,exact_norm,1.0
2020,2022,MCNAIRY,EAST VIEW 5 2,EAST VIEW 5 3,fuzzy_norm,0.923077
2020,2022,MCNAIRY,FINGER 1 2,FINGER 1 2,exact_norm,1.0
2020,2022,MCNAIRY,LAWTON 2 2,LAWTON 2 2,exact_norm,1.0
2020,2022,MCNAIRY,LEAPWOOD 3 1,LEAPWOOD 3 1,exact_norm,1.0
2020,2022,MCNAIRY,MCNAIRY 1 3,MCNAIRY 1 3,exact_norm,1.0
2020,2022,MCNAIRY,MICHIE 7 1,MICHIE 7 1,exact_norm,1.0
2020,2022,MCNAIRY,NORTH SELMER 4 1,NORTH SELMER 4 1,exact_norm,1.0
2020,2022,MCNAIRY,NORTHEAST 3 2,NORTHEAST 3 2,exact_norm,1.0
2020,2022,MCNAIRY,PURDY 3 3,PURDY 3 3,exact_norm,1.0
2020,2022,MCNAIRY,ROSE CREEK 4 2,ROSE CREEK 4 2,exact_norm,1.0
2020,2022,MCNAIRY,STANTONVILLE 7 2,STANTONVILLE 7 2,exact_norm,1.0
2020,2022,MEIGS,1 EASTVIEW,1 EASTVIEW,exact_norm,1.0
2020,2022,MEIGS,2 MEIGS SOUTH,2 MEIGS SOUTH,exact_norm,1.0
2020,2022,MEIGS,3 1 CITY HALL,3 1 CITY HALL,exact_norm,1.0
2020,2022,MEIGS,3 2 COURTHOUSE,3 2 COURTHOUSE,exact_norm,1.0
2020,2022,MEIGS,4 MEIGS NORTH,4 MEIGS NORTH,exact_norm,1.0
2020,2022,MEIGS,5 TEN MILE,5 TEN MILE,exact_norm,1.0
2020,2022,MONROE,10,10,exact_norm,1.0
2020,2022,MONROE,11,11,exact_norm,1.0
2020,2022,MONROE,12,12,exact_norm,1.0
2020,2022,MONROE,14,14,exact_norm,1.0
2020,2022,MONTGOMERY,10 MINGLEWOOD,10 MINGLEWOOD,exact_norm,1.0
2020,2022,MONTGOMERY,11 NORTHWEST,11B NORTHWEST,fuzzy_norm,0.96
2020,2022,MONTGOMERY,13 BYRNS DARDEN,13A BYRNS DARDEN,fuzzy_norm,0.967742
2020,2022,MONTGOMERY,15 SANGO,15B SANGO,fuzzy_norm,0.941176
2020,2022,MONTGOMERY,16 NEW PROVIDENCE,16B NEW PROVIDENCE,fuzzy_norm,0.971429
2020,2022,MONTGOMERY,17 GRACE,17A GRACE,fuzzy_norm,0.941176
2020,2022,MONTGOMERY,1A ST B ES,14A ST B ES,fuzzy_norm,0.952381
2020,2022,MONTGOMERY,1B EMMANUEL,14B EMMANUEL,fuzzy_norm,0.956522
2020,2022,MONTGOMERY,20A CLARKSVILLE,2A CLARKSVILLE,fuzzy_norm,0.965517
2020,2022,MONTGOMERY,20B BARKSDALE,21B BARKSDALE,fuzzy_norm,0.923077
2020,2022,MONTGOMERY,3 EAST MONTGOMERY,3A EAST MONTGOMERY,fuzzy_norm,0.971429
2020,2022,MONTGOMERY,4A MCMS,4A MCMS,exact_norm,1.0
2020,2022,MONTGOMERY,4B WR EVENT CENTER,4B WR EVENT CENTER,exact_norm,1.0
2020,2022,MONTGOMERY,6A CUMBERLAND,6A CUMBERLAND,exact_norm,1.0
2020,2022,MONTGOMERY,6B BETHEL,6B BETHEL,exact_norm,1.0
2020,2022,MONTGOMERY,7 WOODLAWN,7B WOODLAWN,fuzzy_norm,0.952381
2020,2022,MONTGOMERY,8A BETHEL,8 BETHEL,fuzzy_norm,0.941176
2020,2022,MOORE,1 MASONIC LODGE,1 MASONIC LODGE,exact_norm,1.0
2020,2022,MOORE,2 HIGH SCHOOL,2 HIGH SCHOOL,exact_norm,1.0
2020,2022,MOORE,3 MOORE COUNTY BLDG,3 MOORE COUNTY BLDG,exact_norm,1.0
2020,2022,MOORE,4 PUBLIC LIBRARY,4 PUBLIC LIBRARY,exact_norm,1.0
2020,2022,MOORE,5 MOTLOW COLLEGE,5 MOTLOW COLLEGE,exact_norm,1.0
2020,2022,MORGAN,1 1 COALFIELD,1 1 COALFIELD,exact_norm,1.0
2020,2022,MORGAN,2 1 OAKDALE HIGH,2 1 OAKDALE HIGH,exact_norm,1.0
2020,2022,MORGAN,2 2 OAKDALE,2 2 OAKDALE,exact_norm,1.0
2020,2022,MORGAN,3 1 WARTBURG,3 1 WARTBURG,exact_norm,1.0
2020,2022,MORGAN,4 1 LANCING,4 1 LANCING,exact_norm,1.0
2020,2022,MORGAN,4 2 DEER LODGE,4 2 DEER LODGE,exact_norm,1.0
2020,2022,MORGAN,4 3 CHESTNUT RIDGE,4 3 CHESTNUT RIDGE,exact_norm,1.0
2020,2022,MORGAN,5 1 SUNBRIGHT,5 1 SUNBRIGHT,exact_norm,1.0
2020,2022,MORGAN,5 2 BURRVILLE,5 2 BURRVILLE,exact_norm,1.0
2020,2022,MORGAN,6 1 KELLYS,6 1 KELLYS,exact_norm,1.0
2020,2022,MORGAN,6 2 PETROS,6 2 PETROS,exact_norm,1.0
2020,2022,MORGAN,6 3 MOSSY GROVE,6 3 MOSSY GROVE,exact_norm,1.0
2020,2022,OBION,1 1 SOUTH FULTON,1 1 SOUTH FULTON,exact_norm,1.0
2020,2022,OBION,2 1 EDDIE COX SR CTR,2 1 EDDIE COX SR CTR,exact_norm,1.0
2020,2022,OBION,2 4 WOODLAND,2 4 WOODLAND,exact_norm,1.0
2020,2022,OBION,3 2 KENTON,3 2 KENTON,exact_norm,1.0
2020,2022,OBION,3 4 RIVES,3 4 RIVES,exact_norm,1.0
2020,2022,OBION,4 1 FAIR GROUNDS,4 1 FAIR GROUNDS,exact_norm,1.0
2020,2022,OBION,5 2 CLOVERDALE,5 2 CLOVERDALE,exact_norm,1.0
2020,2022,OBION,5 4 HORNBEAK,5 4 HORNBEAK,exact_norm,1.0
2020,2022,OBION,5 5 SAMBURG,5 5 SAMBURG,exact_norm,1.0
2020,2022,OBION,6 1 TROY SR CTR,6 1 TROY SR CTR,exact_norm,1.0
2020,2022,OBION,6 2 OBION SR CTR,6 2 OBION SR CTR,exact_norm,1.0
2020,2022,OBION,7 2 OBION CO LIBRARY,7 2 OBION CO LIBRARY,exact_norm,1.0
2020,2022,OVERTON,1 LIVINGSTON,1 LIVINGSTON,exact_norm,1.0
2020,2022,OVERTON,2 1 ALLONS,2 1 ALLONS,exact_norm,1.0
2020,2022,OVERTON,2 3 MONROE,2 3 MONROE,exact_norm,1.0
2020,2022,OVERTON,3 2 POTEET,3 2 POTEET,exact_norm,1.0
2020,2022,OVERTON,3 3 WILSON,3 3 WILSON,exact_norm,1.0
2020,2022,OVERTON,3 4 RUSHING SPRINGS,3 4 RUSHING SPRINGS,exact_norm,1.0
2020,2022,OVERTON,4 2 RICKMAN,4 2 RICKMAN,exact_norm,1.0
2020,2022,OVERTON,5 1 HILHAM,5 1 HILHAM,exact_norm,1.0
2020,2022,OVERTON,5 2 FAIRGROUNDS,5 2 FAIRGROUNDS,exact_norm,1.0
2020,2022,PERRY,1 1 CEDAR CREEK,1 1 CEDAR CREEK,exact_norm,1.0
2020,2022,PERRY,1 2 MARSH CREEK,1 2 MARSH CREEK,exact_norm,1.0
2020,2022,PERRY,2 1 PINEVIEW,2 1 PINEVIEW,exact_norm,1.0
2020,2022,PERRY,2 2 POPE,2 2 POPE,exact_norm,1.0
2020,2022,PERRY,3 1 COON CREEK,3 1 COON CREEK,exact_norm,1.0
2020,2022,PERRY,3 2 FLATWOODS,3 2 FLATWOODS,exact_norm,1.0
2020,2022,PERRY,4 1 BRUSH CREEK,4 1 BRUSH CREEK,exact_norm,1.0
2020,2022,PERRY,4 3 LOBELVILLE,4 3 LOBELVILLE,exact_norm,1.0
2020,2022,PERRY,5 1 LINDEN,5 1 LINDEN,exact_norm,1.0
2020,2022,PERRY,6 1 LOBELVILLE,6 1 LOBELVILLE,exact_norm,1.0
2020,2022,PICKETT,BARNES RIDGE 4 3,BARNES RIDGE 4 3,exact_norm,1.0
2020,2022,PICKETT,BOLESTOWN 4 4,BOLESTOWN 4 4,exact_norm,1.0
2020,2022,PICKETT,BOOM 4 1,BOOM 4 1,exact_norm,1.0
2020,2022,PICKETT,CHANUTE 3 1,CHANUTE 3 1,exact_norm,1.0
2020,2022,PICKETT,COMMUNITY CENTER 1 1,COMMUNITY CENTER 1 1,exact_norm,1.0
2020,2022,PICKETT,HIGH SCHOOL 2 1,HIGH SCHOOL 2 1,exact_norm,1.0
2020,2022,PICKETT,MOODYVILLE 1 2,MOODYVILLE 1 2,exact_norm,1.0
2020,2022,PICKETT,OAK HILL 4 2,OAK HILL 4 2,exact_norm,1.0
2020,2022,PICKETT,TRAVISVILLE 3 2,TRAVISVILLE 3 2,exact_norm,1.0
2020,2022,POLK,CHILHOWEE MS,CHILHOWEE MS,exact_norm,1.0
2020,2022,POLK,COMMUNITY CENTER,COMMUNITY CENTER,exact_norm,1.0
2020,2022,POLK,DELANO,DELANO,exact_norm,1.0
2020,2022,POLK,GREASY CREEK,GREASY CREEK,exact_norm,1.0
2020,2022,POLK,POLK COUNTY HS,POLK COUNTY HS,exact_norm,1.0
2020,2022,POLK,SHILOH BAPTIST,SHILOH BAPTIST,exact_norm,1.0
2020,2022,POLK,SOUTH POLK SCHOOL,SOUTH POLK SCHOOL,exact_norm,1.0
2020,2022,POLK,SPRINGTOWN FIREHALL,SPRINGTOWN FIREHALL,exact_norm,1.0
2020,2022,POLK,TURTLETOWN,TURTLETOWN,exact_norm,1.0
2020,2022,PUTNAM,10A PAVILION,10A PAVILION,exact_norm,1.0
2020,2022,PUTNAM,10B SYCAMORE,10B SYCAMORE,exact_norm,1.0
2020,2022,PUTNAM,11A BANGHAM,11A BANGHAM,exact_norm,1.0
2020,2022,PUTNAM,11B COOKEVILLE HIGH,11B COOKEVILLE HIGH,exact_norm,1.0
2020,2022,PUTNAM,12A ALGOOD INSIDE,12A ALGOOD INSIDE,exact_norm,1.0
2020,2022,PUTNAM,12B ALGOOD OUTSIDE,12B ALGOOD OUTSIDE,exact_norm,1.0
2020,2022,PUTNAM,1A CAPSHAW,1A CAPSHAW,exact_norm,1.0
2020,2022,PUTNAM,2A NORTHEAST,2A NORTHEAST,exact_norm,1.0
2020,2022,PUTNAM,3A UNIVERSITY,3A UNIVERSITY,exact_norm,1.0
2020,2022,PUTNAM,4B MONTEREY CITY,4B MONTEREY CITY,exact_norm,1.0
2020,2022,PUTNAM,4C POPLAR GROVE,4C POPLAR GROVE,exact_norm,1.0
2020,2022,PUTNAM,5A COOKEVILLE CC,5A COOKEVILLE CC,exact_norm,1.0
2020,2022,PUTNAM,5C PRESCOTT SOUTH,5C PRESCOTT SOUTH,exact_norm,1.0
2020,2022,PUTNAM,5F DRY VALLEY,5F DRY VALLEY,exact_norm,1.0
2020,2022,PUTNAM,6A CANE CREEK,6A CANE CREEK,exact_norm,1.0
2020,2022,PUTNAM,7A BURGESS FALLS,7A BURGESS FALLS,exact_norm,1.0
2020,2022,PUTNAM,7D TWIN OAK,7D TWIN OAK,exact_norm,1.0
2020,2022,PUTNAM,8D BOMA,8D BOMA,exact_norm,1.0
2020,2022,PUTNAM,8E BUFFALO VALLEY,8E BUFFALO VALLEY,exact_norm,1.0
2020,2022,PUTNAM,8G UPPERMAN,8G UPPERMAN,exact_norm,1.0
2020,2022,PUTNAM,9B DOUBLE SPRINGS,9B DOUBLE SPRINGS,exact_norm,1.0
