year,county_norm,from_precinct_norm,match_method,low_conf_rows,avg_match_score,top_suggested_dst_vtd20,top_suggested_dst_count,unique_suggested_dst_count,total_weight,impact_score
2012,CAMPBELL,3 2 JACKSBORO STA,tail_fuzzy_name,7,0.866667,000602,1,7,1.0,1.003331
2014,CAMPBELL,3 2 JACKSBORO STA,tail_fuzzy_name,7,0.866667,000602,1,7,1.0,1.003331
2016,CAMPBELL,3 2 JACKSBORO STA,tail_fuzzy_name,7,0.866667,000602,1,7,1.0,1.003331
2018,CAMPBELL,3 2 JACKSBORO STA,tail_fuzzy_name,7,0.866667,000602,1,7,1.0,1.003331
2006,LAUDERDALE,LIGHTFOOT 5,tail_fuzzy_name,9,0.9,005051,1,9,1.0,0.99
2008,LAUDERDALE,LIGHTFOOT 5,tail_fuzzy_name,9,0.9,005051,1,9,1.0,0.99
2010,HARDIN,CERRO GORDO 6 1,tail_fuzzy_name,6,0.846154,003705,1,6,1.0,0.983076
2010,PICKETT,HIGH SCHOOL 2 1,tail_fuzzy_name,6,0.846154,007051,1,6,1.0,0.983076
2012,HARDIN,CERRO GORDO 6 1,tail_fuzzy_name,6,0.846154,003705,1,6,1.0,0.983076
2012,MAURY,SPRING HILL 6 2,tail_fuzzy_name,6,0.846154,005951,1,6,1.0,0.983076
2012,PICKETT,HIGH SCHOOL 2 1,tail_fuzzy_name,6,0.846154,007051,1,6,1.0,0.983076
2014,HARDIN,CERRO GORDO 6 1,tail_fuzzy_name,6,0.846154,003705,1,6,1.0,0.983076
2014,MAURY,SPRING HILL 6 2,tail_fuzzy_name,6,0.846154,005951,1,6,1.0,0.983076
2014,PICKETT,HIGH SCHOOL 2 1,tail_fuzzy_name,6,0.846154,007051,1,6,1.0,0.983076
2016,HARDIN,CERRO GORDO 6 1,tail_fuzzy_name,6,0.846154,003705,1,6,1.0,0.983076
2016,PICKETT,HIGH SCHOOL 2 1,tail_fuzzy_name,6,0.846154,007051,1,6,1.0,0.983076
2018,HARDIN,CERRO GORDO 6 1,tail_fuzzy_name,6,0.846154,003705,1,6,1.0,0.983076
2018,PICKETT,HIGH SCHOOL 2 1,tail_fuzzy_name,6,0.846154,007051,1,6,1.0,0.983076
2002,PUTNAM,06B PARK VIEW IN,tail_fuzzy_name,5,0.814815,007256,1,5,1.0,0.975925
2002,BLOUNT,MARYVILLE MUNI CITY,tail_fuzzy_name,6,0.848485,000411,1,6,1.0,0.96909
2004,HAYWOOD,09 WEST HAYWOOD CC,tail_fuzzy_name,8,0.888889,003902,1,8,1.0,0.968888
2006,LAUDERDALE,NANKIPOO 7,tail_fuzzy_name,8,0.888889,005051,1,8,1.0,0.968888
2008,LAUDERDALE,NANKIPOO 7,tail_fuzzy_name,8,0.888889,005051,1,8,1.0,0.968888
2002,HAMILTON,149 SODDY DAISY SO,tail_fuzzy_name,9,0.903226,003382,1,9,1.0,0.960966
2002,HAMILTON,150 SODDY DAISY SO,tail_fuzzy_name,9,0.903226,003382,1,9,1.0,0.960966
2002,HAMILTON,151 SODDY DAISY SO,tail_fuzzy_name,9,0.903226,003382,1,9,1.0,0.960966
2000,PUTNAM,ALGOOD IN,tail_fuzzy_name,5,0.818182,007251,1,5,1.0,0.95909
2010,MCNAIRY,EAST VIEW 5 2,tail_fuzzy_name,5,0.818182,006155,1,5,1.0,0.95909
2010,PICKETT,COMMUNITY CENTER 1 1,tail_fuzzy_name,5,0.818182,007051,1,5,1.0,0.95909
2012,MCNAIRY,EAST VIEW 5 2,tail_fuzzy_name,5,0.818182,006155,1,5,1.0,0.95909
2012,PICKETT,COMMUNITY CENTER 1 1,tail_fuzzy_name,5,0.818182,007051,1,5,1.0,0.95909
2014,MCNAIRY,EAST VIEW 5 2,tail_fuzzy_name,5,0.818182,006155,1,5,1.0,0.95909
2014,PICKETT,COMMUNITY CENTER 1 1,tail_fuzzy_name,5,0.818182,007051,1,5,1.0,0.95909
2016,MCNAIRY,EAST VIEW 5 2,tail_fuzzy_name,5,0.818182,006155,1,5,1.0,0.95909
2016,PICKETT,COMMUNITY CENTER 1 1,tail_fuzzy_name,5,0.818182,007051,1,5,1.0,0.95909
2018,MCNAIRY,EAST VIEW 5 2,tail_fuzzy_name,5,0.818182,006155,1,5,1.0,0.95909
2018,PICKETT,COMMUNITY CENTER 1 1,tail_fuzzy_name,5,0.818182,007051,1,5,1.0,0.95909
2010,HAMILTON,167 COLLEGEDALE 3,tail_fuzzy_name,11,0.923077,003355,1,11,1.0,0.956153
2006,LAUDERDALE,HENNING 1,tail_fuzzy_name,7,0.875,005051,1,7,1.0,0.945
2008,LAUDERDALE,HENNING 1,tail_fuzzy_name,7,0.875,005051,1,7,1.0,0.945
2010,WASHINGTON,10T TOWN ACRES NORTH,tail_fuzzy_name,7,0.875,009301,1,7,1.0,0.945
2004,SHELBY,MEMPHIS 95 1,tail_fuzzy_name,10,0.916667,008194,1,10,1.0,0.93333
2006,SHELBY,MEMPHIS 95 1,tail_fuzzy_name,10,0.916667,008194,1,10,1.0,0.93333
2008,SHELBY,MEMPHIS 95 1,tail_fuzzy_name,10,0.916667,008194,1,10,1.0,0.93333
2010,TROUSDALE,08 WILLARD,tail_fuzzy_name,5,0.823529,008804,1,5,1.0,0.932355
2012,TROUSDALE,08 WILLARD,tail_fuzzy_name,5,0.823529,008804,1,5,1.0,0.932355
2014,TROUSDALE,08 WILLARD,tail_fuzzy_name,5,0.823529,008804,1,5,1.0,0.932355
2016,TROUSDALE,08 WILLARD,tail_fuzzy_name,5,0.823529,008804,1,5,1.0,0.932355
2018,TROUSDALE,08 WILLARD,tail_fuzzy_name,5,0.823529,008804,1,5,1.0,0.932355
2010,HARDIN,WALKERS 2 2,tail_fuzzy_name,4,0.777778,003701,1,4,1.0,0.928888
2010,MCNAIRY,CYPRESS 5 1,tail_fuzzy_name,4,0.777778,006152,1,4,1.0,0.928888
2010,MCNAIRY,MCNAIRY 1 3,tail_fuzzy_name,4,0.777778,006152,1,4,1.0,0.928888
2012,HARDIN,WALKERS 2 2,tail_fuzzy_name,4,0.777778,003701,1,4,1.0,0.928888
2012,MCNAIRY,CYPRESS 5 1,tail_fuzzy_name,4,0.777778,006152,1,4,1.0,0.928888
2012,MCNAIRY,MCNAIRY 1 3,tail_fuzzy_name,4,0.777778,006152,1,4,1.0,0.928888
2014,MCNAIRY,MCNAIRY 1 3,tail_fuzzy_name,4,0.777778,006152,1,4,1.0,0.928888
2016,MCNAIRY,MCNAIRY 1 3,tail_fuzzy_name,4,0.777778,006152,1,4,1.0,0.928888
2018,MCNAIRY,MCNAIRY 1 3,tail_fuzzy_name,4,0.777778,006152,1,4,1.0,0.928888
2000,MAURY,013 HAMPSHIRE TH,tail_fuzzy_name,6,0.857143,005953,1,6,1.0,0.917142
2006,LAUDERDALE,CONNER 2,tail_fuzzy_name,6,0.857143,005051,1,6,1.0,0.917142
2008,LAUDERDALE,CONNER 2,tail_fuzzy_name,6,0.857143,005051,1,6,1.0,0.917142
2010,DYER,I1 COMMUNITY CENTER,tail_fuzzy_name,6,0.857143,002361,1,6,1.0,0.917142
2012,DYER,I1 COMMUNITY CENTER,tail_fuzzy_name,6,0.857143,002361,1,6,1.0,0.917142
2014,DYER,I1 COMMUNITY CENTER,tail_fuzzy_name,6,0.857143,002361,1,6,1.0,0.917142
2016,DYER,I1 COMMUNITY CENTER,tail_fuzzy_name,6,0.857143,002361,1,6,1.0,0.917142
2018,DYER,I1 COMMUNITY CENTER,tail_fuzzy_name,6,0.857143,002361,1,6,1.0,0.917142
2000,LINCOLN,26 LINCOLN COMM,tail_fuzzy_name,5,0.827586,000006,1,5,1.0,0.91207
2012,SHELBY,FOREST HILLS 03,tail_fuzzy_name,8,0.896552,008069,1,8,1.0,0.907584
2000,BLOUNT,07 CHILHOWEE VIE,tail_fuzzy_name,19,0.962963,000401,1,19,1.0,0.893703
2000,CAMPBELL,19 STINKING CREE,tail_fuzzy_name,19,0.962963,000601,1,19,1.0,0.893703
2002,RUTHERFORD,13 1 BELLWOOD SCHOO,tail_fuzzy_name,20,0.965517,007657,1,20,1.0,0.88966
2010,LAUDERDALE,GATES 7,tail_fuzzy_name,5,0.833333,005051,1,5,1.0,0.883335
2012,LAUDERDALE,GATES 7,tail_fuzzy_name,5,0.833333,005051,1,5,1.0,0.883335
2014,LAUDERDALE,GATES 7,tail_fuzzy_name,5,0.833333,005051,1,5,1.0,0.883335
2016,LAUDERDALE,GATES 7,tail_fuzzy_name,5,0.833333,005051,1,5,1.0,0.883335
2018,LAUDERDALE,GATES 7,tail_fuzzy_name,5,0.833333,005051,1,5,1.0,0.883335
2010,HOUSTON,GRIFFINS CHAPEL,tail_fuzzy_name,4,0.789474,004303,1,4,1.0,0.882104
2012,HOUSTON,GRIFFINS CHAPEL,tail_fuzzy_name,4,0.789474,004303,1,4,1.0,0.882104
2014,HOUSTON,GRIFFINS CHAPEL,tail_fuzzy_name,4,0.789474,004303,1,4,1.0,0.882104
2016,HOUSTON,GRIFFINS CHAPEL,tail_fuzzy_name,4,0.789474,004303,1,4,1.0,0.882104
2018,HOUSTON,GRIFFINS CHAPEL,tail_fuzzy_name,4,0.789474,004303,1,4,1.0,0.882104
2002,ROANE,HARRIMAN WARD 1,tail_fuzzy_name,8,0.9,007457,1,8,1.0,0.88
2004,ROANE,09 HARRIMAN WARD 1,tail_fuzzy_name,8,0.9,007457,1,8,1.0,0.88
2006,ROANE,HARRIMAN WARD 1,tail_fuzzy_name,8,0.9,007457,1,8,1.0,0.88
2008,ROANE,HARRIMAN WARD 1,tail_fuzzy_name,8,0.9,007457,1,8,1.0,0.88
2012,HAMILTON,193 NORTHGATE 2,tail_fuzzy_name,8,0.9,003386,1,8,1.0,0.88
2012,HAMILTON,194 NORTHGATE 1,tail_fuzzy_name,8,0.9,003386,1,8,1.0,0.88
2000,PERRY,401 CHESTNUT GRO,tail_fuzzy_name,10,0.923077,006951,1,10,1.0,0.86923
2002,LAWRENCE,10 1 HOWARDS,tail_fuzzy_name,10,0.923077,002855,1,10,1.0,0.86923
2004,LAWRENCE,10 1 HOWARDS,tail_fuzzy_name,10,0.923077,002855,1,10,1.0,0.86923
2006,LAWRENCE,10 1 HOWARDS,tail_fuzzy_name,10,0.923077,002855,1,10,1.0,0.86923
2008,LAWRENCE,10 1 HOWARDS,tail_fuzzy_name,10,0.923077,002855,1,10,1.0,0.86923
2000,CARTER,04 COURTHOUSE,tail_fuzzy_name,15,0.952381,000903,1,15,1.0,0.864285
2002,BRADLEY,602 1 BLUE SPRINGS,tail_fuzzy_name,16,0.956522,000501,1,16,1.0,0.855648
2004,BRADLEY,602 1 BLUE SPRINGS,tail_fuzzy_name,16,0.956522,000501,1,16,1.0,0.855648
2010,BRADLEY,4 2 MICHIGAN AVE,tail_fuzzy_name,7,0.888889,000504,1,7,1.0,0.847777
2010,DYER,F DYER CO CENTRAL,tail_fuzzy_name,7,0.888889,002351,1,7,1.0,0.847777
2010,MAURY,PLEASANT HEIGHTS 9 2,tail_fuzzy_name,7,0.888889,005956,1,7,1.0,0.847777
2012,BRADLEY,4 2 MICHIGAN AVE,tail_fuzzy_name,7,0.888889,000504,1,7,1.0,0.847777
2012,DYER,F DYER CO CENTRAL,tail_fuzzy_name,7,0.888889,002351,1,7,1.0,0.847777
2012,HAMILTON,177 CONCORD 5,tail_fuzzy_name,7,0.888889,003364,1,7,1.0,0.847777
2012,HAMILTON,178 CONCORD 6,tail_fuzzy_name,7,0.888889,003364,1,7,1.0,0.847777
2012,HAMILTON,181 CONCORD 4,tail_fuzzy_name,7,0.888889,003364,1,7,1.0,0.847777
2012,HAMILTON,183 BAKEWELL 2,tail_fuzzy_name,7,0.888889,003359,1,7,1.0,0.847777
2012,HAMILTON,184 BAKEWELL 1,tail_fuzzy_name,7,0.888889,003359,1,7,1.0,0.847777
2012,HAMILTON,206 CONCORD 7,tail_fuzzy_name,7,0.888889,003364,1,7,1.0,0.847777
2012,MAURY,PLEASANT HEIGHTS 9 2,tail_fuzzy_name,7,0.888889,005956,1,7,1.0,0.847777
2014,BRADLEY,4 2 MICHIGAN AVE,tail_fuzzy_name,7,0.888889,000504,1,7,1.0,0.847777
2014,MAURY,PLEASANT HEIGHTS 9 2,tail_fuzzy_name,7,0.888889,005956,1,7,1.0,0.847777
2016,BRADLEY,4 2 MICHIGAN AVE,tail_fuzzy_name,7,0.888889,000504,1,7,1.0,0.847777
2016,MAURY,PLEASANT HEIGHTS 9 2,tail_fuzzy_name,7,0.888889,005956,1,7,1.0,0.847777
2018,BRADLEY,4 2 MICHIGAN AVE,tail_fuzzy_name,7,0.888889,000504,1,7,1.0,0.847777
2018,MAURY,PLEASANT HEIGHTS 9 2,tail_fuzzy_name,7,0.888889,005956,1,7,1.0,0.847777
2000,RUTHERFORD,04 1 BUDS TIRE SHO,tail_fuzzy_name,18,0.962963,007652,1,18,1.0,0.846666
2002,RUTHERFORD,21 1 HOBGOOD SCHOO,tail_fuzzy_name,18,0.962963,007656,1,18,1.0,0.846666
2000,BRADLEY,102 PROSPECT,tail_fuzzy_name,11,0.933333,000501,1,11,1.0,0.843337
2002,BRADLEY,102 1 PROSPECT,tail_fuzzy_name,11,0.933333,000501,1,11,1.0,0.843337
2004,BRADLEY,102 1 PROSPECT,tail_fuzzy_name,11,0.933333,000501,1,11,1.0,0.843337
2010,DYER,D2 BOGOTA,tail_fuzzy_name,4,0.8,002357,1,4,1.0,0.84
2010,MAURY,HIGHLAND 2 2,tail_fuzzy_name,4,0.8,005958,1,4,1.0,0.84
2010,MCNAIRY,LEAPWOOD 3 1,tail_fuzzy_name,4,0.8,006151,1,4,1.0,0.84
2010,PERRY,4 3 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2010,PERRY,6 1 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2012,BLOUNT,PELLISSIPPI CAMPUS,tail_fuzzy_name,4,0.8,000407,1,4,1.0,0.84
2012,DYER,D2 BOGOTA,tail_fuzzy_name,4,0.8,002357,1,4,1.0,0.84
2012,MAURY,CULLEOKA 8 2,tail_fuzzy_name,4,0.8,005964,1,4,1.0,0.84
2012,MAURY,HIGHLAND 2 2,tail_fuzzy_name,4,0.8,005958,1,4,1.0,0.84
2012,MCNAIRY,LEAPWOOD 3 1,tail_fuzzy_name,4,0.8,006151,1,4,1.0,0.84
2012,PERRY,4 3 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2012,PERRY,6 2 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2014,BLOUNT,PELLISSIPPI CAMPUS,tail_fuzzy_name,4,0.8,000407,1,4,1.0,0.84
2014,DYER,D2 BOGOTA,tail_fuzzy_name,4,0.8,002357,1,4,1.0,0.84
2014,MCNAIRY,LEAPWOOD 3 1,tail_fuzzy_name,4,0.8,006151,1,4,1.0,0.84
2014,PERRY,4 3 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2014,PERRY,6 1 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2016,BLOUNT,PELLISSIPPI CAMPUS,tail_fuzzy_name,4,0.8,000407,1,4,1.0,0.84
2016,DYER,D2 BOGOTA,tail_fuzzy_name,4,0.8,002357,1,4,1.0,0.84
2016,MCNAIRY,LEAPWOOD 3 1,tail_fuzzy_name,4,0.8,006151,1,4,1.0,0.84
2016,PERRY,4 3 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2016,PERRY,6 1 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2018,BLOUNT,PELLISSIPPI CAMPUS,tail_fuzzy_name,4,0.8,000407,1,4,1.0,0.84
2018,DYER,D2 BOGOTA,tail_fuzzy_name,4,0.8,002357,1,4,1.0,0.84
2018,MCNAIRY,LEAPWOOD 3 1,tail_fuzzy_name,4,0.8,006151,1,4,1.0,0.84
2018,PERRY,4 3 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2018,PERRY,6 1 LOBELVILLE,tail_fuzzy_name,4,0.8,006951,1,4,1.0,0.84
2000,FRANKLIN,04 CAPITOL HILL,tail_fuzzy_name,9,0.916667,002652,1,9,1.0,0.839997
2002,FRANKLIN,6 2 CAPITOL HILL,tail_fuzzy_name,9,0.916667,002652,1,9,1.0,0.839997
2004,FRANKLIN,6 2 CAPITOL HILL,tail_fuzzy_name,9,0.916667,002652,1,9,1.0,0.839997
2006,FRANKLIN,6 2 CAPITOL HILL,tail_fuzzy_name,9,0.916667,002652,1,9,1.0,0.839997
2000,BLOUNT,32 ROCKFORD CO,tail_fuzzy_name,5,0.842105,000406,1,5,1.0,0.839475
2002,HAYWOOD,04 COLLEGE HILL THEA,tail_fuzzy_name,9,0.918919,003901,1,9,1.0,0.819729
2004,HAYWOOD,04 COLLEGE HILL THEA,tail_fuzzy_name,9,0.918919,003901,1,9,1.0,0.819729
2006,HAYWOOD,COLLEGE HILL THEA,tail_fuzzy_name,9,0.918919,003901,1,9,1.0,0.819729
2012,BRADLEY,5 2 COMMUNITY SC,tail_fuzzy_name,5,0.846154,000502,1,5,1.0,0.81923
2000,HOUSTON,07 SPRING HILL CH,tail_fuzzy_name,6,0.875,004301,1,6,1.0,0.81
2010,MCNAIRY,BETHEL SPRINGS 1 1,tail_fuzzy_name,6,0.875,006152,1,6,1.0,0.81
2012,MCNAIRY,BETHEL SPRINGS 1 1,tail_fuzzy_name,6,0.875,006152,1,6,1.0,0.81
2014,MCNAIRY,BETHEL SPRINGS 1 1,tail_fuzzy_name,6,0.875,006152,1,6,1.0,0.81
2016,MCNAIRY,BETHEL SPRINGS 1 1,tail_fuzzy_name,6,0.875,006152,1,6,1.0,0.81
2018,MCNAIRY,BETHEL SPRINGS 1 1,tail_fuzzy_name,6,0.875,006152,1,6,1.0,0.81
2006,LAUDERDALE,CROSSROADS 2,tail_fuzzy_name,8,0.909091,005051,1,8,1.0,0.807272
2002,RUTHERFORD,04 2 BUD S TIRE SHOP,tail_fuzzy_name,18,0.965517,007652,1,18,1.0,0.800694
2004,RUTHERFORD,04 2 BUD S TIRE SHOP,tail_fuzzy_name,18,0.965517,007652,1,18,1.0,0.800694
2006,RUTHERFORD,4 2 BUD S TIRE SHOP,tail_fuzzy_name,18,0.965517,007652,1,18,1.0,0.800694
2008,RUTHERFORD,4 2 BUD S TIRE SHOP,tail_fuzzy_name,18,0.965517,007652,1,18,1.0,0.800694
2022,HAMBLEN,44562,forced_best_name,1,0.222222,003253,1,1,1.0,0.787778
2022,HAMBLEN,44652,forced_best_name,1,0.222222,003253,1,1,1.0,0.787778
2022,HAMBLEN,44682,forced_best_name,1,0.222222,003253,1,1,1.0,0.787778
2022,HAMBLEN,44743,forced_best_name,1,0.222222,003254,1,1,1.0,0.787778
2022,HAMBLEN,44774,forced_best_name,1,0.222222,003251,1,1,1.0,0.787778
2010,SHELBY,ARLINGTON 01,tail_fuzzy_name,3,0.75,008098,1,3,1.0,0.78
2012,SHELBY,ARLINGTON 01,tail_fuzzy_name,3,0.75,008098,1,3,1.0,0.78
2010,HARDIN,SOUTHSIDE 3 2,tail_fuzzy_name,4,0.818182,003708,1,4,1.0,0.767272
2010,MAURY,RIVERSIDE 1 1,tail_fuzzy_name,4,0.818182,005957,1,4,1.0,0.767272
2012,HARDIN,SOUTHSIDE 3 2,tail_fuzzy_name,4,0.818182,003708,1,4,1.0,0.767272
2012,MAURY,RIVERSIDE 1 1,tail_fuzzy_name,4,0.818182,005957,1,4,1.0,0.767272
2014,MAURY,RIVERSIDE 1 1,tail_fuzzy_name,4,0.818182,005957,1,4,1.0,0.767272
2016,MAURY,RIVERSIDE 1 1,tail_fuzzy_name,4,0.818182,005957,1,4,1.0,0.767272
2018,MAURY,RIVERSIDE 1 1,tail_fuzzy_name,4,0.818182,005957,1,4,1.0,0.767272
2000,DYER,17 I COMMUNITY CE,tail_fuzzy_name,5,0.857143,002361,1,5,1.0,0.764285
2012,WASHINGTON,32 CHEROKEE OUT,tail_fuzzy_name,5,0.857143,009311,1,5,1.0,0.764285
2002,BLOUNT,MARYVILLE MID SCHOOL,tail_fuzzy_name,4,0.820513,000404,1,4,1.0,0.757948
2008,BEDFORD,304 HALLS MILL,tail_fuzzy_name,13,0.952381,000101,1,13,1.0,0.749047
2004,SUMNER,03B CASTALIAN SPGS,tail_fuzzy_name,7,0.903226,008607,1,7,1.0,0.747418
2006,SUMNER,3B CASTALIAN SPGS,tail_fuzzy_name,7,0.903226,008607,1,7,1.0,0.747418
2008,SUMNER,3C CASTALIAN SPGS,tail_fuzzy_name,7,0.903226,008607,1,7,1.0,0.747418
2010,BLOUNT,WILLIAM BLOUNT HS,tail_fuzzy_name,7,0.903226,000412,1,7,1.0,0.747418
2012,BLOUNT,WILLIAM BLOUNT HS,tail_fuzzy_name,7,0.903226,000412,1,7,1.0,0.747418
2014,BLOUNT,WILLIAM BLOUNT HS,tail_fuzzy_name,7,0.903226,000412,1,7,1.0,0.747418
2016,BLOUNT,WILLIAM BLOUNT HS,tail_fuzzy_name,7,0.903226,000412,1,7,1.0,0.747418
2018,BLOUNT,WILLIAM BLOUNT HS,tail_fuzzy_name,7,0.903226,000412,1,7,1.0,0.747418
2010,DYER,A2 FOWLKES,tail_fuzzy_name,4,0.823529,002351,1,4,1.0,0.745884
2010,DYER,C2 TRIMBLE,tail_fuzzy_name,4,0.823529,002353,1,4,1.0,0.745884
2010,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,4,0.823529,008805,1,4,1.0,0.745884
2012,DYER,A2 FOWLKES,tail_fuzzy_name,4,0.823529,002351,1,4,1.0,0.745884
2012,DYER,C2 TRIMBLE,tail_fuzzy_name,4,0.823529,002353,1,4,1.0,0.745884
2012,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,4,0.823529,008805,1,4,1.0,0.745884
2014,DYER,A2 FOWLKES,tail_fuzzy_name,4,0.823529,002351,1,4,1.0,0.745884
2014,DYER,C2 TRIMBLE,tail_fuzzy_name,4,0.823529,002353,1,4,1.0,0.745884
2014,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,4,0.823529,008805,1,4,1.0,0.745884
2016,DYER,A2 FOWLKES,tail_fuzzy_name,4,0.823529,002351,1,4,1.0,0.745884
2016,DYER,C2 TRIMBLE,tail_fuzzy_name,4,0.823529,002353,1,4,1.0,0.745884
2016,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,4,0.823529,008805,1,4,1.0,0.745884
2018,DYER,A2 FOWLKES,tail_fuzzy_name,4,0.823529,002351,1,4,1.0,0.745884
2018,DYER,C2 TRIMBLE,tail_fuzzy_name,4,0.823529,002353,1,4,1.0,0.745884
2018,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,4,0.823529,008805,1,4,1.0,0.745884
2002,HAMILTON,131 EASTDALE 2,tail_fuzzy_name,6,0.888889,003381,1,6,1.0,0.726666
2006,TIPTON,FIRE STA NORTH 1,tail_fuzzy_name,6,0.888889,008702,1,6,1.0,0.726666
2010,VAN BUREN,SPENCER 1,tail_fuzzy_name,6,0.888889,009101,1,6,1.0,0.726666
2012,HAMILTON,173 WOODMORE 1,tail_fuzzy_name,6,0.888889,003381,1,6,1.0,0.726666
2012,HAMILTON,174 WOODMORE 2,tail_fuzzy_name,6,0.888889,003381,1,6,1.0,0.726666
2012,HAMILTON,195 EASTDALE,tail_fuzzy_name,6,0.888889,003381,1,6,1.0,0.726666
2012,HAMILTON,197 DOWNTOWN 2,tail_fuzzy_name,6,0.888889,003352,1,6,1.0,0.726666
2012,HAMILTON,199 DOWNTOWN 1,tail_fuzzy_name,6,0.888889,003352,1,6,1.0,0.726666
2012,VAN BUREN,SPENCER 1,tail_fuzzy_name,6,0.888889,009101,1,6,1.0,0.726666
2014,VAN BUREN,SPENCER 1,tail_fuzzy_name,6,0.888889,009101,1,6,1.0,0.726666
2016,VAN BUREN,SPENCER 1,tail_fuzzy_name,6,0.888889,009101,1,6,1.0,0.726666
2018,VAN BUREN,SPENCER 1,tail_fuzzy_name,6,0.888889,009101,1,6,1.0,0.726666
2004,HAYWOOD,10 HAYWOOD JUNIOR HI,tail_fuzzy_name,11,0.944444,003901,1,11,1.0,0.721116
2006,HAYWOOD,HAYWOOD JUNIOR HI,tail_fuzzy_name,11,0.944444,003901,1,11,1.0,0.721116
2010,HARDIN,MORRIS CHAPEL 5 2,tail_fuzzy_name,5,0.866667,003705,1,5,1.0,0.716665
2012,HARDIN,MORRIS CHAPEL 5 2,tail_fuzzy_name,5,0.866667,003705,1,5,1.0,0.716665
2014,HARDIN,MORRIS CHAPEL 5 2,tail_fuzzy_name,5,0.866667,003705,1,5,1.0,0.716665
2016,HARDIN,MORRIS CHAPEL 5 2,tail_fuzzy_name,5,0.866667,003705,1,5,1.0,0.716665
2018,HARDIN,MORRIS CHAPEL 5 2,tail_fuzzy_name,5,0.866667,003705,1,5,1.0,0.716665
2010,HARDIN,OLIVE HILL 6 3,tail_fuzzy_name,4,0.833333,003706,1,4,1.0,0.706668
2010,MCNAIRY,ROSE CREEK 4 2,tail_fuzzy_name,4,0.833333,006152,1,4,1.0,0.706668
2012,HARDIN,OLIVE HILL 6 3,tail_fuzzy_name,4,0.833333,003706,1,4,1.0,0.706668
2012,MCNAIRY,ROSE CREEK 4 2,tail_fuzzy_name,4,0.833333,006152,1,4,1.0,0.706668
2014,HARDIN,OLIVE HILL 6 3,tail_fuzzy_name,4,0.833333,003706,1,4,1.0,0.706668
2014,MCNAIRY,ROSE CREEK 4 2,tail_fuzzy_name,4,0.833333,006152,1,4,1.0,0.706668
2016,HARDIN,OLIVE HILL 6 3,tail_fuzzy_name,4,0.833333,003706,1,4,1.0,0.706668
2016,MCNAIRY,ROSE CREEK 4 2,tail_fuzzy_name,4,0.833333,006152,1,4,1.0,0.706668
2018,HARDIN,OLIVE HILL 6 3,tail_fuzzy_name,4,0.833333,003706,1,4,1.0,0.706668
2018,MCNAIRY,ROSE CREEK 4 2,tail_fuzzy_name,4,0.833333,006152,1,4,1.0,0.706668
2000,ROANE,23 KINGSTON W 2,tail_fuzzy_name,7,0.909091,007452,1,7,1.0,0.706363
2010,DYER,C1 TATUMVILLE,tail_fuzzy_name,5,0.869565,002351,1,5,1.0,0.702175
2010,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,5,0.869565,008801,1,5,1.0,0.702175
2012,DYER,C1 TATUMVILLE,tail_fuzzy_name,5,0.869565,002351,1,5,1.0,0.702175
2012,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,5,0.869565,008801,1,5,1.0,0.702175
2014,DYER,C1 TATUMVILLE,tail_fuzzy_name,5,0.869565,002351,1,5,1.0,0.702175
2014,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,5,0.869565,008801,1,5,1.0,0.702175
2016,DYER,C1 TATUMVILLE,tail_fuzzy_name,5,0.869565,002351,1,5,1.0,0.702175
2016,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,5,0.869565,008801,1,5,1.0,0.702175
2018,DYER,C1 TATUMVILLE,tail_fuzzy_name,5,0.869565,002351,1,5,1.0,0.702175
2018,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,5,0.869565,008801,1,5,1.0,0.702175
2002,HAYWOOD,09 WEST HAYWOOD C,tail_fuzzy_name,8,0.923077,003902,1,8,1.0,0.695384
2012,HAMILTON,171 MURRAY HILLS 1,tail_fuzzy_name,8,0.923077,003354,1,8,1.0,0.695384
2012,HAMILTON,182 MURRAY HILLS 2,tail_fuzzy_name,8,0.923077,003354,1,8,1.0,0.695384
