county_norm,precinct_norm,canonical_label,years_present,first_year,last_year,has_2024,prctseq_2024
JEFFERSON,10 JEFF CITY FIRE DP,10 Jeff City Fire Dp,2010;2012;2014;2016;2018;2020;2022;2024,2010,2024,1,0011
JEFFERSON,10 JEFF CITY MUN BLD,10 Jeff City Mun Bld,2006;2008,2006,2008,0,
JEFFERSON,10 JEFFERSON CITY,10 Jefferson City,2004,2004,2004,0,
JEFFERSON,2 PIEDMONT,2 Piedmont,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0002
JEFFERSON,3 WHITE PINE,3 White Pine,2010;2012;2014;2016;2018;2020;2022;2024,2010,2024,1,0003
JEFFERSON,3 WHITE PINE SCHOOL,3 White Pine School,2006;2008,2006,2008,0,
JEFFERSON,4 JEFFERSON ELEM,4 Jefferson Elem,2006;2008,2006,2008,0,
JEFFERSON,4 JEFFERSON ES,4 Jefferson ES,2010;2012;2014;2016;2018;2020;2022;2024,2010,2024,1,0004
JEFFERSON,5 JEFFERSON HIGH,5 Jefferson High,2022;2024,2022,2024,1,0005
JEFFERSON,5 JEFFERSON MIDDLE,5 Jefferson Middle,2006;2008;2010;2012;2014;2016;2018;2020,2006,2020,0,
JEFFERSON,6 RUSH STRONG,6 Rush Strong,2010;2012;2014;2016;2018;2020;2022;2024,2010,2024,1,0006
JEFFERSON,6 RUSH STRONG SCH,6 Rush Strong Sch,2006;2008,2006,2008,0,
JEFFERSON,7 NEW MARKET,7 New Market,2010;2012;2014;2016;2018;2020;2022;2024,2010,2024,1,0007
JEFFERSON,7 NEW MARKET CITY,7 New Market City,2006;2008,2006,2008,0,
JEFFERSON,8 1 CHESTNUT HILL,8-1 Chestnut Hill,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0008
JEFFERSON,8 2 OLD SWANN SCHOOL,8-2 Old Swann School,2006,2006,2006,0,
JEFFERSON,8 2 OLD SWANNY,8-2 Old Swanny,2010;2012;2014,2010,2014,0,
JEFFERSON,8 2 OLD SWANNY SCH,8-2 Old Swanny Sch,2008,2008,2008,0,
JEFFERSON,8 2 SWANNSYLVANIA,8-2 Swannsylvania,2016;2018;2020;2022;2024,2016,2024,1,0009
JEFFERSON,9 TALBOTT SCHOOL,9 Talbott School,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0010
JEFFERSON,ABSENTEE,ABSENTEE,2004,2004,2004,0,
JEFFERSON,EARLY,EARLY,2004,2004,2004,0,
JOHNSON,1A LAUREL,1A Laurel,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0001
JOHNSON,1B COLD SPRINGS,1B Cold Springs,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0002
JOHNSON,2 FORGE SHOUNS,2 Forge/Shouns,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0003
JOHNSON,3A TRADE,3A Trade,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0004
JOHNSON,3B NEVA,3B Neva,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0005
JOHNSON,4A DRY RUN,4A Dry Run,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0006
JOHNSON,4B BUTLER,4B Butler,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0007
JOHNSON,5 DOE,5 Doe,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0008
JOHNSON,6 SHADY,6 Shady,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0009
JOHNSON,6A SHADY,6A Shady,2004;2006;2008;2010,2004,2010,0,
JOHNSON,6B SUTHERLAND,6B Sutherland,2004;2006;2008;2010,2004,2010,0,
JOHNSON,7 CITY,7 City,2016;2018;2020;2022;2024,2016,2024,1,0010
JOHNSON,7 HIGH SCHOOL,7 High School,2012;2014,2012,2014,0,
JOHNSON,7A HIGH SCHOOL,7A High School,2004;2006;2008;2010,2004,2010,0,
JOHNSON,7B CITY SCHOOL,7B City School,2004;2006;2008;2010,2004,2010,0,
JOHNSON,ABSENTEE,ABSENTEE,2004;2006;2008;2010;2012,2004,2012,0,
JOHNSON,EARLY,EARLY,2004,2004,2004,0,
JOHNSON,EARLY VOTING WRITE INS,Early Voting - Write-Ins,2016,2016,2016,0,
KNOX,06 GREEN SCHOOL,06 Green School,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0001
KNOX,09 ETERNAL LIFE HARVEST,09 Eternal Life Harvest,2016;2018;2020;2022;2024,2016,2024,1,0002
KNOX,09 MOSES CENTER,09 Moses Center,2004;2006;2008;2010;2012;2014,2004,2014,0,
KNOX,10A HOWARD BAKER CENTER,10A Howard Baker Center,2022;2024,2022,2024,1,0003
KNOX,10N FORT SANDERS,10N Fort Sanders,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0004
KNOX,10S HOWARD BAKER CENTER,10S Howard Baker Center,2016;2018;2020;2022;2024,2016,2024,1,0005
KNOX,10S STOKLEY ATHLETIC,10S Stokley Athletic,2004;2006;2008;2010,2004,2010,0,
KNOX,10S UNIVERSITY CENTER,10S University Center,2014,2014,2014,0,
KNOX,10S UNIVERSITY CTR,10S University Ctr,2012,2012,2012,0,
KNOX,10W HOWARD BAKER CENTER,10W Howard Baker Center,2016;2018;2020;2022;2024,2016,2024,1,0006
KNOX,10W UNIVERSITY CENTER,10W University Center,2014,2014,2014,0,
KNOX,10W UNIVERSITY CTR,10W University Ctr,2012,2012,2012,0,
KNOX,11 CENTRAL,11 Central,2014,2014,2014,0,
KNOX,11 CENTRAL UMC,11 Central UMC,2004;2006;2008;2010;2012;2016;2018;2020;2022;2024,2004,2024,1,0007
KNOX,12 BG CLUB WP TAYLOR,12 BG Club-WP Taylor,2022,2022,2022,0,
KNOX,12 EASTPORT,12 Eastport,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
KNOX,12 YWCA,12 YWCA,2024,2024,2024,1,0008
KNOX,13 FAIR GARDEN,13 Fair Garden,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0009
KNOX,14 AUSTIN EAST,14 Austin-East,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0010
KNOX,14E AUSTIN EAST,14E Austin-East,2004;2006;2008;2010,2004,2010,0,
KNOX,14M WALTER P TAYLOR,14M Walter P. Taylor,2004;2006;2008;2010,2004,2010,0,
KNOX,15 JOHN T O CONNOR,15 John T. O'Connor,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
KNOX,15E JOHN T O CONNOR,15E John T. O'Connor,2022;2024,2022,2024,1,0011
KNOX,15W JOHN T O CONNOR,15W John T. O'Connor,2022;2024,2022,2024,1,0012
KNOX,16 LARRY COX SR CENTER,16 Larry Cox Sr Center,2014;2016;2018;2020,2014,2020,0,
KNOX,16 LARRY COX SR CTR,16 Larry Cox Sr Ctr,2012,2012,2012,0,
KNOX,16E LARRY COX SR CENTER,16E Larry Cox Sr Center,2022;2024,2022,2024,1,0013
KNOX,16N NO KNOX REC CTR,16N No Knox Rec Ctr,2004;2006;2008;2010,2004,2010,0,
KNOX,16S BELLE MORRIS,16S Belle Morris,2004;2006;2008;2010,2004,2010,0,
KNOX,16W LARRY COX SR CENTER,16W Larry Cox Sr Center,2022;2024,2022,2024,1,0014
KNOX,16X LARRY COX SR CENTER,16X Larry Cox Sr Center,2022;2024,2022,2024,1,0015
KNOX,17 CHRISTENBERRY,17 Christenberry,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0016
KNOX,18 CHRISTENBERRY,18 Christenberry,2018,2018,2018,0,
KNOX,18 LINCOLN PARK,18 Lincoln Park,2004;2006;2008;2010;2012;2014;2016;2020;2022;2024,2004,2024,1,0017
KNOX,19 SOAR YTH MINISTRY,19 SOAR Yth Ministry,2006;2008;2010,2006,2010,0,
KNOX,19 THRIVE LONSDALE,19 Thrive Lonsdale,2022;2024,2022,2024,1,0018
KNOX,19E SOAR,19E SOAR,2012;2014,2012,2014,0,
KNOX,19E THRIVE LONSDALE,19E Thrive Lonsdale,2016;2018;2020,2016,2020,0,
KNOX,19L LONSDALE,19L Lonsdale,2004,2004,2004,0,
KNOX,19S SAM E HILL,19S Sam E. Hill,2004,2004,2004,0,
KNOX,19W SOAR,19W SOAR,2012;2014,2012,2014,0,
KNOX,19W THRIVE LONSDALE,19W Thrive Lonsdale,2016;2018;2020,2016,2020,0,
KNOX,20 BEAUMONT,20 Beaumont,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0019
KNOX,23 WESTVIEW,23 Westview,2010;2012;2014;2016;2018;2020;2022;2024,2010,2024,1,0020
KNOX,23N BIBLE CHURCH GOD,23N Bible Church God,2004;2006;2008,2004,2008,0,
KNOX,23S WESTVIEW,23S Westview,2004;2006;2008,2004,2008,0,
KNOX,24N PELLISSIPPI TECH,24N Pellissippi Tech,2004;2006;2008,2004,2008,0,
KNOX,24Q SEQUOYAH HILLS,24Q Sequoyah Hills,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0021
KNOX,25 SOUTH KNOX CC,25 South Knox CC,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0022
KNOX,26 DOGWOOD,26 Dogwood,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0023
KNOX,27 SO KNOX OPTIMIST,27 So Knox Optimist,2004;2006;2008;2010;2012,2004,2012,0,
KNOX,27 SOUTH KNOX,27 South Knox,2014;2016;2018;2020;2022;2024,2014,2024,1,0024
KNOX,28 SOUTH DOYLE MID,28 South-Doyle Mid,2004;2006;2008;2010,2004,2010,0,
KNOX,29 ANDERSON,29 Anderson,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0025
KNOX,30 S MOORE GREENE,30 S Moore Greene,2012,2012,2012,0,
KNOX,30 SARAH MOORE GREEN,30 Sarah Moore Green,2004;2006;2008;2010,2004,2010,0,
KNOX,30 SARAH MOORE GREENE,30 Sarah Moore Greene,2014;2016;2018;2020;2022;2024,2014,2024,1,0026
KNOX,31 CHILHOWEE,31 Chilhowee,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0027
KNOX,32 SPRING HILL,32 Spring Hill,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0028
KNOX,33 RICHARD YOAKLEY,33 Richard Yoakley,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
KNOX,33N RICHARD YOAKLEY,33N Richard Yoakley,2022;2024,2022,2024,1,0029
KNOX,33S RICHARD YOAKLEY,33S Richard Yoakley,2022;2024,2022,2024,1,0030
KNOX,33X RICHARD YOAKLEY,33X Richard Yoakley,2022;2024,2022,2024,1,0031
KNOX,34 CENTRAL,34 Central,2020;2022;2024,2020,2024,1,0032
KNOX,34 FOUNT CITY LIB,34 Fount City Lib,2004;2006;2008;2010;2012,2004,2012,0,
KNOX,34 FOUNTAIN CITY,34 Fountain City,2014,2014,2014,0,
KNOX,34 FOUNTAIN CITY LIBRARY,34 Fountain City Library,2016;2018,2016,2018,0,
KNOX,35 SHANNONDALE,35 Shannondale,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0033
KNOX,36 GRESHAM,36 Gresham,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0034
KNOX,37 INSKIP ELEM,37 Inskip Elem,2004;2006;2008;2010;2012,2004,2012,0,
KNOX,37 INSKIP ELEMENTARY,37 Inskip Elementary,2014;2016;2018;2020;2022;2024,2014,2024,1,0035
KNOX,38 INSKIP ELEM,38 Inskip Elem,2004;2006;2008;2010,2004,2010,0,
KNOX,39 INSKIP REC CENTER,39 Inskip Rec Center,2006;2008;2010;2012;2014;2016;2018;2020,2006,2020,0,
KNOX,39E INSKIP REC CENTER,39E Inskip Rec Center,2022;2024,2022,2024,1,0036
KNOX,39E INSKIP REC CTR,39E Inskip Rec Ctr,2004,2004,2004,0,
KNOX,39W INSKIP REC CENTER,39W Inskip Rec Center,2022;2024,2022,2024,1,0037
KNOX,39W INSKIP REC CTR,39W Inskip Rec Ctr,2004,2004,2004,0,
KNOX,40 NORWOOD,40 Norwood,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0038
KNOX,40 NORWOOD ELEM,40 Norwood Elem,2004;2006;2008;2010,2004,2010,0,
KNOX,41 NORWOOD,41 Norwood,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0039
KNOX,41 NORWOOD LIBRARY,41 Norwood Library,2004;2006;2008;2010,2004,2010,0,
KNOX,42 PLEASANT RIDGE,42 Pleasant Ridge,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0040
KNOX,43 WEST HAVEN,43 West Haven,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0041
KNOX,44 RIDGEDALE,44 Ridgedale,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0042
KNOX,45 BEARDEN MIDDLE,45 Bearden Middle,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0043
KNOX,46 1ST NAZARENE,46 1st Nazarene,2016;2018;2020;2022;2024,2016,2024,1,0044
KNOX,46 WEST HILLS,46 West Hills,2004;2006;2008;2010;2012;2014,2004,2014,0,
KNOX,47 BEARDEN HIGH,47 Bearden High,2006;2008;2010;2012;2014;2016;2018;2020,2006,2020,0,
KNOX,47E BEARDEN HIGH,47E Bearden High,2004,2004,2004,0,
KNOX,47N BEARDEN HIGH,47N Bearden High,2022;2024,2022,2024,1,0045
KNOX,47S BEARDEN HIGH,47S Bearden High,2022;2024,2022,2024,1,0046
KNOX,48 POND GAP,48 Pond Gap,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0047
KNOX,49 BEARDEN ELEM,49 Bearden Elem,2004;2006;2008;2010;2012,2004,2012,0,
KNOX,49 BEARDEN ELEMENTARY,49 Bearden Elementary,2014;2016;2018;2020,2014,2020,0,
KNOX,49N BEARDEN ELEMENTARY,49N Bearden Elementary,2022;2024,2022,2024,1,0048
KNOX,49S BEARDEN ELEMENTARY,49S Bearden Elementary,2022;2024,2022,2024,1,0049
KNOX,50N WEST HIGH,50N West High,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0050
KNOX,50S WEST HIGH,50S West High,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0051
KNOX,51 DEANE HILL REC CTR,51 Deane Hill Rec Ctr,2014;2016;2018;2020;2022;2024,2014,2024,1,0052
KNOX,51 DEANE HILL RECR,51 Deane Hill Recr,2004;2006;2008;2010;2012,2004,2012,0,
KNOX,55 LONAS,55 Lonas,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0053
KNOX,56 HEISKELL,56 Heiskell,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0054
KNOX,57 HILLS,57 Hills,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0055
KNOX,58 PEDIGO,58 Pedigo,2004;2006;2008;2010;2022;2024,2004,2024,1,0056
KNOX,58N PEDIGO,58N Pedigo,2012;2014;2016;2018;2020,2012,2020,0,
KNOX,58S PEDIGO,58S Pedigo,2012;2014;2016;2018;2020,2012,2020,0,
KNOX,59 BRICKEY,59 Brickey,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0057
KNOX,60 FORT SUMPTER,60 Fort Sumpter,2004;2006;2008;2010;2012;2014,2004,2014,0,
KNOX,60 FORT SUMTER,60 Fort Sumter,2016;2018;2020;2022;2024,2016,2024,1,0058
KNOX,61 HALLS,61 Halls,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
KNOX,61E HALLS,61E Halls,2022;2024,2022,2024,1,0059
KNOX,61W HALLS,61W Halls,2022;2024,2022,2024,1,0060
KNOX,62 HARDIN VALLEY,62 Hardin Valley,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0061
KNOX,62W HARDIN VALLEY W,62W Hardin Valley W,2004;2006;2008;2010,2004,2010,0,
KNOX,63 KARNS,63 Karns,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0062
KNOX,63N KARNS NORTH,63N Karns North,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0063
KNOX,64 SOLWAY,64 Solway,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0064
KNOX,65 CONCORD,65 Concord,2004;2006;2008;2010;2012;2014,2004,2014,0,
KNOX,65E CONCORD EAST,65E Concord East,2022;2024,2022,2024,1,0065
KNOX,65E SHORELINE,65E Shoreline,2016;2018;2020,2016,2020,0,
KNOX,65N CONCORD NORTH,65N Concord North,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0066
KNOX,65S CONCORD SOUTH,65S Concord South,2022;2024,2022,2024,1,0067
KNOX,65SW CONCORD SOUTHWEST,65SW Concord Southwest,2022;2024,2022,2024,1,0068
KNOX,65W CONCORD,65W Concord,2016,2016,2016,0,
KNOX,65W CONCORD WEST,65W Concord West,2022;2024,2022,2024,1,0069
KNOX,65W FARRAGUT TOWN HALL,65W Farragut Town Hall,2018;2020,2018,2020,0,
KNOX,66N FARRAGUT I,66N Farragut I,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
KNOX,66NE E FARRAGUT MIDDLE,66NE E Farragut Middle,2024,2024,2024,1,0070
KNOX,66NE FARRAGUT I,66NE Farragut I,2022,2022,2022,0,
KNOX,66NW FARRAGUT I,66NW Farragut I,2022,2022,2022,0,
KNOX,66NW W FARRAGUT MIDDLE,66NW W Farragut Middle,2024,2024,2024,1,0071
KNOX,66S FARRAGUT II,66S Farragut II,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
KNOX,66SE E FARRAGUT HIGH,66SE E Farragut High,2024,2024,2024,1,0072
KNOX,66SE FARRAGUT II,66SE Farragut II,2022,2022,2022,0,
KNOX,66SW FARRAGUT II,66SW Farragut II,2022,2022,2022,0,
KNOX,66SW W FARRAGUT HIGH,66SW W Farragut High,2024,2024,2024,1,0073
KNOX,67 NORTH CEDAR BLUFF,67 North Cedar Bluff,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0074
KNOX,68 SOUTH CEDAR BLUFF,68 South Cedar Bluff,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0075
KNOX,68E EAST CEDAR BLUFF,68E East Cedar Bluff,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0076
KNOX,69E BLUEGRASS,69E Bluegrass,2016;2018;2020;2022;2024,2016,2024,1,0077
KNOX,69N A L LOTTS,69N A L Lotts,2004;2006;2008;2010;2012;2014,2004,2014,0,
KNOX,69N WEST VALLEY,69N West Valley,2016;2018;2020;2022;2024,2016,2024,1,0078
KNOX,69S BLUEGRASS,69S Bluegrass,2004;2006;2008;2010;2012;2014,2004,2014,0,
KNOX,69S NORTHSHORE,69S Northshore,2016;2018;2020;2022;2024,2016,2024,1,0079
KNOX,69W A L LOTTS,69W A. L. Lotts,2016;2018;2020;2022;2024,2016,2024,1,0080
KNOX,70 AMHERST,70 Amherst,2010,2010,2010,0,
KNOX,70 BALL CAMP,70 Ball Camp,2004;2006;2008;2012;2014,2004,2014,0,
KNOX,70E AMHERST,70E Amherst,2016;2018;2020;2022;2024,2016,2024,1,0081
KNOX,70W BALL CAMP,70W Ball Camp,2016;2018;2020;2022;2024,2016,2024,1,0082
KNOX,71 ROCKY HILL,71 Rocky Hill,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0083
KNOX,72 DANTE,72 Dante,2012;2014;2016;2018;2020,2012,2020,0,
KNOX,72E BOYS GIRLS EAST,72E Boys/Girls East,2004,2004,2004,0,
KNOX,72E DANTE EAST,72E Dante East,2006;2008;2010;2022;2024,2006,2024,1,0084
KNOX,72M BOYS GIRLS MID,72M Boys/Girls Mid,2004,2004,2004,0,
KNOX,72M DANTE MID,72M Dante Mid,2006;2008;2010,2006,2010,0,
KNOX,72W BOYS GIRLS WEST,72W Boys/Girls West,2004,2004,2004,0,
KNOX,72W DANTE WEST,72W Dante West,2006;2008;2010;2022;2024,2006,2024,1,0085
KNOX,73 POWELL,73 Powell,2004;2006;2008;2010;2012;2014;2016;2018;2020,2004,2020,0,
KNOX,73E POWELL,73E Powell,2022,2022,2022,0,
KNOX,73E POWELL EAST,73E Powell East,2024,2024,2024,1,0086
KNOX,73W POWELL,73W Powell,2022,2022,2022,0,
KNOX,73W POWELL WEST,73W Powell West,2024,2024,2024,1,0087
KNOX,74 SHANNONDALE,74 Shannondale,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0088
KNOX,75 HUFFS,75 Huffs,2004;2006;2008;2010,2004,2010,0,
KNOX,76 SUNNYVIEW,76 Sunnyview,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0089
KNOX,77 RAMSEY,77 Ramsey,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0090
KNOX,78 RIVERDALE,78 Riverdale,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0091
KNOX,79 DORA KENNEDY,79 Dora Kennedy,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0092
KNOX,80 CORRYTON,80 Corryton,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0093
KNOX,81 GIBBS,81 Gibbs,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0094
KNOX,82 ELLISTOWN,82 Ellistown,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0095
KNOX,84 RITTA,84 Ritta,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0096
KNOX,85 SKAGGSTON,85 Skaggston,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0097
KNOX,86 CARTER,86 Carter,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0098
KNOX,87 THORNGROVE,87 Thorngrove,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0099
KNOX,88 KINGS,88 Kings,2004;2006;2008;2010,2004,2010,0,
KNOX,89 MT OLIVE,89 Mt. Olive,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0100
KNOX,90 BONNY KATE,90 Bonny Kate,2004;2006;2008;2010;2012;2014;2022;2024,2004,2024,1,0101
KNOX,90 SOUTH DOYLE,90 South Doyle,2016;2018;2020,2016,2020,0,
KNOX,91 VESTAL,91 Vestal,2004;2006;2008;2010,2004,2010,0,
KNOX,92 GAP CREEK,92 Gap Creek,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0102
KNOX,93 HOPEWELL,93 Hopewell,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0103
KNOX,ABSENTEE,ABSENTEE,2004,2004,2004,0,
KNOX,EARLY,EARLY,2004,2004,2004,0,
LAKE,1 TIPTONVILLE SR CIT,1 Tiptonville SR Cit,2004;2006;2008;2010;2012,2004,2012,0,
LAKE,1 TIPTONVILLE SR CITIZENS,1 Tiptonville SR Citizens,2014;2016;2018;2020;2022;2024,2014,2024,1,0001
LAKE,2 COURTHOUSE,2 Courthouse,2012;2014;2016;2018;2020;2022;2024,2012,2024,1,0002
LAKE,2 LAKE COUNTY HIGH,2 Lake County High,2004;2006;2008;2010,2004,2010,0,
LAKE,3 COURTHOUSE,3 Courthouse,2004;2006;2008;2010,2004,2010,0,
LAKE,3 LAKE CO JR HIGH,3 Lake Co Jr High,2012,2012,2012,0,
LAKE,3 LAKE CO MIDDLE,3 Lake Co Middle,2014;2016;2018;2020;2022;2024,2014,2024,1,0003
LAKE,4 LAKE CO JR HIGH,4 Lake Co Jr High,2004;2006;2008;2010,2004,2010,0,
LAKE,ABSENTEE,ABSENTEE,2004,2004,2004,0,
LAKE,EARLY,EARLY,2004,2004,2004,0,
LAKE,EARLY VOTING,Early Voting,2006,2006,2006,0,
LAUDERDALE,ARP,Arp,2004,2004,2004,0,
LAUDERDALE,ARP 6,Arp 6,2006;2008;2010;2012;2014;2016,2006,2016,0,
LAUDERDALE,CENTRAL,Central,2004,2004,2004,0,
LAUDERDALE,CENTRAL 6,Central 6,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0007
LAUDERDALE,CONNER,Conner,2004,2004,2004,0,
LAUDERDALE,CONNER 2,Conner 2,2006;2008;2010;2012;2014;2016,2006,2016,0,
LAUDERDALE,CROSSROADS 2,Crossroads 2,2006,2006,2006,0,
LAUDERDALE,CURVE,Curve,2004,2004,2004,0,
LAUDERDALE,CURVE 6,Curve 6,2006;2008;2010,2006,2010,0,
LAUDERDALE,EARLY VOTING WRITE INS,Early Voting - Write-Ins,2016,2016,2016,0,
LAUDERDALE,EDITH,Edith,2004,2004,2004,0,
LAUDERDALE,EDITH 7,Edith 7,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0008
LAUDERDALE,GATES,Gates,2004,2004,2004,0,
LAUDERDALE,GATES 7,Gates 7,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0009
LAUDERDALE,GLIMP,Glimp,2004,2004,2004,0,
LAUDERDALE,GLIMP 1,Glimp 1,2006;2008;2010,2006,2010,0,
LAUDERDALE,HALLS 8,Halls 8,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0010
LAUDERDALE,HENNING,Henning,2004,2004,2004,0,
LAUDERDALE,HENNING 1,Henning 1,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0001
LAUDERDALE,LIGHTFOOT,Lightfoot,2004,2004,2004,0,
LAUDERDALE,LIGHTFOOT 5,Lightfoot 5,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0006
LAUDERDALE,MCBRIDE,McBride,2004,2004,2004,0,
LAUDERDALE,MCBRIDE 1,McBride 1,2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2006,2024,1,0002
LAUDERDALE,NANKIPOO,Nankipoo,2004,2004,2004,0,
LAUDERDALE,NANKIPOO 7,Nankipoo 7,2006;2008;2010;2012;2014;2016,2006,2016,0,
LAUDERDALE,PRICE,Price,2004,2004,2004,0,
LAUDERDALE,PRICE 5,Price 5,2006;2008;2010;2012;2014,2006,2014,0,
LAUDERDALE,RIPLEY 2,Ripley 2,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0003
LAUDERDALE,RIPLEY 3,Ripley 3,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0004
LAUDERDALE,RIPLEY 4,Ripley 4,2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024,2004,2024,1,0005
LAUDERDALE,X CROSSROADS,X-Crossroads,2004,2004,2004,0,
LAUDERDALE,Z ABSENTEE,z-ABSENTEE,2004,2004,2004,0,
LAUDERDALE,Z EARLY,z-EARLY,2004,2004,2004,0,
