year,county,county_norm,precinct,precinct_norm,precinct_token,source_file,rows,votes_sum
2004,CHEATHAM,CHEATHAM,2-2 E. Cheatham Elem,2 2 E CHEATHAM ELEM,2,20041102__tn__general__precinct.csv,14,4163
2004,CHEATHAM,CHEATHAM,3-1 Pleasant View,3 1 PLEASANT VIEW,3,20041102__tn__general__precinct.csv,14,5050
2004,CHEATHAM,CHEATHAM,4-1 W Cheatham Elem,4 1 W CHEATHAM ELEM,4,20041102__tn__general__precinct.csv,15,2753
2004,CHEATHAM,CHEATHAM,4-2 New Hope CC,4 2 NEW HOPE CC,4,20041102__tn__general__precinct.csv,12,138
2004,CHEATHAM,CHEATHAM,4-3 Sycamore Middle,4 3 SYCAMORE MIDDLE,4,20041102__tn__general__precinct.csv,14,1258
2004,CHEATHAM,CHEATHAM,5-1 Two Rivers Fire,5 1 TWO RIVERS FIRE,5,20041102__tn__general__precinct.csv,12,1500
2004,CHEATHAM,CHEATHAM,5-2 Pegram Elem,5 2 PEGRAM ELEM,5,20041102__tn__general__precinct.csv,14,4681
2004,CHEATHAM,CHEATHAM,6-1 Harpeth High,6 1 HARPETH HIGH,6,20041102__tn__general__precinct.csv,15,7658
2004,CHEATHAM,CHEATHAM,ABSENTEE,ABSENTEE,ABSENTEE,20041102__tn__general__precinct.csv,15,1209
2004,CHEATHAM,CHEATHAM,EARLY,EARLY,EARLY,20041102__tn__general__precinct.csv,15,25677
2004,CHESTER,CHESTER,1-2 Enville,1 2 ENVILLE,1,20041102__tn__general__precinct.csv,12,534
2004,CHESTER,CHESTER,1-3 Center Point,1 3 CENTER POINT,1,20041102__tn__general__precinct.csv,12,263
2004,CHESTER,CHESTER,1-4 Cabo,1 4 CABO,1,20041102__tn__general__precinct.csv,12,326
2004,CHESTER,CHESTER,1-5 Sweet Lips,1 5 SWEET LIPS,1,20041102__tn__general__precinct.csv,12,701
2004,CHESTER,CHESTER,1-6 Harmony,1 6 HARMONY,1,20041102__tn__general__precinct.csv,12,589
2004,CHESTER,CHESTER,2-1 Jacks Creek,2 1 JACKS CREEK,2,20041102__tn__general__precinct.csv,12,986
2004,CHESTER,CHESTER,2-2 Glendale,2 2 GLENDALE,2,20041102__tn__general__precinct.csv,12,673
2004,CHESTER,CHESTER,2-3 Friendship,2 3 FRIENDSHIP,2,20041102__tn__general__precinct.csv,12,295
2004,CHESTER,CHESTER,2-4 Mifflin,2 4 MIFFLIN,2,20041102__tn__general__precinct.csv,12,559
2004,CHESTER,CHESTER,3-2 Montezuma,3 2 MONTEZUMA,3,20041102__tn__general__precinct.csv,12,1432
2004,CHESTER,CHESTER,3-4 Masseyville,3 4 MASSEYVILLE,3,20041102__tn__general__precinct.csv,12,382
2004,CHESTER,CHESTER,3-5 Woodville,3 5 WOODVILLE,3,20041102__tn__general__precinct.csv,12,254
2004,CHESTER,CHESTER,3-6 Deanburg,3 6 DEANBURG,3,20041102__tn__general__precinct.csv,12,671
2004,CHESTER,CHESTER,4 West Chester Sch,4 WEST CHESTER SCH,4,20041102__tn__general__precinct.csv,12,1562
2004,CHESTER,CHESTER,5 East Chester Sch,5 EAST CHESTER SCH,5,20041102__tn__general__precinct.csv,12,1422
2004,CHESTER,CHESTER,6 City Hall,6 CITY HALL,6,20041102__tn__general__precinct.csv,12,1077
2004,CHESTER,CHESTER,ABSENTEE,ABSENTEE,ABSENTEE,20041102__tn__general__precinct.csv,12,9624
2004,CHESTER,CHESTER,EARLY,EARLY,EARLY,20041102__tn__general__precinct.csv,12,0
2004,CLAIBORNE,CLAIBORNE,Arthur,ARTHUR,ARTHUR,20041102__tn__general__precinct.csv,15,3285
2004,CLAIBORNE,CLAIBORNE,Big Spring Union,BIG SPRING UNION,BIG,20041102__tn__general__precinct.csv,15,1284
2004,CLAIBORNE,CLAIBORNE,Clairfield,CLAIRFIELD,CLAIRFIELD,20041102__tn__general__precinct.csv,15,813
2004,CLAIBORNE,CLAIBORNE,Clouds,CLOUDS,CLOUDS,20041102__tn__general__precinct.csv,15,1231
2004,CLAIBORNE,CLAIBORNE,Cumberland Gap,CUMBERLAND GAP,CUMBERLAND,20041102__tn__general__precinct.csv,15,521
2004,CLAIBORNE,CLAIBORNE,Gibson Hall,GIBSON HALL,GIBSON,20041102__tn__general__precinct.csv,15,365
2004,CLAIBORNE,CLAIBORNE,Goin,GOIN,GOIN,20041102__tn__general__precinct.csv,15,958
2004,CLAIBORNE,CLAIBORNE,Harrogate,HARROGATE,HARROGATE,20041102__tn__general__precinct.csv,15,1194
2004,CLAIBORNE,CLAIBORNE,Howard's Quarter,HOWARD S QUARTER,HOWARD,20041102__tn__general__precinct.csv,15,481
2004,CLAIBORNE,CLAIBORNE,Liberty,LIBERTY,LIBERTY,20041102__tn__general__precinct.csv,15,379
2004,CLAIBORNE,CLAIBORNE,Lone Mountain,LONE MOUNTAIN,LONE,20041102__tn__general__precinct.csv,15,534
2004,CLAIBORNE,CLAIBORNE,New Tazewell,NEW TAZEWELL,NEW,20041102__tn__general__precinct.csv,15,2046
2004,CLAIBORNE,CLAIBORNE,North Bacchus,NORTH BACCHUS,NORTH,20041102__tn__general__precinct.csv,15,466
2004,CLAIBORNE,CLAIBORNE,Rogers Mill,ROGERS MILL,ROGERS,20041102__tn__general__precinct.csv,15,1541
2004,CLAIBORNE,CLAIBORNE,Sandlick,SANDLICK,SANDLICK,20041102__tn__general__precinct.csv,15,865
2004,CLAIBORNE,CLAIBORNE,Shawanee,SHAWANEE,SHAWANEE,20041102__tn__general__precinct.csv,15,1850
2004,CLAIBORNE,CLAIBORNE,South Bacchus,SOUTH BACCHUS,SOUTH,20041102__tn__general__precinct.csv,15,322
2004,CLAIBORNE,CLAIBORNE,Springdale,SPRINGDALE,SPRINGDALE,20041102__tn__general__precinct.csv,15,1607
2004,CLAIBORNE,CLAIBORNE,Tazewell,TAZEWELL,TAZEWELL,20041102__tn__general__precinct.csv,15,2595
2004,CLAIBORNE,CLAIBORNE,Vanbebber Springs,VANBEBBER SPRINGS,VANBEBBER,20041102__tn__general__precinct.csv,15,1842
2004,CLAIBORNE,CLAIBORNE,z-ABSENTEE,Z ABSENTEE,Z,20041102__tn__general__precinct.csv,15,12064
2004,CLAIBORNE,CLAIBORNE,z-EARLY,Z EARLY,Z,20041102__tn__general__precinct.csv,15,0
2004,CLAY,CLAY,1 Dentons Cross Road,1 DENTONS CROSS ROAD,1,20041102__tn__general__precinct.csv,12,918
2004,CLAY,CLAY,2 Hermitage Springs,2 HERMITAGE SPRINGS,2,20041102__tn__general__precinct.csv,12,1003
2004,CLAY,CLAY,3 Celina,3 CELINA,3,20041102__tn__general__precinct.csv,12,767
2004,CLAY,CLAY,4-1 Maple Grove,4 1 MAPLE GROVE,4,20041102__tn__general__precinct.csv,12,476
2004,CLAY,CLAY,4-2 Butlers Landing,4 2 BUTLERS LANDING,4,20041102__tn__general__precinct.csv,12,621
2004,CLAY,CLAY,5-1 Arcot/Beech Beth,5 1 ARCOT BEECH BETH,5,20041102__tn__general__precinct.csv,12,499
2004,CLAY,CLAY,5-2 Pea Ridge,5 2 PEA RIDGE,5,20041102__tn__general__precinct.csv,12,484
2004,CLAY,CLAY,ABSENTEE,ABSENTEE,ABSENTEE,20041102__tn__general__precinct.csv,12,188
2004,CLAY,CLAY,EARLY,EARLY,EARLY,20041102__tn__general__precinct.csv,12,3270
2004,COCKE,COCKE,Armory,ARMORY,ARMORY,20041102__tn__general__precinct.csv,14,546
2004,COCKE,COCKE,Bridgeport,BRIDGEPORT,BRIDGEPORT,20041102__tn__general__precinct.csv,14,919
2004,COCKE,COCKE,Centerview,CENTERVIEW,CENTERVIEW,20041102__tn__general__precinct.csv,14,2066
2004,COCKE,COCKE,Central,CENTRAL,CENTRAL,20041102__tn__general__precinct.csv,14,1021
2004,COCKE,COCKE,Cocke County High,COCKE COUNTY HIGH,COCKE,20041102__tn__general__precinct.csv,14,688
2004,COCKE,COCKE,Cosby,COSBY,COSBY,20041102__tn__general__precinct.csv,14,1966
2004,COCKE,COCKE,Del Rio,DEL RIO,DEL,20041102__tn__general__precinct.csv,14,1181
2004,COCKE,COCKE,Edgemont,EDGEMONT,EDGEMONT,20041102__tn__general__precinct.csv,14,1558
2004,COCKE,COCKE,Edwina,EDWINA,EDWINA,20041102__tn__general__precinct.csv,14,1371
2004,COCKE,COCKE,Forest Hill,FOREST HILL,FOREST,20041102__tn__general__precinct.csv,14,789
2004,COCKE,COCKE,Grassy Fork,GRASSY FORK,GRASSY,20041102__tn__general__precinct.csv,14,882
2004,COCKE,COCKE,Houston Valley,HOUSTON VALLEY,HOUSTON,20041102__tn__general__precinct.csv,14,75
2004,COCKE,COCKE,Long Creek,LONG CREEK,LONG,20041102__tn__general__precinct.csv,14,735
2004,COCKE,COCKE,Newport Grammar Sch,NEWPORT GRAMMAR SCH,NEWPORT,20041102__tn__general__precinct.csv,14,1249
2004,COCKE,COCKE,Northport,NORTHPORT,NORTHPORT,20041102__tn__general__precinct.csv,14,1210
2004,COCKE,COCKE,Parrottsville,PARROTTSVILLE,PARROTTSVILLE,20041102__tn__general__precinct.csv,14,1594
2004,COCKE,COCKE,Rankin,RANKIN,RANKIN,20041102__tn__general__precinct.csv,14,454
2004,COCKE,COCKE,Smoky Mountain,SMOKY MOUNTAIN,SMOKY,20041102__tn__general__precinct.csv,14,1384
2004,COCKE,COCKE,West End,WEST END,WEST,20041102__tn__general__precinct.csv,14,1009
2004,COCKE,COCKE,z-ABSENTEE,Z ABSENTEE,Z,20041102__tn__general__precinct.csv,14,906
2004,COCKE,COCKE,z-EARLY,Z EARLY,Z,20041102__tn__general__precinct.csv,14,13796
2004,COFFEE,COFFEE,01 Ada Wright Center,01 ADA WRIGHT CENTER,01,20041102__tn__general__precinct.csv,13,1132
2004,COFFEE,COFFEE,02 Westwood Jr High,02 WESTWOOD JR HIGH,02,20041102__tn__general__precinct.csv,13,920
2004,COFFEE,COFFEE,03 Central High,03 CENTRAL HIGH,03,20041102__tn__general__precinct.csv,13,1335
2004,COFFEE,COFFEE,04 Coffee Co Middle,04 COFFEE CO MIDDLE,04,20041102__tn__general__precinct.csv,13,1130
2004,COFFEE,COFFEE,05 Hillsboro CC,05 HILLSBORO CC,05,20041102__tn__general__precinct.csv,13,2170
2004,COFFEE,COFFEE,06 Tennessee Voca,06 TENNESSEE VOCA,06,20041102__tn__general__precinct.csv,13,1608
2004,COFFEE,COFFEE,07 East Coffee Elem,07 EAST COFFEE ELEM,07,20041102__tn__general__precinct.csv,13,1748
2004,COFFEE,COFFEE,08 New Union Fire,08 NEW UNION FIRE,08,20041102__tn__general__precinct.csv,13,2092
2004,COFFEE,COFFEE,09-1 Pocahontas CC,09 1 POCAHONTAS CC,09,20041102__tn__general__precinct.csv,13,963
2004,COFFEE,COFFEE,09-2 Summitville CC,09 2 SUMMITVILLE CC,09,20041102__tn__general__precinct.csv,13,790
2004,COFFEE,COFFEE,10-1 Goosepond CC,10 1 GOOSEPOND CC,10,20041102__tn__general__precinct.csv,13,881
2004,COFFEE,COFFEE,10-2 Noah Comm Ctr,10 2 NOAH COMM CTR,10,20041102__tn__general__precinct.csv,13,1139
2004,COFFEE,COFFEE,11 Fredonia Comm Ctr,11 FREDONIA COMM CTR,11,20041102__tn__general__precinct.csv,13,1465
2004,COFFEE,COFFEE,12 North Coffee Elem,12 NORTH COFFEE ELEM,12,20041102__tn__general__precinct.csv,13,1510
2004,COFFEE,COFFEE,13-1 Blanton's CC,13 1 BLANTON S CC,13,20041102__tn__general__precinct.csv,13,834
2004,COFFEE,COFFEE,13-2 Schmiede/TMT,13 2 SCHMIEDE TMT,13,20041102__tn__general__precinct.csv,13,1268
2004,COFFEE,COFFEE,14 Hickerson Fire,14 HICKERSON FIRE,14,20041102__tn__general__precinct.csv,13,1793
2004,COFFEE,COFFEE,15 Grace Baptist,15 GRACE BAPTIST,15,20041102__tn__general__precinct.csv,13,1842
2004,COFFEE,COFFEE,16 Lion's Club,16 LION S CLUB,16,20041102__tn__general__precinct.csv,13,1948
2004,COFFEE,COFFEE,17 National Guard,17 NATIONAL GUARD,17,20041102__tn__general__precinct.csv,13,1048
2004,COFFEE,COFFEE,18 First Christian,18 FIRST CHRISTIAN,18,20041102__tn__general__precinct.csv,13,1288
2004,COFFEE,COFFEE,19 CD Stamps Center,19 CD STAMPS CENTER,19,20041102__tn__general__precinct.csv,13,988
2004,COFFEE,COFFEE,20 DW Wilson Center,20 DW WILSON CENTER,20,20041102__tn__general__precinct.csv,13,1391
2004,COFFEE,COFFEE,21 Bel-Aire Elem,21 BEL AIRE ELEM,21,20041102__tn__general__precinct.csv,13,1872
2004,COFFEE,COFFEE,ABSENTEE,ABSENTEE,ABSENTEE,20041102__tn__general__precinct.csv,13,2076
2004,COFFEE,COFFEE,EARLY,EARLY,EARLY,20041102__tn__general__precinct.csv,13,37010
2004,CROCKETT,CROCKETT,1,1,1,20041102__tn__general__precinct.csv,14,1084
2004,CROCKETT,CROCKETT,10,10,10,20041102__tn__general__precinct.csv,14,914
2004,CROCKETT,CROCKETT,11,11,11,20041102__tn__general__precinct.csv,14,962
2004,CROCKETT,CROCKETT,12,12,12,20041102__tn__general__precinct.csv,14,1533
2004,CROCKETT,CROCKETT,2,2,2,20041102__tn__general__precinct.csv,14,1003
2004,CROCKETT,CROCKETT,3,3,3,20041102__tn__general__precinct.csv,14,1037
2004,CROCKETT,CROCKETT,4,4,4,20041102__tn__general__precinct.csv,14,1104
2004,CROCKETT,CROCKETT,5,5,5,20041102__tn__general__precinct.csv,14,788
2004,CROCKETT,CROCKETT,6,6,6,20041102__tn__general__precinct.csv,14,1074
2004,CROCKETT,CROCKETT,7,7,7,20041102__tn__general__precinct.csv,14,772
2004,CROCKETT,CROCKETT,8,8,8,20041102__tn__general__precinct.csv,14,792
2004,CROCKETT,CROCKETT,9,9,9,20041102__tn__general__precinct.csv,14,980
2004,CROCKETT,CROCKETT,ABSENTEE,ABSENTEE,ABSENTEE,20041102__tn__general__precinct.csv,14,0
2004,CROCKETT,CROCKETT,EARLY,EARLY,EARLY,20041102__tn__general__precinct.csv,14,9899
2004,CUMBERLAND,CUMBERLAND,1 Cumberland Co High,1 CUMBERLAND CO HIGH,1,20041102__tn__general__precinct.csv,12,1015
2004,CUMBERLAND,CUMBERLAND,1 TAD Center,1 TAD CENTER,1,20041102__tn__general__precinct.csv,12,1595
2004,CUMBERLAND,CUMBERLAND,2 Art Circle Library,2 ART CIRCLE LIBRARY,2,20041102__tn__general__precinct.csv,12,1274
2004,CUMBERLAND,CUMBERLAND,2 Community Complex,2 COMMUNITY COMPLEX,2,20041102__tn__general__precinct.csv,12,932
2004,CUMBERLAND,CUMBERLAND,3 Big Lick,3 BIG LICK,3,20041102__tn__general__precinct.csv,12,819
2004,CUMBERLAND,CUMBERLAND,3 Dorton,3 DORTON,3,20041102__tn__general__precinct.csv,12,729
2004,CUMBERLAND,CUMBERLAND,3 Homestead,3 HOMESTEAD,3,20041102__tn__general__precinct.csv,12,1290
2004,CUMBERLAND,CUMBERLAND,3 Linary,3 LINARY,3,20041102__tn__general__precinct.csv,12,894
2004,CUMBERLAND,CUMBERLAND,4 Bakers,4 BAKERS,4,20041102__tn__general__precinct.csv,12,1217
2004,CUMBERLAND,CUMBERLAND,4 Oak Hill,4 OAK HILL,4,20041102__tn__general__precinct.csv,12,1232
2004,CUMBERLAND,CUMBERLAND,4 Tabor,4 TABOR,4,20041102__tn__general__precinct.csv,12,971
2004,CUMBERLAND,CUMBERLAND,5 Lantana,5 LANTANA,5,20041102__tn__general__precinct.csv,12,857
2004,CUMBERLAND,CUMBERLAND,5 Tansi,5 TANSI,5,20041102__tn__general__precinct.csv,12,1757
2004,CUMBERLAND,CUMBERLAND,5 Vandever,5 VANDEVER,5,20041102__tn__general__precinct.csv,12,1242
2004,CUMBERLAND,CUMBERLAND,6 Chestnut Hill,6 CHESTNUT HILL,6,20041102__tn__general__precinct.csv,12,736
2004,CUMBERLAND,CUMBERLAND,6 Crab Orchard,6 CRAB ORCHARD,6,20041102__tn__general__precinct.csv,12,808
2004,CUMBERLAND,CUMBERLAND,6 Grassy Cove,6 GRASSY COVE,6,20041102__tn__general__precinct.csv,12,616
2004,CUMBERLAND,CUMBERLAND,6 Hebbertsburg,6 HEBBERTSBURG,6,20041102__tn__general__precinct.csv,12,231
2004,CUMBERLAND,CUMBERLAND,6 Ozone-Pineview,6 OZONE PINEVIEW,6,20041102__tn__general__precinct.csv,12,1542
2004,CUMBERLAND,CUMBERLAND,7 Mayland,7 MAYLAND,7,20041102__tn__general__precinct.csv,12,1650
2004,CUMBERLAND,CUMBERLAND,7 Rinnie,7 RINNIE,7,20041102__tn__general__precinct.csv,12,809
2004,CUMBERLAND,CUMBERLAND,7 Woody,7 WOODY,7,20041102__tn__general__precinct.csv,12,1580
2004,CUMBERLAND,CUMBERLAND,8 Midway,8 MIDWAY,8,20041102__tn__general__precinct.csv,12,578
2004,CUMBERLAND,CUMBERLAND,8 Pleasant Hill,8 PLEASANT HILL,8,20041102__tn__general__precinct.csv,12,1758
2004,CUMBERLAND,CUMBERLAND,8 Pomona,8 POMONA,8,20041102__tn__general__precinct.csv,12,1523
2004,CUMBERLAND,CUMBERLAND,9 Fairfield Glade,9 FAIRFIELD GLADE,9,20041102__tn__general__precinct.csv,12,3498
2004,CUMBERLAND,CUMBERLAND,ABSENTEE,ABSENTEE,ABSENTEE,20041102__tn__general__precinct.csv,12,2087
2004,CUMBERLAND,CUMBERLAND,EARLY,EARLY,EARLY,20041102__tn__general__precinct.csv,12,35754
2004,DAVIDSON,DAVIDSON,01-1 Joelton Baptist,01 1 JOELTON BAPTIST,01,20041102__tn__general__precinct.csv,13,4334
2004,DAVIDSON,DAVIDSON,01-2 Morny School,01 2 MORNY SCHOOL,01,20041102__tn__general__precinct.csv,12,1006
2004,DAVIDSON,DAVIDSON,01-3 Temple Baptist,01 3 TEMPLE BAPTIST,01,20041102__tn__general__precinct.csv,12,514
2004,DAVIDSON,DAVIDSON,01-4 Scottsboro CC,01 4 SCOTTSBORO CC,01,20041102__tn__general__precinct.csv,12,811
2004,DAVIDSON,DAVIDSON,01-5 Bordeaux Libr,01 5 BORDEAUX LIBR,01,20041102__tn__general__precinct.csv,11,543
2004,DAVIDSON,DAVIDSON,01-6 Pentecostal Tab,01 6 PENTECOSTAL TAB,01,20041102__tn__general__precinct.csv,11,2242
2004,DAVIDSON,DAVIDSON,02-1 Haynes Mid Sch,02 1 HAYNES MID SCH,02,20041102__tn__general__precinct.csv,11,1831
2004,DAVIDSON,DAVIDSON,02-2 Whites Crk #25,02 2 WHITES CRK 25,02,20041102__tn__general__precinct.csv,13,1620
2004,DAVIDSON,DAVIDSON,02-3 First Apostolic,02 3 FIRST APOSTOLIC,02,20041102__tn__general__precinct.csv,13,788
2004,DAVIDSON,DAVIDSON,02-4 First Apostolic,02 4 FIRST APOSTOLIC,02,20041102__tn__general__precinct.csv,13,0
2004,DAVIDSON,DAVIDSON,02-5 Looby Comm Ctr,02 5 LOOBY COMM CTR,02,20041102__tn__general__precinct.csv,11,1190
2004,DAVIDSON,DAVIDSON,02-6 Northwest YMCA,02 6 NORTHWEST YMCA,02,20041102__tn__general__precinct.csv,11,931
2004,DAVIDSON,DAVIDSON,03-1 Union Hill Bapt,03 1 UNION HILL BAPT,03,20041102__tn__general__precinct.csv,13,1827
2004,DAVIDSON,DAVIDSON,03-2 Joelton Elem,03 2 JOELTON ELEM,03,20041102__tn__general__precinct.csv,13,1022
2004,DAVIDSON,DAVIDSON,03-4 Alex Green Sch,03 4 ALEX GREEN SCH,03,20041102__tn__general__precinct.csv,13,510
2004,DAVIDSON,DAVIDSON,03-5 Bellshire Elem,03 5 BELLSHIRE ELEM,03,20041102__tn__general__precinct.csv,12,1616
2004,DAVIDSON,DAVIDSON,03-6 Old Brick Chur,03 6 OLD BRICK CHUR,03,20041102__tn__general__precinct.csv,12,1365
2004,DAVIDSON,DAVIDSON,03-7 New Brick Chur,03 7 NEW BRICK CHUR,03,20041102__tn__general__precinct.csv,13,2539
2004,DAVIDSON,DAVIDSON,03-8 Davidson Acad,03 8 DAVIDSON ACAD,03,20041102__tn__general__precinct.csv,13,1386
2004,DAVIDSON,DAVIDSON,04-1 Madison Sta Sen,04 1 MADISON STA SEN,04,20041102__tn__general__precinct.csv,13,2418
2004,DAVIDSON,DAVIDSON,04-2 Madison Library,04 2 MADISON LIBRARY,04,20041102__tn__general__precinct.csv,13,1675
2004,DAVIDSON,DAVIDSON,04-3 Chadwell School,04 3 CHADWELL SCHOOL,04,20041102__tn__general__precinct.csv,12,64
2004,DAVIDSON,DAVIDSON,04-4 St. Joseph,04 4 ST JOSEPH,04,20041102__tn__general__precinct.csv,15,2745
2004,DAVIDSON,DAVIDSON,05-1 Highland Height,05 1 HIGHLAND HEIGHT,05,20041102__tn__general__precinct.csv,12,827
2004,DAVIDSON,DAVIDSON,05-2 Cleveland St CC,05 2 CLEVELAND ST CC,05,20041102__tn__general__precinct.csv,11,2661
2004,DAVIDSON,DAVIDSON,05-3 Eastland Bapt,05 3 EASTLAND BAPT,05,20041102__tn__general__precinct.csv,13,337
2004,DAVIDSON,DAVIDSON,05-4 McFerrin CC,05 4 MCFERRIN CC,05,20041102__tn__general__precinct.csv,11,830
2004,DAVIDSON,DAVIDSON,05-5 Ross Elem,05 5 ROSS ELEM,05,20041102__tn__general__precinct.csv,11,1432
2004,DAVIDSON,DAVIDSON,06-1 East Nashville,06 1 EAST NASHVILLE,06,20041102__tn__general__precinct.csv,12,2553
2004,DAVIDSON,DAVIDSON,06-2 Shelby CC,06 2 SHELBY CC,06,20041102__tn__general__precinct.csv,13,3348
2004,DAVIDSON,DAVIDSON,06-3 East Park CC,06 3 EAST PARK CC,06,20041102__tn__general__precinct.csv,11,1396
2004,DAVIDSON,DAVIDSON,06-4 Headqtrs Fire,06 4 HEADQTRS FIRE,06,20041102__tn__general__precinct.csv,11,351
2004,DAVIDSON,DAVIDSON,06-5 Cora Howe Elem,06 5 CORA HOWE ELEM,06,20041102__tn__general__precinct.csv,12,1980
2004,DAVIDSON,DAVIDSON,07-1 Stratford HS,07 1 STRATFORD HS,07,20041102__tn__general__precinct.csv,13,2986
2004,DAVIDSON,DAVIDSON,07-2 Dalewood UMC,07 2 DALEWOOD UMC,07,20041102__tn__general__precinct.csv,13,2837
2004,DAVIDSON,DAVIDSON,07-3 Memorial Luther,07 3 MEMORIAL LUTHER,07,20041102__tn__general__precinct.csv,14,2408
2004,DAVIDSON,DAVIDSON,07-4 Cornelia Fort,07 4 CORNELIA FORT,07,20041102__tn__general__precinct.csv,13,1621
2004,DAVIDSON,DAVIDSON,07-5 Aldersgate UMC,07 5 ALDERSGATE UMC,07,20041102__tn__general__precinct.csv,12,760
2004,DAVIDSON,DAVIDSON,08-1 Tom Joy,08 1 TOM JOY,08,20041102__tn__general__precinct.csv,12,1719
2004,DAVIDSON,DAVIDSON,08-2 Gra-Mar School,08 2 GRA MAR SCHOOL,08,20041102__tn__general__precinct.csv,13,2642
2004,DAVIDSON,DAVIDSON,08-3 Brush Hill Cumb,08 3 BRUSH HILL CUMB,08,20041102__tn__general__precinct.csv,13,3122
2004,DAVIDSON,DAVIDSON,08-4 Dalewood Bapt,08 4 DALEWOOD BAPT,08,20041102__tn__general__precinct.csv,13,2975
2004,DAVIDSON,DAVIDSON,09-1 Madison Park CC,09 1 MADISON PARK CC,09,20041102__tn__general__precinct.csv,15,2547
2004,DAVIDSON,DAVIDSON,09-2 Madison Library,09 2 MADISON LIBRARY,09,20041102__tn__general__precinct.csv,13,985
2004,DAVIDSON,DAVIDSON,09-3 Neely's Bend MS,09 3 NEELY S BEND MS,09,20041102__tn__general__precinct.csv,13,3825
2004,DAVIDSON,DAVIDSON,10-1 Luton's UMC,10 1 LUTON S UMC,10,20041102__tn__general__precinct.csv,13,1832
2004,DAVIDSON,DAVIDSON,10-2 Walker Crk UMC,10 2 WALKER CRK UMC,10,20041102__tn__general__precinct.csv,13,866
2004,DAVIDSON,DAVIDSON,10-3 Goodlettsville,10 3 GOODLETTSVILLE,10,20041102__tn__general__precinct.csv,13,3353
2004,DAVIDSON,DAVIDSON,10-4 First Baptist,10 4 FIRST BAPTIST,10,20041102__tn__general__precinct.csv,13,3920
2004,DAVIDSON,DAVIDSON,10-5 Parkway Baptist,10 5 PARKWAY BAPTIST,10,20041102__tn__general__precinct.csv,13,1993
2004,DAVIDSON,DAVIDSON,10-6 Gateway School,10 6 GATEWAY SCHOOL,10,20041102__tn__general__precinct.csv,13,1308
2004,DAVIDSON,DAVIDSON,11-1 Old Hickory CC,11 1 OLD HICKORY CC,11,20041102__tn__general__precinct.csv,13,4891
2004,DAVIDSON,DAVIDSON,11-2 Lakewood City,11 2 LAKEWOOD CITY,11,20041102__tn__general__precinct.csv,13,2295
2004,DAVIDSON,DAVIDSON,11-3 Andrew Jackson,11 3 ANDREW JACKSON,11,20041102__tn__general__precinct.csv,14,4801
2004,DAVIDSON,DAVIDSON,11-4 DuPont-Tyler,11 4 DUPONT TYLER,11,20041102__tn__general__precinct.csv,13,1081
2004,DAVIDSON,DAVIDSON,12-1 Hermitage Presb,12 1 HERMITAGE PRESB,12,20041102__tn__general__precinct.csv,13,3884
2004,DAVIDSON,DAVIDSON,12-3 Harvest Intl Ch,12 3 HARVEST INTL CH,12,20041102__tn__general__precinct.csv,12,1302
2004,DAVIDSON,DAVIDSON,12-4 Central Pike Ch,12 4 CENTRAL PIKE CH,12,20041102__tn__general__precinct.csv,12,4942
2004,DAVIDSON,DAVIDSON,13-1 Glenview School,13 1 GLENVIEW SCHOOL,13,20041102__tn__general__precinct.csv,12,1288
2004,DAVIDSON,DAVIDSON,13-2 Glengarry Sch,13 2 GLENGARRY SCH,13,20041102__tn__general__precinct.csv,12,1849
2004,DAVIDSON,DAVIDSON,13-3 Vultee Firehall,13 3 VULTEE FIREHALL,13,20041102__tn__general__precinct.csv,12,1402
2004,DAVIDSON,DAVIDSON,13-4 Pleasant Hill,13 4 PLEASANT HILL,13,20041102__tn__general__precinct.csv,12,4729
2004,DAVIDSON,DAVIDSON,14-1 Hermitage Hills,14 1 HERMITAGE HILLS,14,20041102__tn__general__precinct.csv,14,2409
2004,DAVIDSON,DAVIDSON,14-2 Hermitage Sch,14 2 HERMITAGE SCH,14,20041102__tn__general__precinct.csv,12,2262
2004,DAVIDSON,DAVIDSON,14-3 Tenn Sch Blind,14 3 TENN SCH BLIND,14,20041102__tn__general__precinct.csv,12,2078
2004,DAVIDSON,DAVIDSON,14-5 Hickman School,14 5 HICKMAN SCHOOL,14,20041102__tn__general__precinct.csv,12,3037
2004,DAVIDSON,DAVIDSON,15-1 Two Rivers Sch,15 1 TWO RIVERS SCH,15,20041102__tn__general__precinct.csv,13,3706
2004,DAVIDSON,DAVIDSON,15-2 Donelson UMC,15 2 DONELSON UMC,15,20041102__tn__general__precinct.csv,12,2877
2004,DAVIDSON,DAVIDSON,15-3 Donelson Lib,15 3 DONELSON LIB,15,20041102__tn__general__precinct.csv,12,2487
2004,DAVIDSON,DAVIDSON,15-4 Margaret Allen,15 4 MARGARET ALLEN,15,20041102__tn__general__precinct.csv,12,1476
2004,DAVIDSON,DAVIDSON,15-5 Vultee Church,15 5 VULTEE CHURCH,15,20041102__tn__general__precinct.csv,12,177
2004,DAVIDSON,DAVIDSON,15-7 Margaret Allen,15 7 MARGARET ALLEN,15,20041102__tn__general__precinct.csv,12,122
2004,DAVIDSON,DAVIDSON,16-2 Polk Fire #12,16 2 POLK FIRE 12,16,20041102__tn__general__precinct.csv,13,284
