county_fips,vtd_code,geoid20,vtd_name
157,008091,47157008091,Germantown 08
157,008093,47157008093,Germantown 10
157,008094,47157008094,Germantown 11
157,008095,47157008095,Germantown 12
157,008096,47157008096,Lakeland 1
157,008097,47157008097,Lakeland 2
157,008098,47157008098,Lucy 1
157,008099,47157008099,Lucy 3
157,008100,47157008100,McConnells
157,008101,47157008101,Memphis 01
157,008102,47157008102,Memphis 02
157,008103,47157008103,Memphis 11
157,008104,47157008104,Memphis 12
157,008105,47157008105,Memphis 13
157,008106,47157008106,Memphis 16-3
157,008107,47157008107,Memphis 16-1
157,008108,47157008108,Memphis 17
157,008109,47157008109,Memphis 20-1
157,008110,47157008110,Memphis 20-3
157,008111,47157008111,Memphis 21
157,008113,47157008113,Memphis 26
157,008114,47157008114,Memphis 28
157,008117,47157008117,Memphis 31-2
157,008118,47157008118,Memphis 31-4
157,008119,47157008119,Memphis 33
157,008120,47157008120,Memphis 34-2
157,008121,47157008121,Memphis 50-2
157,008122,47157008122,Memphis 36-1
157,008123,47157008123,Memphis 36-2
157,008125,47157008125,Memphis 37
157,008130,47157008130,Memphis 41-3
157,008131,47157008131,Memphis 42-1
157,008133,47157008133,Memphis 44-1
157,008136,47157008136,Memphis 44-5
157,008138,47157008138,Memphis 45-2
157,008139,47157008139,Memphis 45-4
157,008141,47157008141,Memphis 46-2
157,008142,47157008142,Memphis 47
157,008144,47157008144,Memphis 49
157,008145,47157008145,Memphis 50-1
157,008146,47157008146,Memphis 52-1
157,008149,47157008149,Memphis 53-1
157,008152,47157008152,Memphis 54
157,008154,47157008154,Memphis 55-2
157,008157,47157008157,Memphis 57
157,008158,47157008158,Memphis 58-1
157,008159,47157008159,Memphis 58-4
157,008161,47157008161,Memphis 59-5
157,008164,47157008164,Memphis 60-3
157,008166,47157008166,Memphis 60-5
157,008167,47157008167,Memphis 60-6
157,008168,47157008168,Memphis 60-7
157,008170,47157008170,Memphis 60-9
157,008171,47157008171,Memphis 61
157,008172,47157008172,Memphis 62-0
157,008174,47157008174,Memphis 64
157,008176,47157008176,Memphis 66
157,008177,47157008177,Memphis 67-1
157,008178,47157008178,Memphis 67-3
157,008179,47157008179,Memphis 68-1
157,008180,47157008180,Memphis 68-3
157,008182,47157008182,Memphis 69-2
157,008183,47157008183,Memphis 70-1
157,008184,47157008184,Memphis 70-2
157,008187,47157008187,Memphis 71-4
157,008189,47157008189,Memphis 72-3
157,008190,47157008190,Memphis 72-7
157,008191,47157008191,Memphis 73-1
157,008192,47157008192,Memphis 73-3
157,008194,47157008194,Memphis 74-1
157,008195,47157008195,Memphis 74-2
157,008197,47157008197,Memphis 74-5
157,008199,47157008199,Memphis 74-9
157,008200,47157008200,Memphis 75-1
157,008201,47157008201,Memphis 75-11
157,008202,47157008202,Memphis 75-6
157,008203,47157008203,Memphis 75-7
157,008204,47157008204,Memphis 76-4
157,008205,47157008205,Memphis 76-5
157,008206,47157008206,Memphis 76-6
157,008207,47157008207,Memphis 77-1
157,008209,47157008209,Memphis 77-3
157,008210,47157008210,Memphis 78-3
157,008211,47157008211,Memphis 79-1
157,008212,47157008212,Memphis 79-2
157,008213,47157008213,Memphis 79-3
157,008214,47157008214,Memphis 79-7
157,008216,47157008216,Memphis 80-2
157,008217,47157008217,Memphis 81-1
157,008219,47157008219,Memphis 81-3
157,008221,47157008221,Memphis 81-5
157,008222,47157008222,Memphis 81-7
157,008224,47157008224,Memphis 82-2
157,008226,47157008226,Memphis 83
157,008228,47157008228,Memphis 84-2
157,008229,47157008229,Memphis 86
157,008231,47157008231,Memphis 87-3
157,008232,47157008232,Memphis 88-2
157,008233,47157008233,Memphis 88-3
157,008234,47157008234,Memphis 88-4
157,008236,47157008236,Memphis 89-1
157,008237,47157008237,Memphis 89-2
157,008239,47157008239,Memphis 90-2
157,008240,47157008240,Memphis 90-3
157,008241,47157008241,Memphis 91-1
157,008242,47157008242,Memphis 91-2
157,008243,47157008243,Memphis 92-1
157,008244,47157008244,Memphis 94-6
157,008245,47157008245,Memphis 93-1
157,008246,47157008246,Memphis 93-3
157,008248,47157008248,Memphis 94-3
157,008250,47157008250,Memphis 94-7
157,008251,47157008251,Memphis 94-8
157,008252,47157008252,Memphis 95-1
157,008255,47157008255,Memphis 95-5
157,008256,47157008256,Memphis 95-6
157,008257,47157008257,Memphis 95-7
157,008258,47157008258,Memphis 95-8
157,008259,47157008259,Memphis 96-1
157,008260,47157008260,Millington 1
157,008261,47157008261,Millington 2
157,008262,47157008262,Morning Sun 01
157,008263,47157008263,Morning Sun 02
157,008265,47157008265,Ross Store 05
157,008266,47157008266,Ross Store 13
157,008267,47157008267,Ross Store 14
157,008268,47157008268,Ross Store 15
157,008269,47157008269,Ross Store 16
157,008270,47157008270,Stewartville
157,008271,47157008271,Collierville 9
159,008301,47159008301,04 Rock City
159,008302,47159008302,03 New Middleton
159,008303,47159008303,01 Defeated
159,008304,47159008304,05 Gordonsville
159,008305,47159008305,06 Carthage
159,008306,47159008306,07 South Carthage
159,008307,47159008307,08 Elmwood
159,008308,47159008308,02 Tanglewood
161,008401,47161008401,2-1 Big Rock
161,008402,47161008402,4-1 Family Life Center
161,008403,47161008403,3-1 Bumpus Mills
161,008404,47161008404,1-1 Indian Mound
161,008405,47161008405,5-1 Visitors Center
161,008406,47161008406,6-1 County Library
161,008407,47161008407,7-1 Cumberland City
163,008501,47163008501,2A
163,008502,47163008502,4A
163,008503,47163008503,3A
163,008504,47163008504,1A
163,008505,47163008505,10B
163,008506,47163008506,11A
163,008507,47163008507,5C
163,008508,47163008508,6C
163,008509,47163008509,7C
163,008510,47163008510,8A
163,008511,47163008511,9A
163,008512,47163008512,5B
163,008513,47163008513,5A
163,008514,47163008514,4C
163,008515,47163008515,4B
163,008516,47163008516,2C
163,008517,47163008517,2B
163,008518,47163008518,7B
163,008519,47163008519,7A
163,008520,47163008520,6A
163,008521,47163008521,6B
163,008522,47163008522,10A
163,008523,47163008523,11B
163,008524,47163008524,9B
163,008525,47163008525,8B
165,008601,47165008601,601 Vol State College
165,008602,47165008602,603 Jack Anderson Elementary
165,008603,47165008603,901 Hendersonville High School
165,008607,47165008607,303 Creekside Fellowship
165,008608,47165008608,502 Guild Elementary
165,008609,47165008609,501 First Baptist Gallatin
165,008610,47165008610,404 Union Elementary
165,008611,47165008611,401 Howard Elementary School
165,008612,47165008612,1201 Oakmont Elementary
165,008613,47165008613,203 Wiseman Elementary
165,008614,47165008614,202 Portland High School
165,008618,47165008618,602 Gallatin Sr. High School
165,008619,47165008619,801 Brown Elementary
165,008620,47165008620,902 Indian Lake Elementary
165,008621,47165008621,1001 Walton Ferry Elementary
165,008622,47165008622,701 Whitten Elementary
165,008623,47165008623,1102 Church of the Nazarene
165,008624,47165008624,1101 Beech High School Annex
165,008625,47165008625,1103 Millersville Community Center
165,008626,47165008626,1203 White House Middle School
165,008627,47165008627,403 Cottontown Fire Hall
165,008628,47165008628,703 Long Hollow Baptist Church
165,008631,47165008631,802 Hawkins Middle School
165,008632,47165008632,101 Westmoreland Middle
165,008633,47165008633,1002 Merrol Hyde Magnet School
165,008635,47165008635,301 Gallatin Civic Center
165,008636,47165008636,103 Corinth Church of Christ
167,008701,47167008701,21 W. Wilkinsville
167,008702,47167008702,22 Brighton
167,008703,47167008703,19 Austin Peay
167,008704,47167008704,06 Tipton West
167,008705,47167008705,03 S.E. Covington
167,008706,47167008706,14 Southwest Tipton
167,008707,47167008707,12 Munford
167,008708,47167008708,01 N. E. Covington
167,008709,47167008709,11 Atoka
169,008801,47169008801,1 Senior Center
169,008802,47169008802,2 Cato
169,008803,47169008803,3 Beech Grove
169,008804,47169008804,4 Halltown
169,008805,47169008805,5 Templow
169,008806,47169008806,6 Walnut Grove
169,008807,47169008807,7 High School
169,008808,47169008808,8 Willard
169,008809,47169008809,9 City
169,008810,47169008810,10 Providence
171,008901,47171008901,High School
171,008902,47171008902,Love Chapel
171,008903,47171008903,Temple Hill
171,008904,47171008904,Unicoi
171,008905,47171008905,Fishery
171,008906,47171008906,Rock Creek
171,008907,47171008907,Limestone Cove
171,008908,47171008908,Flag Pond
173,009001,47173009001,3-3 Brock Community Center
173,009002,47173009002,2-2 Luttrell Elementary School
173,009003,47173009003,1-1 Union County High School
173,009004,47173009004,3-2 Cedar Grove Community Cen.
173,009005,47173009005,4-7 Big Ridge Elementary Sch.
173,009006,47173009006,6-6 Paulette Elementary School
173,009007,47173009007,7-1 Plainview Community Center
173,009008,47173009008,5-13 Braden Chapel Church
173,009009,47173009009,5-10 Sharps Chapel Elementary
175,009101,47175009101,Cedar Grove Community Cntr.
175,009102,47175009102,Piney Fire Hall
175,009103,47175009103,Fall Creek Falls Comm. Center
175,009104,47175009104,Spencer 1
175,009105,47175009105,Spencer 5
175,009106,47175009106,Cummingsville Community Cntr
175,009107,47175009107,White Hill Community Cntr.
177,009201,47177009201,01-1 Civic Center
177,009202,47177009202,02-1 Courthouse
177,009203,47177009203,02-2 Warren County Airport
177,009204,47177009204,03-1 Westwood Church of Christ
177,009205,47177009205,03-2 Smartt First Baptist Church
177,009206,47177009206,04-1 TSU Nursery Res. Center
177,009207,47177009207,05-1 Three Star Mall
177,009208,47177009208,05-2 Beersheba Towers
177,009209,47177009209,06-1 Caney Fork Electric Auditorium
177,009210,47177009210,07-1 Friendship The Baptist Church
177,009211,47177009211,08-1 Fairview Community Center
177,009213,47177009213,08-3 Bonner Church of Christ
177,009214,47177009214,09-1 Morrison Ruritan Club
177,009215,47177009215,09-2 Viola Valley Comm. Center
177,009216,47177009216,10-1 Centertown United Methodist Church
177,009217,47177009217,10-2 Centertown Comm. Ctr.
177,009218,47177009218,11-1 Midway Community Center
177,009219,47177009219,11-2 Hwy 56 N Church of Christ
177,009220,47177009220,12-1 Northside Baptist Church
177,009221,47177009221,12-2 Lucky Community Center
179,009301,47179009301,Asbury
179,009302,47179009302,Boones Creek Central
179,009304,47179009304,Boones Creek City
179,009305,47179009305,Boones Creek East
179,009306,47179009306,Boones Creek West
179,009307,47179009307,Bowmantown
179,009308,47179009308,Carver
179,009309,47179009309,Courthouse
179,009310,47179009310,Embreeville
179,009311,47179009311,Fairhaven
179,009312,47179009312,Fairmont
179,009313,47179009313,Fall Branch
179,009314,47179009314,Grace City
179,009315,47179009315,Grace East
179,009316,47179009316,Grace West
179,009317,47179009317,Gray City
179,009318,47179009318,Gray County
179,009319,47179009319,Harmony
179,009320,47179009320,Henry Johnson 6
179,009321,47179009321,Henry Johnson 7
179,009322,47179009322,Indian Trail City
179,009323,47179009323,Keystone
179,009324,47179009324,Lake Ridge
179,009325,47179009325,Lamar
179,009326,47179009326,New Salem
179,009327,47179009327,New Victory
179,009328,47179009328,Princeton
179,009329,47179009329,South Central 6
179,009330,47179009330,South Central 7
179,009331,47179009331,South Side
179,009332,47179009332,Sulphur Springs
179,009333,47179009333,Town Acres CIty
179,009334,47179009334,Town Acres County
179,009335,47179009335,Visitor's Center
179,009336,47179009336,Woodland
181,009401,47181009401,2 Clifton
181,009402,47181009402,3 Beech Creek Fire Hall
181,009403,47181009403,4 Shawnatee
181,009404,47181009404,1 Waynesboro City
181,009405,47181009405,5 Lutts
181,009406,47181009406,6 Holly Creek Fire Hall
181,009407,47181009407,7 Ovilla Fire Hall
181,009408,47181009408,3 Eagle Creek Fire Hall
181,009409,47181009409,3 Crazy Horse
181,009410,47181009410,7 Buffalo River Fire Dept.
181,009411,47181009411,4 Collinwood City
181,009412,47181009412,6 Southgate Fire Hall
181,009413,47181009413,5 Big Cypress
181,009414,47181009414,5 Wayne Co. High School
183,009501,47183009501,01A Palmersville Fire Station
183,009502,47183009502,02 Gleason Community Building
183,009503,47183009503,01B Latham Vol. Fire Dept.
183,009504,47183009504,09 Dresden First United Methodist Church
183,009505,47183009505,08 Martin First United Methodist Church
183,009506,47183009506,04 Sharon First Baptist Church
183,009507,47183009507,03 Greenfield First Baptist Church
183,009508,47183009508,05 Martin Church of Christ
183,009509,47183009509,07 Martin Shepardsfield Church
183,009510,47183009510,06 Martin Trinity Presbyterian Church
185,009601,47185009601,"6-2 Cassville School, County"
185,009602,47185009602,"6-1 Central View School, County"
185,009603,47185009603,"5-1 Doyle Civic Center Hall, County"
185,009604,47185009604,"7-1 Northfield School, County"
185,009605,47185009605,"4-1 Woodland Park School, County"
185,009606,47185009606,"4-2 Bondecroft School, County"
185,009607,47185009607,"3-1 Ag Fair Complex, County"
185,009608,47185009608,"1-1 Sparta Civic Center, City"
185,009609,47185009609,"1-2 Sparta Civic Center, County"
185,009610,47185009610,"2-2 Woodland Park School, County"
185,009611,47185009611,"2-1 Ag Fair Complex, City"
187,009701,47187009701,1-1 Westwood Elementary School
187,009702,47187009702,1-2 Fairview Recreation Center
187,009703,47187009703,1-3 Old Pinewood School
187,009704,47187009704,1-4 Burwood Community Center
187,009705,47187009705,2-1 Bethesda Recreation Center
187,009706,47187009706,2-2 Thompson Station Baptist Church
187,009707,47187009707,2-3 Oakview Elementary School
187,009708,47187009708,2-4 College Grove Community Center
187,009709,47187009709,3-1 Heritage Elementary School
187,009710,47187009710,3-2 Longview Recreation Center
187,009711,47187009711,3-3 Chapman's Retreat Elementary School
187,009712,47187009712,4-1 Prairie Life Fitness Center
187,009713,47187009713,4-2 Millview Church of Christ
187,009714,47187009714,4-3 Franklin Christian Church
187,009715,47187009715,5-1 Sunset Elementary School
187,009716,47187009716,5-2 Nolensville Methodist Church
187,009717,47187009717,5-3 Triune Baptist Church
187,009718,47187009718,5-4 Nolensville Baptist Church
187,009719,47187009719,6-1 Brentwood Library
187,009720,47187009720,6-2 Brentwood Safety Center
187,009721,47187009721,6-3 Holy Family Catholic Church
187,009722,47187009722,7-1 Brenthaven Church
187,009723,47187009723,7-2 Baptist Children's Home
187,009724,47187009724,7-3 New Hope Community Church
187,009725,47187009725,8-1 Grassland Middle School
187,009726,47187009726,8-2 First Presbyterian Church
187,009727,47187009727,8-3 Episcopal Church
187,009728,47187009728,9-1 Walnut Grove Elementary School
187,009729,47187009729,9-2 Benton Hall School
187,009730,47187009730,9-3 Westhaven Clubhouse
187,009731,47187009731,9-4 Grace Chapel Church
187,009732,47187009732,10-1 Franklin Recreation Complex
187,009733,47187009733,10-2 Liberty Elementary School
187,009734,47187009734,10-3 Hunter's Bend Elementary School
187,009735,47187009735,11-1 Franklin Elementary School
187,009736,47187009736,11-2 Robert Ring Indoor Soccer Complex
187,009737,47187009737,11-3 Winstead Elementary School
187,009738,47187009738,12-1 Franklin Community of Faith Church
187,009739,47187009739,12-2 The Church of the City-Franklin
187,009740,47187009740,12-3 The Gate Community Church
187,009741,47187009741,9-5 Independence High School
187,009742,47187009742,1-5 The Church of Spring Hill
187,009999,47187009999,2-5 Fire & Rescue Station #24
189,009801,47189009801,1-1
189,009802,47189009802,2-1
189,009803,47189009803,3-1
189,009804,47189009804,4-1
189,009805,47189009805,4-2
189,009806,47189009806,5-1
189,009807,47189009807,6-1
189,009808,47189009808,7-1
189,009809,47189009809,7-2
189,009810,47189009810,8-1
189,009811,47189009811,9-1
189,009812,47189009812,9-2
189,009814,47189009814,10-1
189,009815,47189009815,11-1
189,009816,47189009816,12-1
189,009817,47189009817,12-2
189,009818,47189009818,13-1
189,009819,47189009819,14-1
189,009820,47189009820,15-1
189,009822,47189009822,16-1
189,009823,47189009823,17-1
189,009824,47189009824,18-1
189,009825,47189009825,19-1
189,009826,47189009826,20-1
189,009827,47189009827,21-1
189,009828,47189009828,21-2
189,009829,47189009829,22-1
189,009830,47189009830,23-1
189,009831,47189009831,24-1
189,009832,47189009832,25-1
189,009833,47189009833,25-2
