block_geoid,dst_statefp,dst_countyfp,dst_vtdst,dst_vtdi,dst_geoid,dst_name,weight
471790617041010,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041011,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041012,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041013,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041014,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041015,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041016,47,179,009301,,47179009301,Asbury,1.0
471790617041017,47,179,009336,,47179009336,Woodland,1.0
471790617041018,47,179,009336,,47179009336,Woodland,1.0
471790617041019,47,179,009301,,47179009301,Asbury,1.0
471790617041020,47,179,009301,,47179009301,Asbury,1.0
471790617041021,47,179,009336,,47179009336,Woodland,1.0
471790617041022,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041023,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041024,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041025,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041026,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041027,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041028,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041029,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041030,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041031,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041032,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041033,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041034,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041035,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041036,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041037,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041038,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041039,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041040,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041041,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041042,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041043,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041044,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041045,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041046,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041047,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041048,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041049,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041050,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041051,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041052,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041053,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041054,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041055,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041056,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041057,47,179,009335,,47179009335,Visitor's Center,1.0
471790617041058,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042000,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042001,47,179,009309,,47179009309,Courthouse,1.0
471790617042002,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042003,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042004,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042005,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042006,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042007,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042008,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042009,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042010,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042011,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042012,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042013,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042014,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042015,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042016,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042017,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042018,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042019,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042020,47,179,009309,,47179009309,Courthouse,1.0
471790617042021,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042022,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042023,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042024,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042025,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042026,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042027,47,179,009309,,47179009309,Courthouse,1.0
471790617042028,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042029,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042030,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042031,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042032,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042033,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042034,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042035,47,179,009309,,47179009309,Courthouse,1.0
471790617042036,47,179,009309,,47179009309,Courthouse,1.0
471790617042037,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042038,47,179,009309,,47179009309,Courthouse,1.0
471790617042039,47,179,009309,,47179009309,Courthouse,1.0
471790617042040,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042041,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042042,47,179,009309,,47179009309,Courthouse,1.0
471790617042043,47,179,009309,,47179009309,Courthouse,1.0
471790617042044,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042045,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042046,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042047,47,179,009309,,47179009309,Courthouse,1.0
471790617042048,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042049,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042050,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042051,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042052,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042053,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042054,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042055,47,179,009309,,47179009309,Courthouse,1.0
471790617042056,47,179,009309,,47179009309,Courthouse,1.0
471790617042057,47,179,009335,,47179009335,Visitor's Center,1.0
471790617042058,47,179,009309,,47179009309,Courthouse,1.0
471790617042059,47,179,009335,,47179009335,Visitor's Center,1.0
471790618001000,47,179,009327,,47179009327,New Victory,1.0
471790618001001,47,179,009327,,47179009327,New Victory,1.0
471790618001002,47,179,009327,,47179009327,New Victory,1.0
471790618001003,47,179,009327,,47179009327,New Victory,1.0
471790618001004,47,179,009327,,47179009327,New Victory,1.0
471790618001005,47,179,009327,,47179009327,New Victory,1.0
471790618001006,47,179,009327,,47179009327,New Victory,1.0
471790618001007,47,179,009327,,47179009327,New Victory,1.0
471790618001008,47,179,009327,,47179009327,New Victory,1.0
471790618001009,47,179,009327,,47179009327,New Victory,1.0
471790618001010,47,179,009327,,47179009327,New Victory,1.0
471790618001011,47,179,009327,,47179009327,New Victory,1.0
471790618001012,47,179,009327,,47179009327,New Victory,1.0
471790618001013,47,179,009327,,47179009327,New Victory,1.0
471790618001014,47,179,009327,,47179009327,New Victory,1.0
471790618001015,47,179,009327,,47179009327,New Victory,1.0
471790618001016,47,179,009327,,47179009327,New Victory,1.0
471790618001017,47,179,009327,,47179009327,New Victory,1.0
471790618001018,47,179,009327,,47179009327,New Victory,1.0
471790618001019,47,179,009327,,47179009327,New Victory,1.0
471790618001020,47,179,009327,,47179009327,New Victory,1.0
471790618001021,47,179,009327,,47179009327,New Victory,1.0
471790618002000,47,179,009325,,47179009325,Lamar,1.0
471790618002001,47,179,009325,,47179009325,Lamar,1.0
471790618002002,47,179,009325,,47179009325,Lamar,1.0
471790618002003,47,179,009325,,47179009325,Lamar,1.0
471790618002004,47,179,009325,,47179009325,Lamar,1.0
471790618002005,47,179,009325,,47179009325,Lamar,1.0
471790618002006,47,179,009327,,47179009327,New Victory,1.0
471790618002007,47,179,009325,,47179009325,Lamar,1.0
471790618002008,47,179,009325,,47179009325,Lamar,1.0
471790618002009,47,179,009325,,47179009325,Lamar,1.0
471790618002010,47,179,009325,,47179009325,Lamar,1.0
471790618002011,47,179,009325,,47179009325,Lamar,1.0
471790618002012,47,179,009325,,47179009325,Lamar,1.0
471790618002013,47,179,009325,,47179009325,Lamar,1.0
471790618002014,47,179,009325,,47179009325,Lamar,1.0
471790618002015,47,179,009325,,47179009325,Lamar,1.0
471790618002016,47,179,009325,,47179009325,Lamar,1.0
471790618002017,47,179,009325,,47179009325,Lamar,1.0
471790618002018,47,179,009325,,47179009325,Lamar,1.0
471790618002019,47,179,009325,,47179009325,Lamar,1.0
471790618002020,47,179,009325,,47179009325,Lamar,1.0
471790618002021,47,179,009325,,47179009325,Lamar,1.0
471790618002022,47,179,009326,,47179009326,New Salem,1.0
471790618002023,47,179,009325,,47179009325,Lamar,1.0
471790618002024,47,179,009326,,47179009326,New Salem,1.0
471790618002025,47,179,009326,,47179009326,New Salem,1.0
471790618002026,47,179,009325,,47179009325,Lamar,1.0
471790618002027,47,179,009325,,47179009325,Lamar,1.0
471790618002028,47,179,009326,,47179009326,New Salem,1.0
471790618002029,47,179,009326,,47179009326,New Salem,1.0
471790618002030,47,179,009326,,47179009326,New Salem,1.0
471790618002031,47,179,009326,,47179009326,New Salem,1.0
471790618002032,47,179,009327,,47179009327,New Victory,1.0
471790618002033,47,179,009327,,47179009327,New Victory,1.0
471790618002034,47,179,009326,,47179009326,New Salem,1.0
471790618002035,47,179,009327,,47179009327,New Victory,1.0
471790618002036,47,179,009327,,47179009327,New Victory,1.0
471790618002037,47,179,009327,,47179009327,New Victory,1.0
471790618002038,47,179,009327,,47179009327,New Victory,1.0
471790618002039,47,179,009326,,47179009326,New Salem,1.0
471790618002040,47,179,009326,,47179009326,New Salem,1.0
471790618002041,47,179,009326,,47179009326,New Salem,1.0
471790618002042,47,179,009326,,47179009326,New Salem,1.0
471790618002043,47,179,009326,,47179009326,New Salem,1.0
471790618002044,47,179,009327,,47179009327,New Victory,1.0
471790618002045,47,179,009326,,47179009326,New Salem,1.0
471790618002046,47,179,009326,,47179009326,New Salem,1.0
471790618002047,47,179,009326,,47179009326,New Salem,1.0
471790618002048,47,179,009326,,47179009326,New Salem,1.0
471790618002049,47,179,009326,,47179009326,New Salem,1.0
471790618002050,47,179,009326,,47179009326,New Salem,1.0
471790618002051,47,179,009326,,47179009326,New Salem,1.0
471790618002052,47,179,009326,,47179009326,New Salem,1.0
471790618002053,47,179,009326,,47179009326,New Salem,1.0
471790618002054,47,179,009326,,47179009326,New Salem,1.0
471790618002055,47,179,009326,,47179009326,New Salem,1.0
471790618002056,47,179,009327,,47179009327,New Victory,1.0
471790618002057,47,179,009326,,47179009326,New Salem,1.0
471790618002058,47,179,009326,,47179009326,New Salem,1.0
471790618002059,47,179,009326,,47179009326,New Salem,1.0
471790618002060,47,179,009326,,47179009326,New Salem,1.0
471790618002061,47,179,009325,,47179009325,Lamar,1.0
471790618002062,47,179,009325,,47179009325,Lamar,1.0
471790618002063,47,179,009325,,47179009325,Lamar,1.0
471790618002064,47,179,009326,,47179009326,New Salem,1.0
471790618002065,47,179,009325,,47179009325,Lamar,1.0
471790618002066,47,179,009325,,47179009325,Lamar,1.0
471790618002067,47,179,009326,,47179009326,New Salem,1.0
471790618003000,47,179,009325,,47179009325,Lamar,1.0
471790618003001,47,179,009325,,47179009325,Lamar,1.0
471790618003002,47,179,009325,,47179009325,Lamar,1.0
471790618003003,47,179,009325,,47179009325,Lamar,1.0
471790618003004,47,179,009325,,47179009325,Lamar,1.0
471790618003005,47,179,009325,,47179009325,Lamar,1.0
471790618003006,47,179,009325,,47179009325,Lamar,1.0
471790618003007,47,179,009325,,47179009325,Lamar,1.0
471790618003008,47,179,009325,,47179009325,Lamar,1.0
471790618003009,47,179,009325,,47179009325,Lamar,1.0
471790618003010,47,179,009325,,47179009325,Lamar,1.0
471790618003011,47,179,009325,,47179009325,Lamar,1.0
471790618003012,47,179,009325,,47179009325,Lamar,1.0
471790618003013,47,179,009325,,47179009325,Lamar,1.0
471790618003014,47,179,009310,,47179009310,Embreeville,1.0
471790618003015,47,179,009310,,47179009310,Embreeville,1.0
471790618003016,47,179,009310,,47179009310,Embreeville,1.0
471790618003017,47,179,009310,,47179009310,Embreeville,1.0
471790618003018,47,179,009326,,47179009326,New Salem,1.0
471790618003019,47,179,009310,,47179009310,Embreeville,1.0
471790618003020,47,179,009310,,47179009310,Embreeville,1.0
471790618003021,47,179,009310,,47179009310,Embreeville,1.0
471790618003022,47,179,009310,,47179009310,Embreeville,1.0
471790618003023,47,179,009310,,47179009310,Embreeville,1.0
471790618003024,47,179,009310,,47179009310,Embreeville,1.0
471790618003025,47,179,009310,,47179009310,Embreeville,1.0
471790618003026,47,179,009310,,47179009310,Embreeville,1.0
471790618003027,47,179,009310,,47179009310,Embreeville,1.0
471790618003028,47,179,009310,,47179009310,Embreeville,1.0
471790618003029,47,179,009310,,47179009310,Embreeville,1.0
471790618003030,47,179,009310,,47179009310,Embreeville,1.0
471790618003031,47,179,009310,,47179009310,Embreeville,1.0
471790618003032,47,179,009310,,47179009310,Embreeville,1.0
471790618003033,47,179,009310,,47179009310,Embreeville,1.0
471790618003034,47,179,009310,,47179009310,Embreeville,1.0
471790618003035,47,179,009310,,47179009310,Embreeville,1.0
471790618003036,47,179,009310,,47179009310,Embreeville,1.0
471790618003037,47,179,009310,,47179009310,Embreeville,1.0
471790618003038,47,179,009310,,47179009310,Embreeville,1.0
471790618003039,47,179,009310,,47179009310,Embreeville,1.0
471790618003040,47,179,009310,,47179009310,Embreeville,1.0
471790618003041,47,179,009310,,47179009310,Embreeville,1.0
471790618003042,47,179,009310,,47179009310,Embreeville,1.0
471790618003043,47,179,009310,,47179009310,Embreeville,1.0
471790618003044,47,179,009310,,47179009310,Embreeville,1.0
471790618003045,47,179,009310,,47179009310,Embreeville,1.0
471790618003046,47,179,009310,,47179009310,Embreeville,1.0
471790618003047,47,179,009310,,47179009310,Embreeville,1.0
471790618003048,47,179,009310,,47179009310,Embreeville,1.0
471790618003049,47,179,009310,,47179009310,Embreeville,1.0
471790618003050,47,179,009310,,47179009310,Embreeville,1.0
471790618003051,47,179,009310,,47179009310,Embreeville,1.0
471790618003052,47,179,009310,,47179009310,Embreeville,1.0
471790618003053,47,179,009310,,47179009310,Embreeville,1.0
471790618003054,47,179,009325,,47179009325,Lamar,1.0
471790618003055,47,179,009325,,47179009325,Lamar,1.0
471790618003056,47,179,009310,,47179009310,Embreeville,1.0
471790618003057,47,179,009310,,47179009310,Embreeville,1.0
471790618003058,47,179,009310,,47179009310,Embreeville,1.0
471790618003059,47,179,009325,,47179009325,Lamar,1.0
471790618004000,47,179,009316,,47179009316,Grace West,1.0
471790618004001,47,179,009316,,47179009316,Grace West,1.0
471790618004002,47,179,009316,,47179009316,Grace West,1.0
471790618004003,47,179,009311,,47179009311,Fairhaven,1.0
471790618004004,47,179,009311,,47179009311,Fairhaven,1.0
471790618004005,47,179,009311,,47179009311,Fairhaven,1.0
471790618004006,47,179,009311,,47179009311,Fairhaven,1.0
471790618004007,47,179,009311,,47179009311,Fairhaven,1.0
471790618004008,47,179,009311,,47179009311,Fairhaven,1.0
471790618004009,47,179,009316,,47179009316,Grace West,1.0
471790618004010,47,179,009311,,47179009311,Fairhaven,1.0
471790618004011,47,179,009316,,47179009316,Grace West,1.0
471790618004012,47,179,009311,,47179009311,Fairhaven,1.0
471790618004013,47,179,009311,,47179009311,Fairhaven,1.0
471790618004014,47,179,009311,,47179009311,Fairhaven,1.0
471790618004015,47,179,009311,,47179009311,Fairhaven,1.0
471790618004016,47,179,009316,,47179009316,Grace West,1.0
471790618004017,47,179,009325,,47179009325,Lamar,1.0
471790618004018,47,179,009316,,47179009316,Grace West,1.0
471790618004019,47,179,009325,,47179009325,Lamar,1.0
471790618004020,47,179,009325,,47179009325,Lamar,1.0
471790618004021,47,179,009325,,47179009325,Lamar,1.0
471790618004022,47,179,009325,,47179009325,Lamar,1.0
471790618004023,47,179,009325,,47179009325,Lamar,1.0
471790618004024,47,179,009325,,47179009325,Lamar,1.0
471790618004025,47,179,009316,,47179009316,Grace West,1.0
471790618004026,47,179,009325,,47179009325,Lamar,1.0
471790618004027,47,179,009325,,47179009325,Lamar,1.0
471790618004028,47,179,009325,,47179009325,Lamar,1.0
471790618004029,47,179,009325,,47179009325,Lamar,1.0
471790618004030,47,179,009325,,47179009325,Lamar,1.0
471790618004031,47,179,009325,,47179009325,Lamar,1.0
471790618004032,47,179,009325,,47179009325,Lamar,1.0
471790618004033,47,179,009325,,47179009325,Lamar,1.0
471790618004034,47,179,009325,,47179009325,Lamar,1.0
471790618004035,47,179,009325,,47179009325,Lamar,1.0
471790618004036,47,179,009325,,47179009325,Lamar,1.0
471790618004037,47,179,009325,,47179009325,Lamar,1.0
471790618004038,47,179,009325,,47179009325,Lamar,1.0
471790618004039,47,179,009325,,47179009325,Lamar,1.0
471790618004040,47,179,009325,,47179009325,Lamar,1.0
471790618004041,47,179,009325,,47179009325,Lamar,1.0
471790618004042,47,179,009311,,47179009311,Fairhaven,1.0
471790618004043,47,179,009316,,47179009316,Grace West,1.0
471790618005000,47,179,009309,,47179009309,Courthouse,1.0
471790618005001,47,179,009316,,47179009316,Grace West,1.0
471790618005002,47,179,009316,,47179009316,Grace West,1.0
471790618005003,47,179,009316,,47179009316,Grace West,1.0
471790618005004,47,179,009325,,47179009325,Lamar,1.0
471790618005005,47,179,009316,,47179009316,Grace West,1.0
471790618005006,47,179,009325,,47179009325,Lamar,1.0
471790618005007,47,179,009325,,47179009325,Lamar,1.0
471790618005008,47,179,009325,,47179009325,Lamar,1.0
471790618005009,47,179,009325,,47179009325,Lamar,1.0
471790618005010,47,179,009325,,47179009325,Lamar,1.0
471790618005011,47,179,009325,,47179009325,Lamar,1.0
471790618005012,47,179,009325,,47179009325,Lamar,1.0
471790618005013,47,179,009325,,47179009325,Lamar,1.0
471790618005014,47,179,009325,,47179009325,Lamar,1.0
471790618005015,47,179,009325,,47179009325,Lamar,1.0
471790618005016,47,179,009325,,47179009325,Lamar,1.0
471790618005017,47,179,009325,,47179009325,Lamar,1.0
471790618005018,47,179,009325,,47179009325,Lamar,1.0
471790618005019,47,179,009325,,47179009325,Lamar,1.0
471790618005020,47,179,009325,,47179009325,Lamar,1.0
471790618005021,47,179,009325,,47179009325,Lamar,1.0
471790618005022,47,179,009325,,47179009325,Lamar,1.0
471790619021000,47,179,009307,,47179009307,Bowmantown,1.0
471790619021001,47,179,009309,,47179009309,Courthouse,1.0
471790619021002,47,179,009309,,47179009309,Courthouse,1.0
471790619021003,47,179,009307,,47179009307,Bowmantown,1.0
471790619021004,47,179,009309,,47179009309,Courthouse,1.0
471790619021005,47,179,009335,,47179009335,Visitor's Center,1.0
471790619021006,47,179,009335,,47179009335,Visitor's Center,1.0
471790619021007,47,179,009307,,47179009307,Bowmantown,1.0
471790619021008,47,179,009307,,47179009307,Bowmantown,1.0
471790619021009,47,179,009307,,47179009307,Bowmantown,1.0
471790619021010,47,179,009307,,47179009307,Bowmantown,1.0
471790619021011,47,179,009307,,47179009307,Bowmantown,1.0
471790619021012,47,179,009307,,47179009307,Bowmantown,1.0
471790619021013,47,179,009307,,47179009307,Bowmantown,1.0
471790619021014,47,179,009307,,47179009307,Bowmantown,1.0
471790619021015,47,179,009307,,47179009307,Bowmantown,1.0
471790619021016,47,179,009309,,47179009309,Courthouse,1.0
471790619021017,47,179,009309,,47179009309,Courthouse,1.0
471790619021018,47,179,009309,,47179009309,Courthouse,1.0
471790619021019,47,179,009309,,47179009309,Courthouse,1.0
471790619021020,47,179,009307,,47179009307,Bowmantown,1.0
471790619021021,47,179,009307,,47179009307,Bowmantown,1.0
471790619021022,47,179,009307,,47179009307,Bowmantown,1.0
471790619021023,47,179,009307,,47179009307,Bowmantown,1.0
471790619021024,47,179,009307,,47179009307,Bowmantown,1.0
471790619021025,47,179,009307,,47179009307,Bowmantown,1.0
471790619021026,47,179,009307,,47179009307,Bowmantown,1.0
471790619021027,47,179,009307,,47179009307,Bowmantown,1.0
471790619021028,47,179,009307,,47179009307,Bowmantown,1.0
471790619021029,47,179,009307,,47179009307,Bowmantown,1.0
471790619021030,47,179,009307,,47179009307,Bowmantown,1.0
471790619021031,47,179,009307,,47179009307,Bowmantown,1.0
471790619021032,47,179,009307,,47179009307,Bowmantown,1.0
471790619021033,47,179,009307,,47179009307,Bowmantown,1.0
471790619021034,47,179,009307,,47179009307,Bowmantown,1.0
471790619021035,47,179,009307,,47179009307,Bowmantown,1.0
471790619021036,47,179,009309,,47179009309,Courthouse,1.0
471790619021037,47,179,009307,,47179009307,Bowmantown,1.0
471790619021038,47,179,009307,,47179009307,Bowmantown,1.0
471790619021039,47,179,009307,,47179009307,Bowmantown,1.0
471790619021040,47,179,009307,,47179009307,Bowmantown,1.0
471790619021041,47,179,009307,,47179009307,Bowmantown,1.0
471790619021042,47,179,009307,,47179009307,Bowmantown,1.0
471790619021043,47,179,009307,,47179009307,Bowmantown,1.0
471790619021044,47,179,009307,,47179009307,Bowmantown,1.0
471790619021045,47,179,009307,,47179009307,Bowmantown,1.0
471790619021046,47,179,009307,,47179009307,Bowmantown,1.0
471790619021047,47,179,009307,,47179009307,Bowmantown,1.0
471790619021048,47,179,009307,,47179009307,Bowmantown,1.0
471790619021049,47,179,009307,,47179009307,Bowmantown,1.0
471790619021050,47,179,009307,,47179009307,Bowmantown,1.0
471790619021051,47,179,009307,,47179009307,Bowmantown,1.0
471790619021052,47,179,009307,,47179009307,Bowmantown,1.0
471790619021053,47,179,009307,,47179009307,Bowmantown,1.0
471790619021054,47,179,009307,,47179009307,Bowmantown,1.0
471790619021055,47,179,009307,,47179009307,Bowmantown,1.0
471790619021056,47,179,009307,,47179009307,Bowmantown,1.0
471790619022000,47,179,009309,,47179009309,Courthouse,1.0
471790619022001,47,179,009309,,47179009309,Courthouse,1.0
471790619022002,47,179,009309,,47179009309,Courthouse,1.0
471790619022003,47,179,009327,,47179009327,New Victory,1.0
471790619022004,47,179,009327,,47179009327,New Victory,1.0
471790619022005,47,179,009327,,47179009327,New Victory,1.0
471790619022006,47,179,009327,,47179009327,New Victory,1.0
471790619022007,47,179,009327,,47179009327,New Victory,1.0
471790619022008,47,179,009327,,47179009327,New Victory,1.0
471790619022009,47,179,009327,,47179009327,New Victory,1.0
471790619022010,47,179,009327,,47179009327,New Victory,1.0
471790619022011,47,179,009327,,47179009327,New Victory,1.0
471790619022012,47,179,009327,,47179009327,New Victory,1.0
471790619022013,47,179,009327,,47179009327,New Victory,1.0
471790619022014,47,179,009327,,47179009327,New Victory,1.0
471790619022015,47,179,009327,,47179009327,New Victory,1.0
471790619022016,47,179,009327,,47179009327,New Victory,1.0
471790619022017,47,179,009327,,47179009327,New Victory,1.0
471790619022018,47,179,009327,,47179009327,New Victory,1.0
471790619022019,47,179,009327,,47179009327,New Victory,1.0
471790619022020,47,179,009327,,47179009327,New Victory,1.0
471790619022021,47,179,009327,,47179009327,New Victory,1.0
471790619022022,47,179,009327,,47179009327,New Victory,1.0
471790619022023,47,179,009327,,47179009327,New Victory,1.0
471790619022024,47,179,009327,,47179009327,New Victory,1.0
471790619022025,47,179,009327,,47179009327,New Victory,1.0
471790619022026,47,179,009327,,47179009327,New Victory,1.0
471790619022027,47,179,009327,,47179009327,New Victory,1.0
471790619022028,47,179,009327,,47179009327,New Victory,1.0
471790619022029,47,179,009327,,47179009327,New Victory,1.0
471790619022030,47,179,009327,,47179009327,New Victory,1.0
471790619022031,47,179,009327,,47179009327,New Victory,1.0
471790619022032,47,179,009327,,47179009327,New Victory,1.0
471790619022033,47,179,009327,,47179009327,New Victory,1.0
471790619022034,47,179,009327,,47179009327,New Victory,1.0
471790619022035,47,179,009326,,47179009326,New Salem,1.0
471790619022036,47,179,009326,,47179009326,New Salem,1.0
471790619022037,47,179,009326,,47179009326,New Salem,1.0
471790619022038,47,179,009326,,47179009326,New Salem,1.0
471790619022039,47,179,009326,,47179009326,New Salem,1.0
471790619022040,47,179,009326,,47179009326,New Salem,1.0
471790619022041,47,179,009326,,47179009326,New Salem,1.0
471790619022042,47,179,009326,,47179009326,New Salem,1.0
471790619022043,47,179,009326,,47179009326,New Salem,1.0
471790619022044,47,179,009326,,47179009326,New Salem,1.0
471790619022045,47,179,009326,,47179009326,New Salem,1.0
471790619022046,47,179,009326,,47179009326,New Salem,1.0
471790619022047,47,179,009326,,47179009326,New Salem,1.0
471790619022048,47,179,009326,,47179009326,New Salem,1.0
471790619022049,47,179,009326,,47179009326,New Salem,1.0
471790619022050,47,179,009326,,47179009326,New Salem,1.0
471790619022051,47,179,009326,,47179009326,New Salem,1.0
471790619022052,47,179,009326,,47179009326,New Salem,1.0
471790619022053,47,179,009326,,47179009326,New Salem,1.0
471790619022054,47,179,009326,,47179009326,New Salem,1.0
471790619022055,47,179,009327,,47179009327,New Victory,1.0
471790619022056,47,179,009326,,47179009326,New Salem,1.0
471790619022057,47,179,009326,,47179009326,New Salem,1.0
471790619023000,47,179,009307,,47179009307,Bowmantown,1.0
471790619023001,47,179,009307,,47179009307,Bowmantown,1.0
471790619023002,47,179,009307,,47179009307,Bowmantown,1.0
471790619023003,47,179,009307,,47179009307,Bowmantown,1.0
471790619023004,47,179,009307,,47179009307,Bowmantown,1.0
471790619023005,47,179,009307,,47179009307,Bowmantown,1.0
471790619023006,47,179,009307,,47179009307,Bowmantown,1.0
471790619023007,47,179,009307,,47179009307,Bowmantown,1.0
471790619023008,47,179,009307,,47179009307,Bowmantown,1.0
471790619023009,47,179,009307,,47179009307,Bowmantown,1.0
471790619023010,47,179,009307,,47179009307,Bowmantown,1.0
471790619023011,47,179,009307,,47179009307,Bowmantown,1.0
471790619023012,47,179,009307,,47179009307,Bowmantown,1.0
471790619023013,47,179,009307,,47179009307,Bowmantown,1.0
471790619023014,47,179,009307,,47179009307,Bowmantown,1.0
471790619023015,47,179,009307,,47179009307,Bowmantown,1.0
471790619023016,47,179,009307,,47179009307,Bowmantown,1.0
471790619023017,47,179,009307,,47179009307,Bowmantown,1.0
471790619023018,47,179,009307,,47179009307,Bowmantown,1.0
471790619023019,47,179,009307,,47179009307,Bowmantown,1.0
471790619023020,47,179,009307,,47179009307,Bowmantown,1.0
471790619023021,47,179,009307,,47179009307,Bowmantown,1.0
471790619023022,47,179,009307,,47179009307,Bowmantown,1.0
471790619023023,47,179,009307,,47179009307,Bowmantown,1.0
471790619023024,47,179,009307,,47179009307,Bowmantown,1.0
471790619023025,47,179,009307,,47179009307,Bowmantown,1.0
471790619023026,47,179,009329,,47179009329,South Central 6,1.0
471790619023027,47,179,009329,,47179009329,South Central 6,1.0
471790619023028,47,179,009329,,47179009329,South Central 6,1.0
471790619023029,47,179,009329,,47179009329,South Central 6,1.0
471790619023030,47,179,009329,,47179009329,South Central 6,1.0
471790619023031,47,179,009329,,47179009329,South Central 6,1.0
471790619023032,47,179,009307,,47179009307,Bowmantown,1.0
471790619023033,47,179,009307,,47179009307,Bowmantown,1.0
471790619023034,47,179,009307,,47179009307,Bowmantown,1.0
471790619023035,47,179,009307,,47179009307,Bowmantown,1.0
471790619023036,47,179,009307,,47179009307,Bowmantown,1.0
471790619023037,47,179,009307,,47179009307,Bowmantown,1.0
