crosswalk,precinct_key,county_norm,prec_id,dominant_district,dominant_weight,total_weight,split_count
state_senate_2022,FAYETTE - 002463,FAYETTE,002463,26,0.9999929842,1.0,3
state_senate_2022,FENTRESS - 002552,FENTRESS,002552,12,0.9995161325,1.0,2
state_senate_2022,FENTRESS - 002556,FENTRESS,002556,12,0.9995364543,1.0,2
state_senate_2022,FRANKLIN - 002653,FRANKLIN,002653,16,0.9995815575,1.0,2
state_senate_2022,FRANKLIN - 002660,FRANKLIN,002660,16,0.9999943076,1.0,2
state_senate_2022,FRANKLIN - 002661,FRANKLIN,002661,16,0.9999824115,0.9999826705,2
state_senate_2022,FRANKLIN - 002665,FRANKLIN,002665,16,0.9996761817,1.0,2
state_senate_2022,FRANKLIN - 005757,FRANKLIN,005757,16,0.9999372808,1.0,2
state_senate_2022,FRANKLIN - 005764,FRANKLIN,005764,16,0.9999987056,1.0,2
state_senate_2022,GIBSON - 002751,GIBSON,002751,24,0.9999865543,1.0,2
state_senate_2022,GIBSON - 002755,GIBSON,002755,24,0.9998938599,1.0,2
state_senate_2022,GIBSON - 002756,GIBSON,002756,24,0.9987229381,1.0,2
state_senate_2022,GIBSON - 002760,GIBSON,002760,24,0.9994957011,1.0,2
state_senate_2022,GIBSON - 002761,GIBSON,002761,24,0.9994980537,1.0,2
state_senate_2022,GIBSON - 002771,GIBSON,002771,24,0.9995240783,1.0,2
state_senate_2022,GIBSON - 002772,GIBSON,002772,24,0.999996426,1.0,2
state_senate_2022,GILES - 002852,GILES,002852,28,0.9999973049,1.0,2
state_senate_2022,GILES - 002853,GILES,002853,28,0.9999411212,0.999974456,2
state_senate_2022,GILES - 002854,GILES,002854,28,0.9999783521,0.9999785522,2
state_senate_2022,GILES - 002855,GILES,002855,28,0.9999574418,1.0,2
state_senate_2022,GILES - 002856,GILES,002856,28,0.999970472,1.0,2
state_senate_2022,GILES - 002858,GILES,002858,28,0.9999829832,1.0,2
state_senate_2022,GILES - 002859,GILES,002859,28,0.9999997574,1.0,2
state_senate_2022,GILES - 002860,GILES,002860,28,0.9999977989,1.0,2
state_senate_2022,GRAINGER - 002952,GRAINGER,002952,8,0.9998835898,1.0,2
state_senate_2022,GRAINGER - 002955,GRAINGER,002955,8,0.9999654567,1.0,2
state_senate_2022,GRAINGER - 002957,GRAINGER,002957,8,0.9996976139,1.0,2
state_senate_2022,GRAINGER - 002958,GRAINGER,002958,8,0.9996323176,1.0,2
state_senate_2022,GRAINGER - 002959,GRAINGER,002959,8,0.9995707589,1.0,3
state_senate_2022,GRAINGER - 002960,GRAINGER,002960,8,0.9998107037,1.0,2
state_senate_2022,GREENE - 003054,GREENE,003054,9,0.9998462,1.0,2
state_senate_2022,GREENE - 003067,GREENE,003067,9,0.9993989766,1.0,2
state_senate_2022,GREENE - 003073,GREENE,003073,9,0.9998366019,0.9999001641,2
state_senate_2022,GREENE - 003076,GREENE,003076,9,0.9999474834,1.0,3
state_senate_2022,GREENE - 003082,GREENE,003082,9,0.9998783359,1.0,2
state_senate_2022,GRUNDY - 003152,GRUNDY,003152,16,0.9999080077,1.0,2
state_senate_2022,GRUNDY - 003154,GRUNDY,003154,16,0.9999744562,1.0,2
state_senate_2022,GRUNDY - 003156,GRUNDY,003156,16,0.9999984286,1.0,2
state_senate_2022,GRUNDY - 003160,GRUNDY,003160,16,0.9994739848,1.0,2
state_senate_2022,GRUNDY - 003161,GRUNDY,003161,16,0.999954172,1.0,2
state_senate_2022,GRUNDY - 003162,GRUNDY,003162,16,0.9995968046,1.0,2
state_senate_2022,GRUNDY - 003163,GRUNDY,003163,16,0.9998936244,1.0,2
state_senate_2022,HAMBLEN - 003256,HAMBLEN,003256,9,0.9997767069,1.0,2
state_senate_2022,HAMBLEN - 003257,HAMBLEN,003257,9,0.9991049665,1.0,3
state_senate_2022,HAMBLEN - 003258,HAMBLEN,003258,9,0.9999173013,1.0,2
state_senate_2022,HAMBLEN - 003259,HAMBLEN,003259,9,0.9986451596,1.0,2
state_senate_2022,HAMBLEN - 003260,HAMBLEN,003260,9,0.9995518111,1.0,2
state_senate_2022,HAMBLEN - 003262,HAMBLEN,003262,9,0.9998909411,1.0,2
state_senate_2022,HAMBLEN - 003263,HAMBLEN,003263,9,0.9999902374,1.0,2
state_senate_2022,HAMBLEN - 003264,HAMBLEN,003264,9,0.9991946444,1.0,2
state_senate_2022,HAMBLEN - 003265,HAMBLEN,003265,9,0.9995582385,1.0,2
state_senate_2022,HAMBLEN - 003266,HAMBLEN,003266,9,0.9999084906,1.0,2
state_senate_2022,HAMBLEN - 003267,HAMBLEN,003267,9,0.9999314558,1.0,2
state_senate_2022,HAMILTON - 003351,HAMILTON,003351,10,0.5249673964,1.0,2
state_senate_2022,HAMILTON - 003354,HAMILTON,003354,11,0.999951044,1.0,2
state_senate_2022,HAMILTON - 003355,HAMILTON,003355,10,0.9999457547,0.9999779135,2
state_senate_2022,HAMILTON - 003359,HAMILTON,003359,11,0.9999900805,1.0,2
state_senate_2022,HAMILTON - 003361,HAMILTON,003361,11,0.9996830037,1.0,2
state_senate_2022,HAMILTON - 003364,HAMILTON,003364,10,0.9996567999,1.0,2
state_senate_2022,HAMILTON - 003365,HAMILTON,003365,11,0.9995856605,1.0,2
state_senate_2022,HAMILTON - 003367,HAMILTON,003367,10,0.9555087377,1.0,2
state_senate_2022,HAMILTON - 003369,HAMILTON,003369,10,0.9980586918,1.0,2
state_senate_2022,HAMILTON - 003370,HAMILTON,003370,11,0.8869080392,1.0,2
state_senate_2022,HAMILTON - 003374,HAMILTON,003374,10,0.9996766672,1.0,2
state_senate_2022,HAMILTON - 003375,HAMILTON,003375,10,0.9943526786,1.0,2
state_senate_2022,HAMILTON - 003378,HAMILTON,003378,11,0.8667331599,1.0,2
state_senate_2022,HAMILTON - 003379,HAMILTON,003379,10,0.9991441572,1.0,2
state_senate_2022,HAMILTON - 003396,HAMILTON,003396,11,0.9975336063,1.0,2
state_senate_2022,HAMILTON - 003397,HAMILTON,003397,10,0.9998530239,1.0,2
state_senate_2022,HAMILTON - 003399,HAMILTON,003399,10,0.9999895944,1.0,2
state_senate_2022,HAMILTON - 003401,HAMILTON,003401,11,0.9999140773,1.0,2
state_senate_2022,HAMILTON - 003403,HAMILTON,003403,11,0.9999897788,1.0,2
state_senate_2022,HAMILTON - 003405,HAMILTON,003405,11,0.9999370171,1.0,2
state_senate_2022,HAMILTON - 003416,HAMILTON,003416,11,0.9987316096,1.0,2
state_senate_2022,HAMILTON - 003417,HAMILTON,003417,11,0.9573870798,1.0,2
state_senate_2022,HAMILTON - 003426,HAMILTON,003426,10,0.9993657449,0.9999990696,2
state_senate_2022,HAMILTON - 003427,HAMILTON,003427,10,0.8690482606,1.0,2
state_senate_2022,HAMILTON - 003428,HAMILTON,003428,11,0.9991620543,1.0,2
state_senate_2022,HAMILTON - 003429,HAMILTON,003429,10,0.9883892065,1.0,2
state_senate_2022,HAMILTON - 003430,HAMILTON,003430,10,0.9962069777,1.0,2
state_senate_2022,HAMILTON - 003431,HAMILTON,003431,11,0.9998952753,1.0,2
state_senate_2022,HAMILTON - 003434,HAMILTON,003434,11,0.9973633141,1.0,2
state_senate_2022,HAMILTON - 003435,HAMILTON,003435,11,0.9999486625,1.0,2
state_senate_2022,HAMILTON - 003440,HAMILTON,003440,10,0.6237683938,1.0,2
state_senate_2022,HAMILTON - 003441,HAMILTON,003441,11,0.9998885529,1.0,2
state_senate_2022,HAMILTON - 003443,HAMILTON,003443,11,0.9726226319,1.0,3
state_senate_2022,HAMILTON - 003444,HAMILTON,003444,10,0.9980410429,1.0,3
state_senate_2022,HAMILTON - 003445,HAMILTON,003445,10,0.9986997057,1.0,3
state_senate_2022,HAMILTON - 003448,HAMILTON,003448,10,0.9985548154,1.0,2
state_senate_2022,HAMILTON - 003449,HAMILTON,003449,11,0.6420271634,1.0,2
state_senate_2022,HAMILTON - 003450,HAMILTON,003450,11,0.9999996792,1.0,2
state_senate_2022,HAMILTON - 003451,HAMILTON,003451,10,0.9999816938,1.0,2
state_senate_2022,HAMILTON - 003452,HAMILTON,003452,10,0.9999629618,1.0,2
state_senate_2022,HAMILTON - 003455,HAMILTON,003455,11,0.9996524471,1.0,3
state_senate_2022,HAMILTON - 003456,HAMILTON,003456,11,0.9999976436,1.0,2
state_senate_2022,HAMILTON - 003459,HAMILTON,003459,11,0.9993489226,1.0,2
state_senate_2022,HAMILTON - 003465,HAMILTON,003465,11,0.9990718041,1.0,2
state_senate_2022,HAMILTON - 003466,HAMILTON,003466,11,0.9998914531,1.0,2
state_senate_2022,HAMILTON - 003469,HAMILTON,003469,10,0.7365557915,1.0,2
state_senate_2022,HAMILTON - 003471,HAMILTON,003471,11,0.9987678226,1.0,2
state_senate_2022,HAMILTON - 003473,HAMILTON,003473,10,0.9999031528,1.0,2
state_senate_2022,HAMILTON - 003475,HAMILTON,003475,10,0.9984648124,1.0,2
state_senate_2022,HAMILTON - 003476,HAMILTON,003476,10,0.9599808785,1.0,2
state_senate_2022,HAMILTON - 003477,HAMILTON,003477,11,0.9971240574,1.0,2
state_senate_2022,HANCOCK - 000001,HANCOCK,000001,8,0.9997183762,1.0,2
state_senate_2022,HANCOCK - 000002,HANCOCK,000002,8,0.9997570243,1.0,2
state_senate_2022,HANCOCK - 000004,HANCOCK,000004,8,0.9996236601,0.9999424055,2
state_senate_2022,HARDEMAN - 003607,HARDEMAN,003607,26,0.9999982673,1.0,2
state_senate_2022,HARDEMAN - 003608,HARDEMAN,003608,26,0.9999813325,1.0,2
state_senate_2022,HARDIN - 003706,HARDIN,003706,26,0.9997944057,1.0,2
state_senate_2022,HARDIN - 003717,HARDIN,003717,26,0.9999983579,1.0,2
state_senate_2022,HARDIN - 003718,HARDIN,003718,26,0.999633303,1.0,2
state_senate_2022,HAWKINS - 003801,HAWKINS,003801,4,0.99965379,1.0,2
state_senate_2022,HAWKINS - 003802,HAWKINS,003802,4,0.9997299349,1.0,2
state_senate_2022,HAWKINS - 003806,HAWKINS,003806,4,0.9987813614,1.0,3
state_senate_2022,HAWKINS - 003811,HAWKINS,003811,4,0.9998003142,0.9999661656,2
state_senate_2022,HAWKINS - 003812,HAWKINS,003812,4,0.9999903709,1.0,2
state_senate_2022,HAWKINS - 003816,HAWKINS,003816,4,0.9997880516,1.0,2
state_senate_2022,HAWKINS - 003817,HAWKINS,003817,4,0.9993100213,1.0,3
state_senate_2022,HAWKINS - 003818,HAWKINS,003818,4,0.9995861555,1.0,2
state_senate_2022,HAWKINS - 003819,HAWKINS,003819,4,0.9997520402,1.0,2
state_senate_2022,HAWKINS - 003823,HAWKINS,003823,4,0.9990023531,1.0,2
state_senate_2022,HAYWOOD - 003905,HAYWOOD,003905,26,0.9999677549,1.0,2
state_senate_2022,HAYWOOD - 003906,HAYWOOD,003906,26,0.9996786418,1.0,3
state_senate_2022,HAYWOOD - 003910,HAYWOOD,003910,26,0.9999863428,1.0,2
state_senate_2022,HAYWOOD - 003912,HAYWOOD,003912,26,0.9999887314,1.0,2
state_senate_2022,HAYWOOD - 003913,HAYWOOD,003913,26,0.9999992837,1.0,3
state_senate_2022,HAYWOOD - 003914,HAYWOOD,003914,26,0.9996090611,1.0,2
state_senate_2022,HAYWOOD - 003915,HAYWOOD,003915,26,0.9997124948,1.0,2
state_senate_2022,HENDERSON - 004001,HENDERSON,004001,25,0.9998097618,1.0,2
state_senate_2022,HENDERSON - 004002,HENDERSON,004002,25,0.999981617,1.0,2
state_senate_2022,HENDERSON - 004005,HENDERSON,004005,25,0.9998810535,1.0,2
state_senate_2022,HENDERSON - 004006,HENDERSON,004006,25,0.9999711125,1.0,2
state_senate_2022,HENDERSON - 004010,HENDERSON,004010,25,0.9999465627,1.0,2
state_senate_2022,HENDERSON - 004012,HENDERSON,004012,25,0.9999710401,1.0,2
state_senate_2022,HENDERSON - 004013,HENDERSON,004013,25,0.9999538431,1.0,2
state_senate_2022,HENDERSON - 004015,HENDERSON,004015,25,0.9999907857,1.0,2
state_senate_2022,HICKMAN - 004203,HICKMAN,004203,23,0.9999703951,1.0,2
state_senate_2022,HICKMAN - 004206,HICKMAN,004206,23,0.9999856314,1.0,2
state_senate_2022,HICKMAN - 004208,HICKMAN,004208,23,0.9997433956,1.0,2
state_senate_2022,HICKMAN - 004210,HICKMAN,004210,23,0.9998639955,1.0,2
state_senate_2022,HICKMAN - 004211,HICKMAN,004211,23,0.9996178821,1.0,3
state_senate_2022,HICKMAN - 004212,HICKMAN,004212,23,0.9999999393,1.0,2
state_senate_2022,HICKMAN - 004214,HICKMAN,004214,23,0.9999979845,1.0,2
state_senate_2022,HOUSTON - 004302,HOUSTON,004302,24,0.9999456675,1.0,2
state_senate_2022,HOUSTON - 004304,HOUSTON,004304,24,0.9999750366,1.0,2
state_senate_2022,HOUSTON - 004305,HOUSTON,004305,24,0.9999147075,1.0,2
state_senate_2022,HOUSTON - 004306,HOUSTON,004306,24,0.9999996218,1.0,2
state_senate_2022,HOUSTON - 004307,HOUSTON,004307,24,0.9999647188,1.0,3
state_senate_2022,HUMPHREYS - 004402,HUMPHREYS,004402,23,0.9999642218,1.0,2
state_senate_2022,HUMPHREYS - 004404,HUMPHREYS,004404,23,0.9999277988,1.0,2
state_senate_2022,HUMPHREYS - 004405,HUMPHREYS,004405,23,0.9998930434,1.0,3
state_senate_2022,HUMPHREYS - 004407,HUMPHREYS,004407,23,0.9999153013,1.0,2
state_senate_2022,HUMPHREYS - 004408,HUMPHREYS,004408,23,0.9997230473,1.0,2
state_senate_2022,JACKSON - 004501,JACKSON,004501,15,0.9999423491,1.0,2
state_senate_2022,JACKSON - 004502,JACKSON,004502,15,0.9996310225,1.0,2
state_senate_2022,JACKSON - 004503,JACKSON,004503,15,0.9999988926,1.0,2
state_senate_2022,JACKSON - 004509,JACKSON,004509,15,0.9999973974,1.0,2
state_senate_2022,JACKSON - 004510,JACKSON,004510,15,0.9999999952,1.0,2
state_senate_2022,JEFFERSON - 004603,JEFFERSON,004603,8,0.9996341512,1.0,2
state_senate_2022,JEFFERSON - 004605,JEFFERSON,004605,8,0.9999916484,1.0,2
state_senate_2022,JEFFERSON - 004607,JEFFERSON,004607,8,0.9998101869,1.0,2
state_senate_2022,JEFFERSON - 004609,JEFFERSON,004609,8,0.9991974538,1.0,2
state_senate_2022,JEFFERSON - 004610,JEFFERSON,004610,8,0.9999549882,1.0,2
state_senate_2022,JEFFERSON - 004611,JEFFERSON,004611,8,0.9998984035,1.0,2
state_senate_2022,JOHNSON - 004706,JOHNSON,004706,3,0.9994715445,0.9999936634,2
state_senate_2022,KNOX - 004801,KNOX,004801,7,0.9974714702,1.0,2
state_senate_2022,KNOX - 004802,KNOX,004802,5,0.9992387892,1.0,2
state_senate_2022,KNOX - 004803,KNOX,004803,5,0.9997200502,1.0,2
state_senate_2022,KNOX - 004804,KNOX,004804,5,0.9993221381,1.0,2
state_senate_2022,KNOX - 004805,KNOX,004805,7,0.9997987441,1.0,2
state_senate_2022,KNOX - 004806,KNOX,004806,5,0.9980033603,1.0,2
state_senate_2022,KNOX - 004809,KNOX,004809,6,0.9998505278,1.0,2
state_senate_2022,KNOX - 004810,KNOX,004810,6,0.998126061,1.0,4
state_senate_2022,KNOX - 004811,KNOX,004811,6,0.9996309197,1.0,3
state_senate_2022,KNOX - 004812,KNOX,004812,6,0.9999975606,1.0,2
state_senate_2022,KNOX - 004813,KNOX,004813,6,0.9999504478,1.0,2
state_senate_2022,KNOX - 004814,KNOX,004814,6,0.9995313877,1.0,2
state_senate_2022,KNOX - 004815,KNOX,004815,6,0.9998044251,1.0,2
state_senate_2022,KNOX - 004817,KNOX,004817,6,0.9998344157,1.0,2
state_senate_2022,KNOX - 004822,KNOX,004822,6,0.9991961509,1.0,2
state_senate_2022,KNOX - 004823,KNOX,004823,6,0.9997920136,1.0,2
state_senate_2022,KNOX - 004824,KNOX,004824,6,0.9996719697,1.0,2
state_senate_2022,KNOX - 004828,KNOX,004828,7,0.9993833368,1.0,2
state_senate_2022,KNOX - 004829,KNOX,004829,6,0.9992236086,1.0,2
state_senate_2022,KNOX - 004831,KNOX,004831,6,0.9995660305,1.0,2
state_senate_2022,KNOX - 004832,KNOX,004832,7,0.9956912377,1.0,2
state_senate_2022,KNOX - 004834,KNOX,004834,6,0.9996842476,1.0,2
state_senate_2022,KNOX - 004835,KNOX,004835,6,0.9994945122,1.0,2
state_senate_2022,KNOX - 004837,KNOX,004837,6,0.9984890875,1.0,2
state_senate_2022,KNOX - 004838,KNOX,004838,7,0.9999122148,1.0,2
state_senate_2022,KNOX - 004839,KNOX,004839,6,0.9982605545,1.0,3
state_senate_2022,KNOX - 004840,KNOX,004840,6,0.9993818373,1.0,2
state_senate_2022,KNOX - 004841,KNOX,004841,7,0.9982443041,1.0,4
state_senate_2022,KNOX - 004842,KNOX,004842,7,0.9997659816,1.0,3
state_senate_2022,KNOX - 004844,KNOX,004844,5,0.9990553419,1.0,3
state_senate_2022,KNOX - 004845,KNOX,004845,7,0.9985932782,1.0,2
state_senate_2022,KNOX - 004846,KNOX,004846,5,0.9993882586,1.0,2
state_senate_2022,KNOX - 004847,KNOX,004847,7,0.9997029972,1.0,2
state_senate_2022,KNOX - 004848,KNOX,004848,7,0.9982933948,1.0,2
state_senate_2022,KNOX - 004849,KNOX,004849,5,0.9970236988,1.0,2
state_senate_2022,KNOX - 004850,KNOX,004850,7,0.9988990097,1.0,2
state_senate_2022,KNOX - 004854,KNOX,004854,7,0.9998277287,1.0,2
state_senate_2022,KNOX - 004856,KNOX,004856,7,0.9967293569,1.0,2
state_senate_2022,KNOX - 004857,KNOX,004857,7,0.9993203927,1.0,2
state_senate_2022,KNOX - 004858,KNOX,004858,7,0.9984981462,1.0,2
state_senate_2022,KNOX - 004859,KNOX,004859,7,0.9977829879,1.0,3
state_senate_2022,KNOX - 004860,KNOX,004860,6,0.9971827984,1.0,2
state_senate_2022,KNOX - 004861,KNOX,004861,7,0.7025772424,1.0,3
state_senate_2022,KNOX - 004862,KNOX,004862,7,0.9985331535,1.0,2
state_senate_2022,KNOX - 004863,KNOX,004863,5,0.9999984,1.0,2
state_senate_2022,KNOX - 004864,KNOX,004864,7,0.9964288254,1.0,3
state_senate_2022,KNOX - 004865,KNOX,004865,6,0.9117420658,1.0,2
state_senate_2022,KNOX - 004867,KNOX,004867,7,0.6130994456,1.0,3
state_senate_2022,KNOX - 004871,KNOX,004871,6,0.9999369006,1.0,2
state_senate_2022,KNOX - 004872,KNOX,004872,6,0.9782812364,1.0,2
state_senate_2022,KNOX - 004875,KNOX,004875,5,0.9971649948,1.0,2
state_senate_2022,KNOX - 004877,KNOX,004877,5,0.9995036885,1.0,2
state_senate_2022,KNOX - 004879,KNOX,004879,7,0.9987612258,1.0,2
state_senate_2022,KNOX - 004880,KNOX,004880,7,0.999768333,1.0,2
state_senate_2022,KNOX - 004881,KNOX,004881,6,0.998575573,1.0,2
state_senate_2022,KNOX - 004882,KNOX,004882,7,0.7116757612,1.0,3
state_senate_2022,KNOX - 004883,KNOX,004883,7,0.6926203808,1.0,3
state_senate_2022,KNOX - 004884,KNOX,004884,6,0.5725599625,1.0,3
state_senate_2022,KNOX - 004886,KNOX,004886,6,0.9990416754,1.0,2
state_senate_2022,KNOX - 004887,KNOX,004887,7,0.995731694,1.0,3
state_senate_2022,KNOX - 004888,KNOX,004888,5,0.6898895558,1.0,2
state_senate_2022,KNOX - 004890,KNOX,004890,7,0.9982150057,1.0,3
state_senate_2022,KNOX - 004891,KNOX,004891,7,0.9993254721,1.0,3
state_senate_2022,KNOX - 004892,KNOX,004892,5,0.9989440588,1.0,2
state_senate_2022,KNOX - 004893,KNOX,004893,6,0.99796468,1.0,2
state_senate_2022,KNOX - 004894,KNOX,004894,5,0.9969898277,1.0,2
state_senate_2022,KNOX - 004895,KNOX,004895,7,0.9991258359,1.0,2
state_senate_2022,KNOX - 004896,KNOX,004896,6,0.7459425565,1.0,2
state_senate_2022,LAKE - 004951,LAKE,004951,25,0.9998569154,0.9999180391,2
state_senate_2022,LAKE - 004952,LAKE,004952,25,0.9999676762,0.9999729614,2
state_senate_2022,LAKE - 004953,LAKE,004953,25,0.9997637305,0.9998776802,2
state_senate_2022,LAUDERDALE - 005051,LAUDERDALE,005051,32,0.9998098933,0.9999025582,2
state_senate_2022,LAUDERDALE - 005052,LAUDERDALE,005052,32,0.9994595401,1.0,2
state_senate_2022,LAUDERDALE - 005054,LAUDERDALE,005054,32,0.9997874796,1.0,2
state_senate_2022,LAUDERDALE - 005063,LAUDERDALE,005063,32,0.9983562725,1.0,3
state_senate_2022,LAUDERDALE - 005064,LAUDERDALE,005064,32,0.9998140121,1.0,2
state_senate_2022,LAWRENCE - 005152,LAWRENCE,005152,26,0.999914688,1.0,2
state_senate_2022,LAWRENCE - 005153,LAWRENCE,005153,26,0.9998262869,0.9999554717,2
state_senate_2022,LAWRENCE - 005158,LAWRENCE,005158,26,0.9999033291,1.0,2
state_senate_2022,LAWRENCE - 005160,LAWRENCE,005160,26,0.9999349116,1.0,2
state_senate_2022,LAWRENCE - 005161,LAWRENCE,005161,26,0.9999265092,1.0,2
state_senate_2022,LAWRENCE - 005162,LAWRENCE,005162,26,0.999943834,1.0,2
state_senate_2022,LAWRENCE - 005163,LAWRENCE,005163,26,0.9999982311,1.0,2
state_senate_2022,LAWRENCE - 005173,LAWRENCE,005173,26,0.999999012,1.0,2
state_senate_2022,LAWRENCE - 005174,LAWRENCE,005174,26,0.999980914,1.0,2
state_senate_2022,LEWIS - 005251,LEWIS,005251,28,0.9998802725,1.0,2
state_senate_2022,LEWIS - 005252,LEWIS,005252,28,0.9998957018,1.0,3
state_senate_2022,LEWIS - 005253,LEWIS,005253,28,0.9994197754,1.0,3
state_senate_2022,LEWIS - 005254,LEWIS,005254,28,0.9999628669,1.0,2
state_senate_2022,LEWIS - 005255,LEWIS,005255,28,0.9999829394,1.0,2
state_senate_2022,LINCOLN - 000002,LINCOLN,000002,16,0.9999417754,1.0,2
state_senate_2022,LINCOLN - 000003,LINCOLN,000003,16,0.9999054232,0.9999369811,2
state_senate_2022,LINCOLN - 000004,LINCOLN,000004,16,0.9999927493,1.0,2
state_senate_2022,LINCOLN - 000011,LINCOLN,000011,16,0.9996546115,1.0,2
state_senate_2022,LINCOLN - 000016,LINCOLN,000016,16,0.9997158127,1.0,2
state_senate_2022,LINCOLN - 000017,LINCOLN,000017,16,0.9995410333,1.0,3
state_senate_2022,LOUDON - 005451,LOUDON,005451,5,0.9996664104,1.0,4
state_senate_2022,LOUDON - 005452,LOUDON,005452,5,0.9999807752,1.0,2
state_senate_2022,LOUDON - 005454,LOUDON,005454,5,0.9997416623,1.0,2
state_senate_2022,LOUDON - 005455,LOUDON,005455,5,0.9994759593,1.0,2
state_senate_2022,LOUDON - 005456,LOUDON,005456,5,0.9998394313,1.0,2
state_senate_2022,LOUDON - 005457,LOUDON,005457,5,0.9999825362,1.0,2
state_senate_2022,LOUDON - 005458,LOUDON,005458,5,0.9995383174,1.0,3
state_senate_2022,LOUDON - 005462,LOUDON,005462,5,0.9999757405,1.0,2
state_senate_2022,LOUDON - 005463,LOUDON,005463,5,0.9994784404,1.0,3
state_senate_2022,MACON - 005552,MACON,005552,12,0.9999470642,1.0,3
state_senate_2022,MACON - 005555,MACON,005555,12,0.9999850116,1.0,2
state_senate_2022,MACON - 005556,MACON,005556,12,0.9999108288,0.9999553339,2
state_senate_2022,MACON - 005557,MACON,005557,12,0.9999562319,1.0,2
state_senate_2022,MADISON - 005657,MADISON,005657,25,0.9999418897,1.0,2
state_senate_2022,MADISON - 005658,MADISON,005658,25,0.9999898266,1.0,2
state_senate_2022,MADISON - 005659,MADISON,005659,25,0.9999454704,1.0,2
state_senate_2022,MADISON - 005661,MADISON,005661,25,0.9999962841,1.0,2
state_senate_2022,MADISON - 005662,MADISON,005662,25,0.9999679671,1.0,2
state_senate_2022,MADISON - 005663,MADISON,005663,25,0.999964987,1.0,2
state_senate_2022,MADISON - 005665,MADISON,005665,25,0.9999922587,1.0,2
state_senate_2022,MADISON - 005666,MADISON,005666,25,0.9999985502,1.0,2
state_senate_2022,MADISON - 005668,MADISON,005668,25,0.9999965592,1.0,2
state_senate_2022,MADISON - 005670,MADISON,005670,25,0.9999851686,1.0,2
state_senate_2022,MADISON - 005681,MADISON,005681,25,0.9999998074,1.0,2
state_senate_2022,MADISON - 005683,MADISON,005683,25,0.9999514896,1.0,2
state_senate_2022,MARION - 002660,MARION,002660,10,0.9991286572,1.0,2
state_senate_2022,MARION - 005752,MARION,005752,10,0.9998144705,1.0,2
state_senate_2022,MARION - 005755,MARION,005755,10,0.9999990478,1.0,2
state_senate_2022,MARION - 005757,MARION,005757,10,0.9999219221,1.0,2
state_senate_2022,MARION - 005761,MARION,005761,10,0.9994778049,1.0,2
state_senate_2022,MARION - 005764,MARION,005764,10,0.9999438907,0.99999786,2
state_senate_2022,MARION - 005765,MARION,005765,10,0.9999806542,1.0,2
state_senate_2022,MARION - 005767,MARION,005767,10,0.9999454439,1.0,2
state_senate_2022,MARSHALL - 005851,MARSHALL,005851,28,0.9999190783,1.0,3
state_senate_2022,MARSHALL - 005852,MARSHALL,005852,28,0.9999993605,1.0,2
state_senate_2022,MARSHALL - 005853,MARSHALL,005853,28,0.9998236737,1.0,3
state_senate_2022,MARSHALL - 005854,MARSHALL,005854,28,0.9999522861,1.0,4
state_senate_2022,MAURY - 005952,MAURY,005952,28,0.9999323987,1.0,2
state_senate_2022,MAURY - 005953,MAURY,005953,28,0.9999780558,1.0,2
state_senate_2022,MAURY - 005954,MAURY,005954,28,0.9999577378,1.0,3
state_senate_2022,MAURY - 005961,MAURY,005961,28,0.9999722774,1.0,2
state_senate_2022,MAURY - 005962,MAURY,005962,28,0.9997908094,1.0,2
state_senate_2022,MAURY - 005965,MAURY,005965,28,0.9999477263,1.0,2
state_senate_2022,MAURY - 005970,MAURY,005970,28,0.9998943432,1.0,2
state_senate_2022,MCMINN - 006051,MCMINN,006051,1,0.9997416283,1.0,2
state_senate_2022,MCMINN - 006053,MCMINN,006053,1,0.9999137396,1.0,4
state_senate_2022,MCMINN - 006061,MCMINN,006061,1,0.999996507,1.0,2
state_senate_2022,MCMINN - 006062,MCMINN,006062,1,0.999860852,1.0,2
state_senate_2022,MCMINN - 006063,MCMINN,006063,1,0.999971236,1.0,2
state_senate_2022,MCMINN - 006064,MCMINN,006064,1,0.9997741313,1.0,2
state_senate_2022,MCMINN - 006065,MCMINN,006065,1,0.9999239655,1.0,2
state_senate_2022,MEIGS - 006253,MEIGS,006253,1,0.9995631532,1.0,2
state_senate_2022,MEIGS - 006256,MEIGS,006256,1,0.9999107842,1.0,2
state_senate_2022,MONROE - 006351,MONROE,006351,2,0.9997647803,1.0,3
state_senate_2022,MONROE - 006352,MONROE,006352,2,0.9999946749,1.0,2
state_senate_2022,MONROE - 006354,MONROE,006354,2,0.9998075037,1.0,2
state_senate_2022,MONROE - 006356,MONROE,006356,2,0.9997641993,1.0,2
state_senate_2022,MONROE - 006358,MONROE,006358,2,0.9996212603,1.0,2
state_senate_2022,MONROE - 006359,MONROE,006359,2,0.999947746,1.0,2
state_senate_2022,MONROE - 006360,MONROE,006360,2,0.9998610056,1.0,2
state_senate_2022,MONTGOMERY - 006453,MONTGOMERY,006453,22,0.9997085334,1.0,2
state_senate_2022,MONTGOMERY - 006454,MONTGOMERY,006454,22,0.9999626595,0.999984216,2
state_senate_2022,MONTGOMERY - 006455,MONTGOMERY,006455,22,0.9999853463,1.0,2
state_senate_2022,MONTGOMERY - 006460,MONTGOMERY,006460,22,0.999953259,1.0,2
state_senate_2022,MONTGOMERY - 006461,MONTGOMERY,006461,22,0.9998103284,1.0,2
