precinct_key,county_norm,prec_id,current_2022_district,new_2026_district,dominant_district_changed,current_2022_dominant_weight,new_2026_dominant_weight,current_2022_split_count,new_2026_split_count
ROANE - 007453,ROANE,007453,3,3,0,0.9997928465,0.9997250484,2,2
ROANE - 007454,ROANE,007454,3,3,0,0.9999311159,1.0,2,1
ROANE - 007455,ROANE,007455,3,3,0,1.0,1.0,1,1
ROANE - 007456,ROANE,007456,3,3,0,1.0,1.0,1,1
ROANE - 007457,ROANE,007457,3,3,0,1.0,0.9997933527,1,2
ROANE - 007458,ROANE,007458,3,3,0,0.999816581,0.9997846641,2,2
ROANE - 007459,ROANE,007459,3,3,0,1.0,0.999722157,1,2
ROANE - 007460,ROANE,007460,3,3,0,1.0,1.0,1,1
ROANE - 007461,ROANE,007461,3,3,0,1.0,0.9998378397,1,2
ROANE - 007462,ROANE,007462,3,3,0,1.0,1.0,1,1
ROANE - 007463,ROANE,007463,3,3,0,1.0,1.0,1,1
ROANE - 007464,ROANE,007464,3,3,0,1.0,0.9991451032,1,2
ROANE - 007465,ROANE,007465,3,3,0,1.0,0.9990625031,1,2
ROANE - 007466,ROANE,007466,3,3,0,1.0,0.9980947036,1,2
ROANE - 007467,ROANE,007467,3,3,0,1.0,1.0,1,1
ROANE - 007468,ROANE,007468,3,3,0,0.9999828374,1.0,2,1
ROANE - 007469,ROANE,007469,3,3,0,1.0,1.0,1,1
ROANE - 007470,ROANE,007470,3,3,0,0.9991462505,0.9994959759,3,2
ROANE - 007471,ROANE,007471,3,3,0,0.9999806165,1.0,2,1
ROANE - 007472,ROANE,007472,3,3,0,0.9997680597,0.9988971911,2,2
ROANE - 007473,ROANE,007473,3,3,0,0.9999562411,0.9998672306,2,2
ROANE - 007474,ROANE,007474,3,3,0,0.9999869187,0.9998128645,3,2
ROBERTSON - 007551,ROBERTSON,007551,7,7,0,0.9999129594,0.9999975761,2,1
ROBERTSON - 007552,ROBERTSON,007552,7,7,0,0.9996652752,1.0,2,1
ROBERTSON - 007553,ROBERTSON,007553,7,7,0,1.0,1.0,1,1
ROBERTSON - 007554,ROBERTSON,007554,7,7,0,0.9994130181,1.0,2,1
ROBERTSON - 007555,ROBERTSON,007555,7,7,0,1.0,1.0,1,1
ROBERTSON - 007556,ROBERTSON,007556,7,7,0,1.0,1.0,1,1
ROBERTSON - 007557,ROBERTSON,007557,7,7,0,1.0,1.0,1,1
ROBERTSON - 007558,ROBERTSON,007558,7,7,0,1.0,1.0,1,1
ROBERTSON - 007559,ROBERTSON,007559,7,7,0,0.9999966915,0.9999997895,1,1
ROBERTSON - 007560,ROBERTSON,007560,7,7,0,1.0,1.0,1,1
ROBERTSON - 007561,ROBERTSON,007561,7,7,0,0.9999537784,0.9999832424,1,1
ROBERTSON - 007562,ROBERTSON,007562,7,7,0,0.9999531782,0.9999714994,1,1
ROBERTSON - 007563,ROBERTSON,007563,7,7,0,1.0,1.0,1,1
ROBERTSON - 007564,ROBERTSON,007564,7,7,0,1.0,1.0,1,1
ROBERTSON - 007565,ROBERTSON,007565,7,7,0,1.0,1.0,1,1
ROBERTSON - 007566,ROBERTSON,007566,7,7,0,1.0,1.0,1,1
ROBERTSON - 007567,ROBERTSON,007567,7,7,0,1.0,1.0,1,1
ROBERTSON - 007568,ROBERTSON,007568,7,7,0,1.0,1.0,1,1
RUTHERFORD - 007651,RUTHERFORD,007651,4,4,0,0.9999988851,1.0,2,1
RUTHERFORD - 007652,RUTHERFORD,007652,4,4,0,0.9999331995,0.9999712805,3,2
RUTHERFORD - 007653,RUTHERFORD,007653,4,4,0,0.9999979652,0.9999921822,2,2
RUTHERFORD - 007654,RUTHERFORD,007654,4,4,0,0.9998965835,0.9999061625,2,2
RUTHERFORD - 007655,RUTHERFORD,007655,4,4,0,1.0,0.9999272142,1,2
RUTHERFORD - 007656,RUTHERFORD,007656,4,4,0,0.9998354775,1.0,2,1
RUTHERFORD - 007657,RUTHERFORD,007657,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007658,RUTHERFORD,007658,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007659,RUTHERFORD,007659,4,4,0,1.0,0.9994902933,1,2
RUTHERFORD - 007660,RUTHERFORD,007660,4,4,0,0.9983313153,0.9999582964,2,2
RUTHERFORD - 007661,RUTHERFORD,007661,4,4,0,0.9999031232,0.9999564014,2,2
RUTHERFORD - 007662,RUTHERFORD,007662,4,4,0,1.0,0.9997089932,1,2
RUTHERFORD - 007663,RUTHERFORD,007663,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007664,RUTHERFORD,007664,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007665,RUTHERFORD,007665,4,4,0,0.9999026507,0.9998703801,2,2
RUTHERFORD - 007666,RUTHERFORD,007666,4,4,0,0.9997411732,0.9996443615,2,2
RUTHERFORD - 007667,RUTHERFORD,007667,4,4,0,1.0,0.9997629652,1,2
RUTHERFORD - 007668,RUTHERFORD,007668,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007669,RUTHERFORD,007669,4,9,1,0.9998953668,0.9996830941,2,2
RUTHERFORD - 007670,RUTHERFORD,007670,4,4,0,1.0,0.9486421213,1,2
RUTHERFORD - 007671,RUTHERFORD,007671,4,9,1,0.9999198313,0.9997576046,2,2
RUTHERFORD - 007672,RUTHERFORD,007672,4,9,1,1.0,0.9997320751,1,2
RUTHERFORD - 007673,RUTHERFORD,007673,4,4,0,1.0,0.6347298071,1,2
RUTHERFORD - 007674,RUTHERFORD,007674,4,9,1,1.0,0.9990003881,1,2
RUTHERFORD - 007675,RUTHERFORD,007675,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007676,RUTHERFORD,007676,4,4,0,1.0,0.9999899165,1,2
RUTHERFORD - 007677,RUTHERFORD,007677,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007678,RUTHERFORD,007678,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007679,RUTHERFORD,007679,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007680,RUTHERFORD,007680,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007681,RUTHERFORD,007681,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007682,RUTHERFORD,007682,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007683,RUTHERFORD,007683,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007684,RUTHERFORD,007684,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007685,RUTHERFORD,007685,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007686,RUTHERFORD,007686,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007687,RUTHERFORD,007687,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007688,RUTHERFORD,007688,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007689,RUTHERFORD,007689,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007690,RUTHERFORD,007690,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007691,RUTHERFORD,007691,4,4,0,1.0,0.7289950785,1,2
RUTHERFORD - 007692,RUTHERFORD,007692,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007693,RUTHERFORD,007693,4,4,0,0.9998309228,0.9996514593,2,2
RUTHERFORD - 007694,RUTHERFORD,007694,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007695,RUTHERFORD,007695,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007696,RUTHERFORD,007696,4,4,0,1.0,1.0,1,1
RUTHERFORD - 007698,RUTHERFORD,007698,4,4,0,0.9999927631,0.9999928583,2,2
RUTHERFORD - 007699,RUTHERFORD,007699,4,4,0,1.0,0.999826897,1,2
RUTHERFORD - 007700,RUTHERFORD,007700,4,4,0,1.0,1.0,1,1
SCOTT - 007751,SCOTT,007751,3,6,1,0.9558770869,1.0,2,1
SCOTT - 007752,SCOTT,007752,6,6,0,0.9999964882,1.0,2,1
SCOTT - 007753,SCOTT,007753,6,6,0,0.6455930823,1.0,2,1
SCOTT - 007754,SCOTT,007754,3,6,1,0.9099932263,0.9997796053,3,3
SCOTT - 007755,SCOTT,007755,6,6,0,0.9996135094,0.9995951602,2,2
SCOTT - 007756,SCOTT,007756,6,6,0,1.0,1.0,1,1
SCOTT - 007757,SCOTT,007757,6,6,0,0.999991491,0.999998064,1,1
SCOTT - 007758,SCOTT,007758,3,6,1,0.6799056285,1.0,2,1
SCOTT - 007759,SCOTT,007759,6,6,0,1.0,1.0,1,1
SCOTT - 007760,SCOTT,007760,6,6,0,0.9998311027,0.999960292,3,2
SEQUATCHIE - 007851,SEQUATCHIE,007851,4,4,0,0.9999471402,0.9998913486,2,2
SEQUATCHIE - 007852,SEQUATCHIE,007852,4,4,0,0.9999830516,0.9998994105,2,2
SEQUATCHIE - 007853,SEQUATCHIE,007853,4,4,0,1.0,1.0,1,1
SEQUATCHIE - 007854,SEQUATCHIE,007854,4,4,0,1.0,1.0,1,1
SEQUATCHIE - 007855,SEQUATCHIE,007855,4,4,0,0.9999869448,1.0,2,1
SEQUATCHIE - 007856,SEQUATCHIE,007856,4,4,0,0.9999361857,1.0,2,1
SEQUATCHIE - 007857,SEQUATCHIE,007857,4,4,0,1.0,1.0,1,1
SEQUATCHIE - 007858,SEQUATCHIE,007858,4,4,0,1.0,1.0,1,1
SEQUATCHIE - 007859,SEQUATCHIE,007859,4,4,0,1.0,1.0,1,1
SEVIER - 007951,SEVIER,007951,1,1,0,1.0,1.0,1,1
SEVIER - 007952,SEVIER,007952,1,1,0,1.0,1.0,1,1
SEVIER - 007953,SEVIER,007953,1,1,0,1.0,1.0,1,1
SEVIER - 007954,SEVIER,007954,1,1,0,1.0,1.0,1,1
SEVIER - 007955,SEVIER,007955,1,1,0,1.0,1.0,1,1
SEVIER - 007956,SEVIER,007956,1,1,0,0.9997005488,0.9996692814,2,2
SEVIER - 007957,SEVIER,007957,1,1,0,1.0,1.0,1,1
SEVIER - 007958,SEVIER,007958,1,1,0,0.9998282633,0.9998061923,2,2
SEVIER - 007959,SEVIER,007959,1,1,0,0.9998888189,0.9998883359,2,2
SEVIER - 007960,SEVIER,007960,1,1,0,0.9998042568,0.9998013454,2,2
SEVIER - 007961,SEVIER,007961,1,1,0,1.0,1.0,1,1
SEVIER - 007962,SEVIER,007962,1,1,0,1.0,1.0,1,1
SEVIER - 007963,SEVIER,007963,1,1,0,1.0,1.0,1,1
SEVIER - 007964,SEVIER,007964,1,1,0,1.0,1.0,1,1
SEVIER - 007965,SEVIER,007965,1,1,0,0.9998417342,0.9998305652,2,2
SEVIER - 007966,SEVIER,007966,1,1,0,1.0,1.0,1,1
SEVIER - 007967,SEVIER,007967,1,1,0,0.9994860343,0.9995669379,2,2
SEVIER - 007968,SEVIER,007968,1,1,0,0.9993309106,0.9993933882,2,2
SEVIER - 007969,SEVIER,007969,1,1,0,0.9999631257,0.9999706695,2,2
SEVIER - 007970,SEVIER,007970,1,1,0,0.9997613312,0.9997503917,2,2
SEVIER - 007971,SEVIER,007971,1,1,0,1.0,1.0,1,1
SEVIER - 007972,SEVIER,007972,1,1,0,1.0,1.0,1,1
SEVIER - 007973,SEVIER,007973,1,1,0,1.0,1.0,1,1
SEVIER - 007974,SEVIER,007974,1,1,0,1.0,1.0,1,1
SEVIER - 007975,SEVIER,007975,1,1,0,1.0,1.0,1,1
SHELBY - 008051,SHELBY,008051,8,8,0,1.0,1.0,1,1
SHELBY - 008052,SHELBY,008052,8,8,0,0.999975657,1.0,2,1
SHELBY - 008053,SHELBY,008053,9,8,1,0.7066273422,1.0,2,1
SHELBY - 008054,SHELBY,008054,8,8,0,0.9994094027,1.0,2,1
SHELBY - 008055,SHELBY,008055,9,8,1,0.9984134359,1.0,2,1
SHELBY - 008056,SHELBY,008056,8,8,0,0.9998090285,1.0,2,1
SHELBY - 008057,SHELBY,008057,9,8,1,0.6903448666,1.0,2,1
SHELBY - 008058,SHELBY,008058,9,8,1,0.5039943705,1.0,2,1
SHELBY - 008060,SHELBY,008060,8,8,0,0.9991473309,1.0,2,1
SHELBY - 008061,SHELBY,008061,9,8,1,1.0,0.9677395097,1,2
SHELBY - 008063,SHELBY,008063,9,8,1,1.0,1.0,1,1
SHELBY - 008064,SHELBY,008064,9,8,1,0.9998279419,1.0,2,1
SHELBY - 008065,SHELBY,008065,8,8,0,0.9999928596,1.0,2,1
SHELBY - 008066,SHELBY,008066,9,8,1,0.6646672212,1.0,2,1
SHELBY - 008068,SHELBY,008068,8,9,1,1.0,0.9999291341,1,2
SHELBY - 008069,SHELBY,008069,8,9,1,0.9570439262,0.9998778722,2,2
SHELBY - 008070,SHELBY,008070,8,8,0,1.0,0.9995808687,1,2
SHELBY - 008071,SHELBY,008071,8,8,0,1.0,0.9997737535,1,2
SHELBY - 008072,SHELBY,008072,8,9,1,1.0,0.5881372057,1,2
SHELBY - 008073,SHELBY,008073,8,8,0,0.9999236299,0.9975894602,2,2
SHELBY - 008074,SHELBY,008074,8,9,1,0.9324846469,0.9998597787,2,1
SHELBY - 008075,SHELBY,008075,8,8,0,1.0,0.9942454209,1,2
SHELBY - 008076,SHELBY,008076,9,8,1,0.9994052321,0.9996080219,2,2
SHELBY - 008077,SHELBY,008077,9,8,1,1.0,1.0,1,1
SHELBY - 008078,SHELBY,008078,9,8,1,1.0,1.0,1,1
SHELBY - 008079,SHELBY,008079,9,8,1,0.9998426215,1.0,2,1
SHELBY - 008080,SHELBY,008080,9,8,1,0.9987227322,1.0,2,1
SHELBY - 008081,SHELBY,008081,8,9,1,0.9992019564,0.5541650214,2,2
SHELBY - 008082,SHELBY,008082,8,9,1,0.6617509302,0.6850946947,2,2
SHELBY - 008083,SHELBY,008083,9,9,0,0.9995443183,0.9997686675,2,1
SHELBY - 008084,SHELBY,008084,9,9,0,0.9999599587,0.9998619716,1,1
SHELBY - 008086,SHELBY,008086,8,8,0,0.9996678649,1.0,2,1
SHELBY - 008087,SHELBY,008087,8,8,0,0.9994790555,1.0,2,1
SHELBY - 008088,SHELBY,008088,8,8,0,0.9994683148,1.0,2,1
SHELBY - 008089,SHELBY,008089,8,8,0,0.9993302343,1.0,2,1
SHELBY - 008090,SHELBY,008090,8,8,0,0.7217830044,0.9971593271,2,2
SHELBY - 008091,SHELBY,008091,8,8,0,1.0,1.0,1,1
SHELBY - 008093,SHELBY,008093,8,8,0,1.0,1.0,1,1
SHELBY - 008094,SHELBY,008094,8,8,0,1.0,0.9999999891,1,2
SHELBY - 008095,SHELBY,008095,8,8,0,0.9958767682,1.0,2,1
SHELBY - 008096,SHELBY,008096,8,8,0,0.999581976,1.0,2,1
SHELBY - 008097,SHELBY,008097,8,8,0,0.994624794,1.0,2,1
SHELBY - 008098,SHELBY,008098,9,8,1,1.0,0.5906372353,1,2
SHELBY - 008099,SHELBY,008099,9,8,1,0.9999650726,1.0,2,1
SHELBY - 008100,SHELBY,008100,9,5,1,0.9995992516,0.9996127024,1,1
SHELBY - 008101,SHELBY,008101,9,5,1,0.9994740115,0.9995251376,1,1
SHELBY - 008102,SHELBY,008102,9,5,1,0.9989707802,0.9991980584,1,1
SHELBY - 008103,SHELBY,008103,9,5,1,1.0,1.0,1,1
SHELBY - 008104,SHELBY,008104,9,5,1,0.9990209141,0.999252654,1,1
SHELBY - 008105,SHELBY,008105,9,5,1,1.0,1.0,1,1
SHELBY - 008106,SHELBY,008106,9,5,1,1.0,0.9997485772,1,2
SHELBY - 008107,SHELBY,008107,9,5,1,1.0,1.0,1,1
SHELBY - 008108,SHELBY,008108,9,5,1,1.0,1.0,1,1
SHELBY - 008109,SHELBY,008109,9,5,1,1.0,1.0,1,1
SHELBY - 008110,SHELBY,008110,9,5,1,1.0,1.0,1,1
SHELBY - 008111,SHELBY,008111,9,5,1,1.0,1.0,1,1
SHELBY - 008113,SHELBY,008113,9,5,1,1.0,0.5532182984,1,2
SHELBY - 008114,SHELBY,008114,9,5,1,1.0,0.9997200012,1,2
SHELBY - 008117,SHELBY,008117,9,5,1,1.0,0.5497546447,1,2
SHELBY - 008118,SHELBY,008118,9,9,0,1.0,0.9580151941,1,2
SHELBY - 008119,SHELBY,008119,9,5,1,1.0,0.9997531209,1,3
SHELBY - 008120,SHELBY,008120,9,5,1,1.0,1.0,1,1
SHELBY - 008121,SHELBY,008121,9,5,1,1.0,1.0,1,1
SHELBY - 008122,SHELBY,008122,9,5,1,1.0,1.0,1,1
SHELBY - 008123,SHELBY,008123,9,5,1,1.0,1.0,1,1
SHELBY - 008125,SHELBY,008125,9,8,1,1.0,0.9995997997,1,3
SHELBY - 008130,SHELBY,008130,9,5,1,1.0,1.0,1,1
SHELBY - 008131,SHELBY,008131,9,5,1,1.0,1.0,1,1
SHELBY - 008133,SHELBY,008133,9,8,1,0.8540136555,1.0,2,1
SHELBY - 008136,SHELBY,008136,9,8,1,1.0,0.999750805,1,2
SHELBY - 008138,SHELBY,008138,9,9,0,1.0,1.0,1,1
SHELBY - 008139,SHELBY,008139,9,9,0,1.0,0.9991858933,1,3
SHELBY - 008141,SHELBY,008141,9,8,1,0.9574303047,0.8709292829,2,2
SHELBY - 008142,SHELBY,008142,9,9,0,1.0,1.0,1,1
SHELBY - 008144,SHELBY,008144,9,5,1,1.0,1.0,1,1
SHELBY - 008145,SHELBY,008145,9,5,1,0.9997135061,0.999700678,1,1
SHELBY - 008146,SHELBY,008146,9,5,1,1.0,0.9998306556,1,2
SHELBY - 008149,SHELBY,008149,9,8,1,1.0,0.7931025547,1,2
SHELBY - 008152,SHELBY,008152,9,8,1,0.9700812885,0.9998979722,2,2
SHELBY - 008154,SHELBY,008154,8,8,0,0.9999861942,1.0,2,1
SHELBY - 008157,SHELBY,008157,8,8,0,0.8128240852,1.0,2,1
SHELBY - 008158,SHELBY,008158,9,9,0,1.0,0.999713372,1,2
SHELBY - 008159,SHELBY,008159,9,8,1,1.0,0.5489393343,1,2
SHELBY - 008161,SHELBY,008161,9,9,0,1.0,1.0,1,1
SHELBY - 008164,SHELBY,008164,9,5,1,1.0,0.8315287408,1,2
SHELBY - 008166,SHELBY,008166,9,9,0,1.0,1.0,1,1
SHELBY - 008167,SHELBY,008167,9,9,0,1.0,0.9999989709,1,2
SHELBY - 008168,SHELBY,008168,9,9,0,0.999989379,0.9998557703,1,1
SHELBY - 008170,SHELBY,008170,9,9,0,1.0,0.8620378094,1,2
SHELBY - 008171,SHELBY,008171,9,9,0,1.0,1.0,1,1
SHELBY - 008172,SHELBY,008172,9,5,1,1.0,0.910430839,1,2
SHELBY - 008174,SHELBY,008174,8,8,0,1.0,1.0,1,1
SHELBY - 008176,SHELBY,008176,9,8,1,1.0,0.9991549895,1,2
SHELBY - 008177,SHELBY,008177,9,8,1,0.9999950187,0.9991547813,2,2
SHELBY - 008178,SHELBY,008178,9,8,1,0.9986502696,0.9998042499,2,2
SHELBY - 008179,SHELBY,008179,9,8,1,0.7771592009,1.0,2,1
SHELBY - 008180,SHELBY,008180,8,8,0,0.9995489628,1.0,2,1
SHELBY - 008182,SHELBY,008182,9,5,1,0.9997517442,0.9997594747,1,1
SHELBY - 008183,SHELBY,008183,9,5,1,1.0,1.0,1,1
SHELBY - 008184,SHELBY,008184,9,5,1,1.0,1.0,1,1
SHELBY - 008187,SHELBY,008187,9,5,1,1.0,0.9999929414,1,2
SHELBY - 008189,SHELBY,008189,9,5,1,1.0,1.0,1,1
SHELBY - 008190,SHELBY,008190,9,5,1,1.0,1.0,1,1
SHELBY - 008191,SHELBY,008191,9,9,0,1.0,1.0,1,1
SHELBY - 008192,SHELBY,008192,9,9,0,1.0,0.9990539305,1,2
SHELBY - 008194,SHELBY,008194,9,9,0,1.0,0.9979402932,1,2
SHELBY - 008195,SHELBY,008195,9,9,0,1.0,1.0,1,1
SHELBY - 008197,SHELBY,008197,9,9,0,1.0,1.0,1,1
SHELBY - 008199,SHELBY,008199,9,9,0,1.0,1.0,1,1
SHELBY - 008200,SHELBY,008200,9,5,1,1.0,1.0,1,1
SHELBY - 008201,SHELBY,008201,9,5,1,0.9999995085,0.9997744513,1,1
SHELBY - 008202,SHELBY,008202,9,5,1,1.0,1.0,1,1
SHELBY - 008203,SHELBY,008203,9,5,1,1.0,1.0,1,1
SHELBY - 008204,SHELBY,008204,9,5,1,1.0,0.9991417179,1,2
SHELBY - 008205,SHELBY,008205,9,5,1,1.0,0.9996064137,1,2
SHELBY - 008206,SHELBY,008206,9,9,0,1.0,0.9990973023,1,2
SHELBY - 008207,SHELBY,008207,9,5,1,1.0,0.9995082753,1,2
SHELBY - 008209,SHELBY,008209,9,9,0,1.0,0.9997127416,1,2
SHELBY - 008210,SHELBY,008210,9,9,0,1.0,1.0,1,1
SHELBY - 008211,SHELBY,008211,9,9,0,1.0,1.0,1,1
SHELBY - 008212,SHELBY,008212,9,9,0,1.0,1.0,1,1
SHELBY - 008213,SHELBY,008213,9,9,0,0.9999824471,0.9994437917,1,2
SHELBY - 008214,SHELBY,008214,9,9,0,1.0,1.0,1,1
SHELBY - 008216,SHELBY,008216,8,8,0,0.9993499703,1.0,2,1
SHELBY - 008217,SHELBY,008217,8,8,0,0.8121672173,1.0,2,1
SHELBY - 008219,SHELBY,008219,8,8,0,0.976089307,1.0,2,1
SHELBY - 008221,SHELBY,008221,9,8,1,0.9895524805,0.9198046995,2,2
SHELBY - 008222,SHELBY,008222,9,8,1,0.9993445135,0.9347403921,2,2
SHELBY - 008224,SHELBY,008224,9,5,1,0.9999998225,0.9997595584,1,1
SHELBY - 008226,SHELBY,008226,9,5,1,1.0,1.0,1,1
SHELBY - 008228,SHELBY,008228,9,5,1,1.0,1.0,1,1
SHELBY - 008229,SHELBY,008229,9,5,1,1.0,0.9995602385,1,2
SHELBY - 008231,SHELBY,008231,9,8,1,0.9999935552,0.9992254968,2,2
SHELBY - 008232,SHELBY,008232,9,8,1,0.9999496012,0.9990851726,2,2
SHELBY - 008233,SHELBY,008233,9,8,1,1.0,0.9998569585,1,2
SHELBY - 008234,SHELBY,008234,9,5,1,1.0,0.9996923724,1,2
SHELBY - 008236,SHELBY,008236,9,8,1,1.0,1.0,1,1
SHELBY - 008237,SHELBY,008237,9,8,1,0.9994308276,1.0,2,1
SHELBY - 008239,SHELBY,008239,9,5,1,1.0,0.6642804749,1,2
SHELBY - 008240,SHELBY,008240,9,5,1,1.0,1.0,1,1
SHELBY - 008241,SHELBY,008241,9,8,1,1.0,1.0,1,1
SHELBY - 008242,SHELBY,008242,9,8,1,1.0,1.0,1,1
SHELBY - 008243,SHELBY,008243,9,9,0,1.0,1.0,1,1
SHELBY - 008244,SHELBY,008244,9,9,0,1.0,1.0,1,1
SHELBY - 008245,SHELBY,008245,9,9,0,1.0,0.9346848956,1,2
SHELBY - 008246,SHELBY,008246,9,9,0,1.0,1.0,1,1
SHELBY - 008248,SHELBY,008248,9,9,0,1.0,1.0,1,1
SHELBY - 008250,SHELBY,008250,9,9,0,1.0,1.0,1,1
SHELBY - 008251,SHELBY,008251,9,9,0,1.0,1.0,1,1
SHELBY - 008252,SHELBY,008252,9,8,1,0.9973842939,1.0,2,1
SHELBY - 008255,SHELBY,008255,9,8,1,1.0,1.0,1,1
SHELBY - 008256,SHELBY,008256,9,8,1,1.0,1.0,1,1
SHELBY - 008257,SHELBY,008257,9,8,1,1.0,1.0,1,1
SHELBY - 008258,SHELBY,008258,9,8,1,1.0,1.0,1,1
SHELBY - 008259,SHELBY,008259,9,8,1,0.9994961363,1.0,2,1
SHELBY - 008260,SHELBY,008260,9,5,1,0.9999540895,0.8155307012,1,2
SHELBY - 008261,SHELBY,008261,9,8,1,0.6294607103,1.0,2,1
SHELBY - 008262,SHELBY,008262,9,8,1,1.0,0.9998875883,1,2
SHELBY - 008263,SHELBY,008263,9,9,0,0.9993971654,0.5334782185,2,2
SHELBY - 008265,SHELBY,008265,9,9,0,1.0,1.0,1,1
SHELBY - 008266,SHELBY,008266,9,9,0,0.999998558,0.9998978643,1,1
SHELBY - 008267,SHELBY,008267,9,9,0,0.9998130011,0.9993183831,1,1
SHELBY - 008268,SHELBY,008268,9,9,0,1.0,1.0,1,1
SHELBY - 008269,SHELBY,008269,9,9,0,1.0,1.0,1,1
SHELBY - 008270,SHELBY,008270,8,8,0,0.9821607916,0.999981773,2,2
SHELBY - 008271,SHELBY,008271,8,9,1,1.0,0.7086061572,1,2
SMITH - 008301,SMITH,008301,6,6,0,1.0,0.9999746501,1,2
SMITH - 008302,SMITH,008302,6,6,0,1.0,1.0,1,1
SMITH - 008303,SMITH,008303,6,6,0,1.0,0.9999040176,1,2
SMITH - 008304,SMITH,008304,6,6,0,1.0,1.0,1,1
SMITH - 008305,SMITH,008305,6,6,0,1.0,1.0,1,1
SMITH - 008306,SMITH,008306,6,6,0,1.0,1.0,1,1
SMITH - 008307,SMITH,008307,6,6,0,1.0,1.0,1,1
SMITH - 008308,SMITH,008308,6,6,0,1.0,0.9999409462,1,2
STEWART - 008401,STEWART,008401,7,5,1,0.999990548,1.0,1,1
STEWART - 008402,STEWART,008402,7,5,1,0.9999631305,0.9999971595,2,1
STEWART - 008403,STEWART,008403,7,5,1,0.9999985639,0.9999802729,1,1
STEWART - 008404,STEWART,008404,7,5,1,1.0,0.9999667031,1,2
STEWART - 008405,STEWART,008405,7,5,1,0.999995581,1.0,2,1
STEWART - 008406,STEWART,008406,7,5,1,1.0,1.0,1,1
STEWART - 008407,STEWART,008407,7,5,1,1.0,0.9999900277,1,2
SULLIVAN - 008501,SULLIVAN,008501,1,1,0,0.9999878876,0.9999985146,1,1
SULLIVAN - 008502,SULLIVAN,008502,1,1,0,1.0,1.0,1,1
SULLIVAN - 008503,SULLIVAN,008503,1,1,0,0.999944588,0.9999975531,1,1
SULLIVAN - 008504,SULLIVAN,008504,1,1,0,0.999972251,0.9999902053,1,1
SULLIVAN - 008505,SULLIVAN,008505,1,1,0,0.9999732027,0.9999900086,1,1
SULLIVAN - 008506,SULLIVAN,008506,1,1,0,1.0,1.0,1,1
SULLIVAN - 008507,SULLIVAN,008507,1,1,0,1.0,1.0,1,1
SULLIVAN - 008508,SULLIVAN,008508,1,1,0,0.9999317087,0.9999646856,1,1
SULLIVAN - 008509,SULLIVAN,008509,1,1,0,1.0,1.0,1,1
SULLIVAN - 008510,SULLIVAN,008510,1,1,0,1.0,1.0,1,1
SULLIVAN - 008511,SULLIVAN,008511,1,1,0,0.999855589,0.9999146722,1,1
SULLIVAN - 008512,SULLIVAN,008512,1,1,0,1.0,1.0,1,1
SULLIVAN - 008513,SULLIVAN,008513,1,1,0,1.0,1.0,1,1
SULLIVAN - 008514,SULLIVAN,008514,1,1,0,1.0,1.0,1,1
SULLIVAN - 008515,SULLIVAN,008515,1,1,0,1.0,1.0,1,1
SULLIVAN - 008516,SULLIVAN,008516,1,1,0,1.0,1.0,1,1
SULLIVAN - 008517,SULLIVAN,008517,1,1,0,0.9998744091,0.9999494473,1,1
SULLIVAN - 008518,SULLIVAN,008518,1,1,0,1.0,1.0,1,1
SULLIVAN - 008519,SULLIVAN,008519,1,1,0,1.0,1.0,1,1
SULLIVAN - 008520,SULLIVAN,008520,1,1,0,1.0,1.0,1,1
SULLIVAN - 008521,SULLIVAN,008521,1,1,0,0.9998319233,0.9998864504,1,1
SULLIVAN - 008522,SULLIVAN,008522,1,1,0,1.0,1.0,1,1
SULLIVAN - 008523,SULLIVAN,008523,1,1,0,1.0,1.0,1,1
SULLIVAN - 008524,SULLIVAN,008524,1,1,0,1.0,1.0,1,1
SULLIVAN - 008525,SULLIVAN,008525,1,1,0,1.0,1.0,1,1
SUMNER - 008601,SUMNER,008601,6,6,0,1.0,0.6505274465,1,2
SUMNER - 008602,SUMNER,008602,6,6,0,1.0,0.9997358771,1,2
SUMNER - 008603,SUMNER,008603,6,7,1,1.0,0.8046622824,1,2
