geoid,nyt_key,prctseq,label,vtd20,vtd_name,weight,county_norm,county_fp
47125-9B St John Missionary Baptist Church,9B St John Missionary Baptist Church,16,9B St John,006471,19,0.16456221493467948,MONTGOMERY,125
47165-1001 Vol State College,1001 Vol State College,12,10-1 Vol State,008601,601 Vol State College,0.6645690700996447,SUMNER,165
47165-1001 Vol State College,1001 Vol State College,12,10-1 Vol State,008602,603 Jack Anderson Elementary,0.32296279739159156,SUMNER,165
47165-1001 Vol State College,1001 Vol State College,12,10-1 Vol State,008618,602 Gallatin Sr. High School,0.012468132508763738,SUMNER,165
47165-101 Westmoreland Middle,101 Westmoreland Middle,1,1-1 Westmoreland,008632,101 Westmoreland Middle,0.669646920763025,SUMNER,165
47165-101 Westmoreland Middle,101 Westmoreland Middle,1,1-1 Westmoreland,008636,103 Corinth Church of Christ,0.330353079236975,SUMNER,165
47165-1101 Station Camp Middle School,1101 Station Camp Middle School,13,11-1 Station Camp MS,008622,701 Whitten Elementary,0.4861763139656026,SUMNER,165
47165-1101 Station Camp Middle School,1101 Station Camp Middle School,13,11-1 Station Camp MS,008602,603 Jack Anderson Elementary,0.32161869369929863,SUMNER,165
47165-1101 Station Camp Middle School,1101 Station Camp Middle School,13,11-1 Station Camp MS,008628,703 Long Hollow Baptist Church,0.1483287039837502,SUMNER,165
47165-1101 Station Camp Middle School,1101 Station Camp Middle School,13,11-1 Station Camp MS,008601,601 Vol State College,0.04387628835134855,SUMNER,165
47165-1201 Howard Elementary School,1201 Howard Elementary School,14,12-1 Howard,008611,401 Howard Elementary School,1.0,SUMNER,165
47165-1202 Station Camp High School,1202 Station Camp High School,15,12-2 Station Camp HS,008611,401 Howard Elementary School,0.892748545805953,SUMNER,165
47165-1202 Station Camp High School,1202 Station Camp High School,15,12-2 Station Camp HS,008627,403 Cottontown Fire Hall,0.10725145419404705,SUMNER,165
47165-1301 Union Elementary School,1301 Union Elementary School,16,13-1 Union,008611,401 Howard Elementary School,0.6725547831291723,SUMNER,165
47165-1301 Union Elementary School,1301 Union Elementary School,16,13-1 Union,008610,404 Union Elementary,0.3274452168708278,SUMNER,165
47165-1401 Beech Elementary School,1401 Beech Elementary School,17,14-1 Beech,008624,1101 Beech High School Annex,0.43482615859337714,SUMNER,165
47165-1401 Beech Elementary School,1401 Beech Elementary School,17,14-1 Beech,008627,403 Cottontown Fire Hall,0.3870534252404621,SUMNER,165
47165-1401 Beech Elementary School,1401 Beech Elementary School,17,14-1 Beech,008626,1203 White House Middle School,0.0704472994882294,SUMNER,165
47165-1401 Beech Elementary School,1401 Beech Elementary School,17,14-1 Beech,008625,1103 Millersville Community Center,0.06208062319382434,SUMNER,165
47165-1401 Beech Elementary School,1401 Beech Elementary School,17,14-1 Beech,008628,703 Long Hollow Baptist Church,0.04559249348410692,SUMNER,165
47165-1402 Birdwell Chapel Church of Christ,1402 Birdwell Chapel Church of Christ,18,14-2 Birdwell,008627,403 Cottontown Fire Hall,0.4113018794410833,SUMNER,165
47165-1402 Birdwell Chapel Church of Christ,1402 Birdwell Chapel Church of Christ,18,14-2 Birdwell,008612,1201 Oakmont Elementary,0.36633885503414254,SUMNER,165
47165-1402 Birdwell Chapel Church of Christ,1402 Birdwell Chapel Church of Christ,18,14-2 Birdwell,008626,1203 White House Middle School,0.16353689713803363,SUMNER,165
47165-1402 Birdwell Chapel Church of Christ,1402 Birdwell Chapel Church of Christ,18,14-2 Birdwell,008611,401 Howard Elementary School,0.058822368386740646,SUMNER,165
47165-1501 White House Middle School,1501 White House Middle School,19,15-1 White House,008626,1203 White House Middle School,0.8665723000789213,SUMNER,165
47165-1501 White House Middle School,1501 White House Middle School,19,15-1 White House,008612,1201 Oakmont Elementary,0.13342769992107872,SUMNER,165
47165-1601 Millersville Community Center,1601 Millersville Community Center,20,16-1 Millersville,008625,1103 Millersville Community Center,0.5660142497392388,SUMNER,165
47165-1601 Millersville Community Center,1601 Millersville Community Center,20,16-1 Millersville,008623,1102 Church of the Nazarene,0.2694074568263953,SUMNER,165
47165-1601 Millersville Community Center,1601 Millersville Community Center,20,16-1 Millersville,008624,1101 Beech High School Annex,0.13685561059915288,SUMNER,165
47165-1601 Millersville Community Center,1601 Millersville Community Center,20,16-1 Millersville,008626,1203 White House Middle School,0.0277226828352131,SUMNER,165
47165-1701 Church of the Nazarene,1701 Church of the Nazarene,21,17-1 Goodlettsville,008623,1102 Church of the Nazarene,0.5139169386965107,SUMNER,165
47165-1701 Church of the Nazarene,1701 Church of the Nazarene,21,17-1 Goodlettsville,008633,1002 Merrol Hyde Magnet School,0.4556520552211205,SUMNER,165
47165-1701 Church of the Nazarene,1701 Church of the Nazarene,21,17-1 Goodlettsville,008624,1101 Beech High School Annex,0.030431006082368685,SUMNER,165
47165-1801 Merrol Hyde Magnet School,1801 Merrol Hyde Magnet School,22,18-1 Merrol Hyde,008633,1002 Merrol Hyde Magnet School,0.6536141053742047,SUMNER,165
47165-1801 Merrol Hyde Magnet School,1801 Merrol Hyde Magnet School,22,18-1 Merrol Hyde,008619,801 Brown Elementary,0.18312123473666866,SUMNER,165
47165-1801 Merrol Hyde Magnet School,1801 Merrol Hyde Magnet School,22,18-1 Merrol Hyde,008621,1001 Walton Ferry Elementary,0.16326465988912653,SUMNER,165
47165-1901 Brown Elementary,1901 Brown Elementary,23,19-1 Brown,008621,1001 Walton Ferry Elementary,0.570160467110216,SUMNER,165
47165-1901 Brown Elementary,1901 Brown Elementary,23,19-1 Brown,008619,801 Brown Elementary,0.4298395328897841,SUMNER,165
47165-2001 Hawkins Middle School,2001 Hawkins Middle School,24,20-1 Hawkins,008631,802 Hawkins Middle School,0.5875176598006971,SUMNER,165
47165-2001 Hawkins Middle School,2001 Hawkins Middle School,24,20-1 Hawkins,008621,1001 Walton Ferry Elementary,0.38162753736436367,SUMNER,165
47165-2001 Hawkins Middle School,2001 Hawkins Middle School,24,20-1 Hawkins,008619,801 Brown Elementary,0.030854802834939233,SUMNER,165
47165-201 Corinth Church of Christ,201 Corinth Church of Christ,2,2-1 Corinth,008636,103 Corinth Church of Christ,0.5804243412099401,SUMNER,165
47165-201 Corinth Church of Christ,201 Corinth Church of Christ,2,2-1 Corinth,008614,202 Portland High School,0.2643328776219737,SUMNER,165
47165-201 Corinth Church of Christ,201 Corinth Church of Christ,2,2-1 Corinth,008613,203 Wiseman Elementary,0.15524278116808612,SUMNER,165
47165-2101 Indian Lake Elementary School,2101 Indian Lake Elementary School,25,21-1 Indian Lake,008620,902 Indian Lake Elementary,0.8133329116468114,SUMNER,165
47165-2101 Indian Lake Elementary School,2101 Indian Lake Elementary School,25,21-1 Indian Lake,008603,901 Hendersonville High School,0.18666708835318863,SUMNER,165
47165-2201 Jack Anderson Elementary School,2201 Jack Anderson Elementary School,26,22-1 Jack Anderson,008603,901 Hendersonville High School,0.5824877651068081,SUMNER,165
47165-2201 Jack Anderson Elementary School,2201 Jack Anderson Elementary School,26,22-1 Jack Anderson,008602,603 Jack Anderson Elementary,0.4102796273850331,SUMNER,165
47165-2201 Jack Anderson Elementary School,2201 Jack Anderson Elementary School,26,22-1 Jack Anderson,008620,902 Indian Lake Elementary,0.0072326075081588165,SUMNER,165
47165-2301 Whitten Elementary School,2301 Whitten Elementary School,27,23-1 Whitten,008622,701 Whitten Elementary,0.5901034493047682,SUMNER,165
47165-2301 Whitten Elementary School,2301 Whitten Elementary School,27,23-1 Whitten,008628,703 Long Hollow Baptist Church,0.40989655069523184,SUMNER,165
47165-2302 Hendersonville High School,2302 Hendersonville High School,28,23-2 Hendersonville,008622,701 Whitten Elementary,0.8809650250266391,SUMNER,165
47165-2302 Hendersonville High School,2302 Hendersonville High School,28,23-2 Hendersonville,008603,901 Hendersonville High School,0.11903497497336085,SUMNER,165
47165-2401 Long Hollow Baptist,2401 Long Hollow Baptist,29,24-1 Long Hollow,008628,703 Long Hollow Baptist Church,0.6753795924068966,SUMNER,165
47165-2401 Long Hollow Baptist,2401 Long Hollow Baptist,29,24-1 Long Hollow,008624,1101 Beech High School Annex,0.2476778627044533,SUMNER,165
47165-2401 Long Hollow Baptist,2401 Long Hollow Baptist,29,24-1 Long Hollow,008622,701 Whitten Elementary,0.07694254488865021,SUMNER,165
47165-301 Portland High School,301 Portland High School,3,3-1 Portland,008614,202 Portland High School,0.8446557976482946,SUMNER,165
47165-301 Portland High School,301 Portland High School,3,3-1 Portland,008613,203 Wiseman Elementary,0.15534420235170548,SUMNER,165
47165-401 Oakmont Elementary School,401 Oakmont Elementary School,4,4-1 Oakmont,008612,1201 Oakmont Elementary,0.8767005800449785,SUMNER,165
47165-401 Oakmont Elementary School,401 Oakmont Elementary School,4,4-1 Oakmont,008613,203 Wiseman Elementary,0.12329941995502149,SUMNER,165
47165-402 Cottontown Fire Hall,402 Cottontown Fire Hall,5,4-2 Cottontown,008627,403 Cottontown Fire Hall,0.5138266410742577,SUMNER,165
47165-402 Cottontown Fire Hall,402 Cottontown Fire Hall,5,4-2 Cottontown,008610,404 Union Elementary,0.4861733589257423,SUMNER,165
47165-501 Bethpage Elementary School,501 Bethpage Elementary School,6,5-1 Bethpage,008632,101 Westmoreland Middle,0.41447263628608827,SUMNER,165
47165-501 Bethpage Elementary School,501 Bethpage Elementary School,6,5-1 Bethpage,008635,301 Gallatin Civic Center,0.34485447349158505,SUMNER,165
47165-501 Bethpage Elementary School,501 Bethpage Elementary School,6,5-1 Bethpage,008636,103 Corinth Church of Christ,0.24067289022232666,SUMNER,165
47165-502 Highland S.D. Adventist Church,502 Highland S.D. Adventist Church,7,5-2 Highland,008636,103 Corinth Church of Christ,0.5073278919426213,SUMNER,165
47165-502 Highland S.D. Adventist Church,502 Highland S.D. Adventist Church,7,5-2 Highland,008635,301 Gallatin Civic Center,0.36284387108406807,SUMNER,165
47165-502 Highland S.D. Adventist Church,502 Highland S.D. Adventist Church,7,5-2 Highland,008613,203 Wiseman Elementary,0.12982823697331067,SUMNER,165
47165-601 Creekside Fellowship,601 Creekside Fellowship,8,6-1 Creekside,008607,303 Creekside Fellowship,0.7479794491139762,SUMNER,165
47165-601 Creekside Fellowship,601 Creekside Fellowship,8,6-1 Creekside,008635,301 Gallatin Civic Center,0.25202055088602393,SUMNER,165
47165-701 Gallatin Civic Center,701 Gallatin Civic Center,9,7-1 Civic Center,008635,301 Gallatin Civic Center,0.9006371584673419,SUMNER,165
47165-701 Gallatin Civic Center,701 Gallatin Civic Center,9,7-1 Civic Center,008609,501 First Baptist Gallatin,0.0993628415326581,SUMNER,165
47165-801 Guild Elementary School,801 Guild Elementary School,10,8-1 Guild,008608,502 Guild Elementary,0.719293609876604,SUMNER,165
47165-801 Guild Elementary School,801 Guild Elementary School,10,8-1 Guild,008609,501 First Baptist Gallatin,0.264010081739305,SUMNER,165
47165-801 Guild Elementary School,801 Guild Elementary School,10,8-1 Guild,008607,303 Creekside Fellowship,0.016696308384091047,SUMNER,165
47165-901 Gallatin Sr High,901 Gallatin Sr High,11,9-1 Gallatin HS,008618,602 Gallatin Sr. High School,0.7602623341453539,SUMNER,165
47165-901 Gallatin Sr High,901 Gallatin Sr High,11,9-1 Gallatin HS,008608,502 Guild Elementary,0.12611778272797342,SUMNER,165
47165-901 Gallatin Sr High,901 Gallatin Sr High,11,9-1 Gallatin HS,008601,601 Vol State College,0.11361988312667268,SUMNER,165
